,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,19.276016026125298,9.222246095624687,15.050782687748928,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8473613046681359, 0.07075092262700174], [0.07367940455853225, 0.8357985957939507]]"
Al James - Schoolboy Facination,mixture,16.715604357785498,5.922819405516977,19.69528176986261,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8247841250962054, 0.034523194599411514], [0.02198741231020871, 0.8470296239561337]]"
Angels In Amplifiers - I'm Alright,mixture,20.247757660220753,8.274798962548616,17.92607373083535,"[[0.0, 0.0], [0.0, 0.0]]","[[0.899127274522541, 0.0062967368926025915], [0.012790840053251339, 0.8960917693811871]]"
Arise - Run Run Run,mixture,31.10769486603403,17.77649384630097,8.274375075982382,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9664096229065853, 0.006912901098061405], [0.013120731555938434, 0.9634695577395602]]"
BKS - Bulldozer,mixture,22.21212796452548,10.128189484519483,13.163017516965871,"[[0.0, 0.0], [0.0, 0.0]]","[[0.903483057203691, 0.034539201816831074], [0.030420467330054265, 0.9085866276546908]]"
BKS - Too Much,mixture,21.2927851412245,9.692914131656595,14.25363161847853,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8613000448489462, 0.05313607799075662], [0.023749778794849612, 0.9168612561670243]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,20.38928035913544,8.570759141844627,9.615816796853728,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8912593146369556, 0.016554340598848395], [0.019729417961463762, 0.8842753877733358]]"
Bobby Nobody - Stitch Up,mixture,21.595665344328836,9.178884043080757,12.730119799638615,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8711062999163397, 0.04560943124084611], [0.006477648383256215, 0.9188739258154948]]"
Buitraker - Revo X,mixture,22.22132377404685,9.90399293336165,14.44340048438509,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.9001804704323063, 0.0380214477481042], [0.043606839300495345, 0.8874568583819178]]"
Carlos Gonzalez - A Place For Us,mixture,20.83347809513887,8.529966820316528,14.640022723400294,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9120091382137179, 0.0008054134059715599], [0.0030674922378327364, 0.9086177573379026]]"
Cristina Vane - So Easy,mixture,25.854768797075522,12.720252959556337,10.213215817062483,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9276535001298748, 0.02057106365259328], [0.015729674433781725, 0.9366438514247799]]"
Detsky Sad - Walkie Talkie,mixture,16.62891333959735,5.50825130637917,23.422864626958027,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8136329349253835, 0.045993104660688074], [0.04347050175726843, 0.8290932584884424]]"
Enda Reilly - Cur An Long Ag Seol,mixture,25.07028410571302,13.654147806812578,10.74022641879502,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9096535456092131, 0.04937175174212245], [0.04914933218195523, 0.9100003714840357]]"
Forkupines - Semantics,mixture,18.21419813937867,6.323539881435286,23.778177297380623,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8608645590560527, 0.02717099288921279], [0.02498271665068038, 0.8621699039339924]]"
Georgia Wonder - Siren,mixture,19.423914053342685,8.278261267911292,17.249058759352955,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8680553341821301, 0.026876784271490026], [-0.001534341270891695, 0.9112910368384276]]"
Girls Under Glass - We Feel Alright,mixture,20.239787089414712,7.433597750435679,20.173281230261615,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8778959656143577, 0.034520053084233414], [0.0035766263802133845, 0.9118011241840285]]"
