,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,27.828623525065936,15.896044564802075,6.721120763655886,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9286293141747028, 0.05684922028818482], [0.05429919889099542, 0.930438580915106]]"
Al James - Schoolboy Facination,mixture,23.751481130480883,13.781508845496967,8.732541119273892,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9156681489460454, 0.06812921926828988], [0.06773850711501511, 0.9226328872230133]]"
Angels In Amplifiers - I'm Alright,mixture,27.76479293430974,15.65631426890798,7.672221369178331,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9518735478533853, 0.038417409108499515], [0.03978468006871089, 0.9570568568618636]]"
Arise - Run Run Run,mixture,46.97207692842193,29.76577701341199,2.138798724073675,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9929289951486476, 0.0024818660754038144], [0.0027172495611925184, 0.9937011845654904]]"
BKS - Bulldozer,mixture,32.94758162197988,17.51032019589946,6.139112621295408,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9699677420291598, 0.018484605174907284], [0.018241473586889035, 0.9707119286154888]]"
BKS - Too Much,mixture,30.32351349131599,18.097461252721104,5.572515225365611,"[[0.0, 0.0], [0.0, 0.0]]","[[0.94699321269243, 0.039675429431012835], [0.04187001593114029, 0.9561890487636036]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,28.64145912030083,17.7365064928346,3.4490548303801094,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9399068415734446, 0.04830795242776272], [0.05074118636307908, 0.9295968233994356]]"
Bobby Nobody - Stitch Up,mixture,31.39334161047245,20.113467402411352,4.037235034239425,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9303591878656758, 0.054969877854761776], [0.05855514699484299, 0.9383185458125446]]"
Buitraker - Revo X,mixture,32.16943478932604,18.800828662919685,5.284259326376347,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9627271802185287, 0.026913502731112527], [0.02592091555851677, 0.9620069619247795]]"
Carlos Gonzalez - A Place For Us,mixture,32.234848790462756,18.405115518873874,5.190561213740042,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9698770170369082, 0.023552654074624108], [0.023183737217732803, 0.9690827116370488]]"
Cristina Vane - So Easy,mixture,34.624185270654706,22.159897183151724,3.5352567430524307,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9547883847585033, 0.037990917931845086], [0.03584642657196733, 0.9580736056489683]]"
Detsky Sad - Walkie Talkie,mixture,24.590158681600457,14.964169177891428,8.869642294993158,"[[0.0, 0.0], [0.0, 0.0]]","[[0.922525209546438, 0.06951065120426489], [0.07182670575294504, 0.9187869312250513]]"
Enda Reilly - Cur An Long Ag Seol,mixture,37.94498025227441,23.070760641695315,3.653565381505406,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9732351029617551, 0.019254987884561744], [0.020366704003689378, 0.9725215882917471]]"
Forkupines - Semantics,mixture,24.734366253105584,16.324613788880363,8.282434773968195,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9127964726078924, 0.08139014843349233], [0.08021924599303427, 0.9152240920578947]]"
Georgia Wonder - Siren,mixture,29.068743691594538,16.340206010417397,7.391440289564552,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9531418788663807, 0.032559156653167824], [0.031493178478936124, 0.9599686340979464]]"
Girls Under Glass - We Feel Alright,mixture,27.753683119937186,16.88669436587871,7.514917206130296,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9413203555908285, 0.052150881932316345], [0.054455708792197924, 0.9375138676514324]]"
Hollow Ground - Ill Fate,mixture,37.16604710216626,22.741791605686892,4.147724883767964,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9739738538949511, 0.018244330622510987], [0.020919818035165655, 0.9743555132300681]]"
James Elder & Mark M Thompson - The English Actor,mixture,37.2810060737952,21.902054657416564,2.9966073611468733,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9780418764201624, 0.012317666415102697], [0.012164606748206677, 0.9804542162435074]]"
Juliet's Rescue - Heartbeats,mixture,31.659755341253266,17.90360596261461,6.4733011537600795,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9583249510230648, 0.03131363535722176], [0.028397733555421297, 0.961220057398956]]"
Little Chicago's Finest - My Own,mixture,5.471282303656764,1.302389485801512,17.66055499340772,"[[0.0, 0.0], [0.0, 0.0]]","[[0.40844541514768573, 0.14976580966484954], [-0.06559929570700357, 0.6330288298571667]]"
Louis Cressy Band - Good Time,mixture,30.70243257279796,16.215905484932797,6.412743115070805,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9667661113928627, 0.020581308953234546], [0.02068108814688722, 0.9691374305751349]]"
Lyndsey Ollard - Catching Up,mixture,36.98543418659121,22.75296825565667,1.5979717311624646,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9752610844763052, 0.017099863395456688], [0.017627558105115536, 0.9751018706395795]]"
M.E.R.C. Music - Knockout,mixture,26.92651582867474,15.359653423340422,7.418197167551385,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9441325064704693, 0.04605959326927625], [0.0486894289934692, 0.9477511199528775]]"
Moosmusic - Big Dummy Shake,mixture,25.653468336951235,18.503748196316018,7.614305690566881,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8903433452940653, 0.10162646266236242], [0.10612940806664559, 0.8851522342133248]]"
Motor Tapes - Shore,mixture,34.148041198304774,20.61961286788648,4.425517320623796,"[[0.0, 0.0], [0.0, 0.0]]","[[0.973831390598332, 0.019395114059241443], [0.017265917814379726, 0.9722272861661312]]"
Mu - Too Bright,mixture,31.029164511950615,18.089112424376626,5.243234638543665,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9500220673613738, 0.034362845181666504], [0.0371319197657686, 0.9575900223609373]]"
Nerve 9 - Pray For The Rain,mixture,35.020829478780215,22.596334381176728,2.9347796866201064,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9644394100844653, 0.025282648134403566], [0.0259634849697046, 0.970237244711408]]"
PR - Happy Daze,mixture,31.53082930395862,22.754431768513037,5.56685820383144,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8771566843607881, 0.10903129470407207], [0.10801304915798017, 0.8851303171518807]]"
PR - Oh No,mixture,34.195217596937134,23.42120292385518,3.58779973369545,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8780247777059589, 0.054000425820059046], [0.10658067255404222, 0.9372483104265463]]"
Punkdisco - Oral Hygiene,mixture,34.34200243939465,22.773546816900474,3.107342807734275,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9141515319845723, 0.07704886354363302], [0.08415088111793678, 0.9096959367374564]]"
Raft Monk - Tiring,mixture,32.45631575563348,18.386826547053793,7.268478472328408,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9666053697893326, 0.020946740938184827], [0.021159279396906525, 0.9669259300585168]]"
Sambasevam Shanmugam - Kaathaadi,mixture,43.55480954136064,27.25102765329156,2.0837100667467405,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9908534982476562, 0.0034221971629050637], [0.003832692422370522, 0.9912637376022522]]"
Secretariat - Borderline,mixture,30.459188073306386,18.56681935452377,5.100810472318975,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9390716939779108, 0.03929553205317707], [0.041689052090036254, 0.9485429866236229]]"
Secretariat - Over The Top,mixture,27.148264642716324,16.374464622327096,9.333408183543632,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9235959175325053, 0.061492612652478656], [0.0658438584209427, 0.91798069299539]]"
Side Effects Project - Sing With Me,mixture,28.598998802326832,18.787707975298314,5.181445851194311,"[[0.0, 0.0], [0.0, 0.0]]","[[0.918950238131394, 0.06896515894410947], [0.073012830127064, 0.9196792771428429]]"
Signe Jakobsen - What Have You Done To Me,mixture,29.88062913420647,18.05793121035068,4.392785826797023,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9487978441840675, 0.038551808167536866], [0.039497265922009056, 0.9503928715573129]]"
Skelpolu - Resurrection,mixture,28.10136033097713,18.36035259250828,7.184895436972366,"[[0.0, 0.0], [0.0, 0.0]]","[[0.898702521762504, 0.0891022351181811], [0.11235037899949026, 0.8758619302085398]]"
Speak Softly - Broken Man,mixture,37.5325637111592,22.728112988724387,3.810431235630385,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9711035915459246, 0.014194774343456461], [0.008024462758483508, 0.9782679540725047]]"
Speak Softly - Like Horses,mixture,38.71122582812235,24.56798319898961,3.1531527765261784,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9671208023902079, 0.024262514713695605], [0.020202871267181597, 0.9716621837153638]]"
The Doppler Shift - Atrophy,mixture,36.76027747301272,21.865032258947068,4.248167260408727,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.9770231840691372, 0.015633580080572862], [0.01535879185703442, 0.9764586154360541]]"
The Easton Ellises (Baumi) - SDRNR,mixture,24.07662461503709,13.36246104986132,10.72824909385094,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9198142253675121, 0.05609842780447937], [0.045730336786311304, 0.9315569940471435]]"
The Easton Ellises - Falcon 69,mixture,26.061185967085386,17.953009446527243,8.176039218408325,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8956766710310651, 0.096367432437249], [0.1012952152652691, 0.8942271584654341]]"
The Long Wait - Dark Horses,mixture,36.89320992014213,22.56492446060313,2.5331607673091368,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9619531669530428, 0.027580750519981698], [0.02666457584050347, 0.9623971691732804]]"
The Mountaineering Club - Mallory,mixture,38.40568549954697,24.24937543697566,2.4701208127120595,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9734593342764527, 0.014955517688843884], [0.017764131010706233, 0.9767398938533137]]"
The Sunshine Garcia Band - For I Am The Moon,mixture,36.12592974834388,23.045787515284424,3.35267075868091,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9510884567944854, 0.03402362596434996], [0.03194597333673241, 0.9582867562230453]]"
Timboz - Pony,mixture,25.625420390719057,14.645412803944842,8.961259128030324,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9448714183315551, 0.052538975280057076], [0.050399972458825146, 0.9362000778634708]]"
Tom McKenzie - Directions,mixture,39.79791195822736,23.935808617555267,2.818921858250771,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.9801135000286616, 0.012418852682847897], [0.010541090185592296, 0.981530392016488]]"
Triviul feat. The Fiend - Widow,mixture,24.243352579575603,16.959478229186086,5.9103551017721925,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8897788574127572, 0.09936369200843627], [0.0975843801774925, 0.8878378662402346]]"
We Fell From The Sky - Not You,mixture,24.011846897296422,16.527345873611868,6.935800306820648,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8980130840503464, 0.09611883109751249], [0.09619015006094231, 0.9019763601523225]]"
Zeno - Signs,mixture,31.335662457619463,18.46668529937617,4.933950226245097,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9395280043388058, 0.04473393274420932], [0.04748230028738474, 0.9451064982811577]]"
