,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,21.05413395115128,9.9995930240188,13.183568118511804,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8743574459322563, 0.05942123500730205], [0.06467858771522517, 0.866087249461287]]"
Al James - Schoolboy Facination,mixture,19.076255298434035,7.261416508804759,17.21866801457195,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8650926508215226, 0.026233628731165276], [0.014860021108725625, 0.8862506153325731]]"
Angels In Amplifiers - I'm Alright,mixture,22.518284374690047,9.716352228346636,15.366156004110696,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9221861620684186, 0.004298998338321199], [0.010720539679912598, 0.9215029682432878]]"
Arise - Run Run Run,mixture,34.21257760947081,19.939389594534106,6.407679194131973,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9785212885971037, 0.004596591883387161], [0.012194636286373042, 0.9716095523581184]]"
BKS - Bulldozer,mixture,24.83618080549279,11.695759467107717,10.864557991600995,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9279217278792458, 0.027043284073889125], [0.02283121951434665, 0.9309235582844889]]"
BKS - Too Much,mixture,23.15428649087211,11.156708537629228,12.251797246917011,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8930671867721325, 0.04186815640626729], [0.01685380652314563, 0.9361095156607565]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,22.92248730936504,9.900433139439249,8.145603927194289,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9244934400390943, 0.007580134266255737], [0.014271704275572547, 0.9134256391634424]]"
Bobby Nobody - Stitch Up,mixture,24.545063351008192,10.980280828937225,10.685328468960018,"[[0.0, 0.0], [0.0, 0.0]]","[[0.904284958952708, 0.034886401888539614], [0.007000619449434312, 0.9422474936808205]]"
Buitraker - Revo X,mixture,25.606818628891737,11.805716914598076,11.724267533244586,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.9320253721088981, 0.025532122470732922], [0.028114605338621833, 0.9209897843361146]]"
Carlos Gonzalez - A Place For Us,mixture,23.88473081760125,10.742200236047736,11.942141100662566,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9380431077580672, -0.0009926555593041233], [0.0010227323180886552, 0.9365815729599167]]"
Cristina Vane - So Easy,mixture,28.310246214703124,14.669460383953275,8.515477871589198,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9466465504820554, 0.015442284494722376], [0.010417373910906365, 0.9545055169153822]]"
Detsky Sad - Walkie Talkie,mixture,19.108670597991477,7.1450597953558095,20.57219558736993,"[[0.0, 0.0], [0.0, 0.0]]","[[0.860465262631645, 0.03158050511337972], [0.03616885939932832, 0.8624490912197819]]"
Enda Reilly - Cur An Long Ag Seol,mixture,27.453831144939823,15.492113128199287,8.71212044721656,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9240728482662285, 0.04231782231575431], [0.037951805561070626, 0.9317733789276531]]"
Forkupines - Semantics,mixture,21.34849543658128,7.888446738840106,20.52739550216206,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8962974337919636, 0.016624878987136837], [0.014375475493936241, 0.9022433762918023]]"
Georgia Wonder - Siren,mixture,21.719065658295467,9.570364492834646,15.325019653075225,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8980317074184668, 0.018535087431076198], [-0.007070889949993403, 0.9377100873950301]]"
Girls Under Glass - We Feel Alright,mixture,23.1921652811017,9.436834962863138,16.567775233952773,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9172792382455471, 0.020272885404353267], [0.003090526692317145, 0.9327362264312775]]"
Hollow Ground - Ill Fate,mixture,27.259481289025143,12.535340552345215,12.691622836946067,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9576735674614122, 0.0003465043214482381], [0.004138426128860421, 0.9529782022234417]]"
James Elder & Mark M Thompson - The English Actor,mixture,28.6170552922983,14.397288979026921,8.025624844814226,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9574570907813128, 0.0029061509799863804], [0.0035221349397012757, 0.9564892224759032]]"
