,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,39.03075708416211,23.01551941764997,3.18249198242213,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9812589808521093, 0.010700610161717219], [0.00950285321469596, 0.9833764978130717]]"
Al James - Schoolboy Facination,mixture,39.093221829842726,23.545298766668996,2.9296568402119556,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9855001348808137, 0.006688232665746634], [0.006666122793296192, 0.9862153525850078]]"
Angels In Amplifiers - I'm Alright,mixture,42.674900259213345,26.41452539634436,2.3665747113432953,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9921912357046843, 0.0016803044434794464], [0.0022853843122591574, 0.9917063111138973]]"
Arise - Run Run Run,mixture,56.288041604031136,38.08783022500776,0.821121677215285,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9980672974182767, 0.0005570466926883033], [0.0004077940691365444, 0.9981117912766884]]"
BKS - Bulldozer,mixture,46.38233817358326,30.464733025394427,1.5149377656484233,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9943966455314596, 0.0016672459897361617], [0.0014959476451873082, 0.9943616854417089]]"
BKS - Too Much,mixture,43.63365133561466,27.10172001376154,1.863704969164049,"[[0.0, 0.0], [0.0, 0.0]]","[[0.988734808649081, 0.005297960863429089], [0.002309746732949061, 0.9939750846425702]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,44.968365684933616,28.96627211010597,0.8090943046536414,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9920982038107571, 0.002617625346027666], [0.002154980099009938, 0.9924449659328004]]"
Bobby Nobody - Stitch Up,mixture,45.051559817397624,28.990257973243693,1.3929768088434873,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9890582499753204, 0.005892183280489551], [0.006103355733862547, 0.9905671668523794]]"
Buitraker - Revo X,mixture,47.38132600898855,31.562761118501577,1.2900753856539322,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9945385659539641, 0.0017553026119790601], [0.0020153449123739846, 0.9938347917301198]]"
Carlos Gonzalez - A Place For Us,mixture,46.74829255943192,31.71664844041245,1.0613795944850628,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9952332241998743, 0.0003679687159086045], [0.00036854514292153747, 0.9951879377396585]]"
Cristina Vane - So Easy,mixture,48.565010961752485,31.87618170056599,1.2084113202400641,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9936388041230221, 0.0025554903899606893], [0.002792898871951135, 0.9939844738124453]]"
Detsky Sad - Walkie Talkie,mixture,43.1748194011626,28.914045862520044,2.007357372626954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9916808242862901, 0.0023422538210214447], [0.0025882096428649385, 0.9914829391600992]]"
Enda Reilly - Cur An Long Ag Seol,mixture,48.55006023931983,32.1030305798876,1.3373316170606193,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9947647268797015, 0.0022064869676939646], [0.0032086011351496785, 0.993396142022449]]"
Forkupines - Semantics,mixture,43.868146250528355,28.37171422967338,2.0323030663908375,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9916178719274777, 0.00248632553663403], [0.0023873689762384186, 0.9917944233473167]]"
Georgia Wonder - Siren,mixture,42.89444273683753,26.50907282491997,2.4184701072542483,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9908290808438297, 0.0022732936372096193], [0.0011703924844903258, 0.9927213002148451]]"
Girls Under Glass - We Feel Alright,mixture,44.68181693336287,28.735693983645014,1.9514033373716457,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9920727340754437, 0.0027630225867226843], [0.0016490937685612155, 0.9935092277870825]]"
Hollow Ground - Ill Fate,mixture,48.79030245964917,31.937174569029636,1.4701480575824675,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9953860951998212, 0.0014015194104138574], [0.0015763722227432682, 0.995241137441767]]"
James Elder & Mark M Thompson - The English Actor,mixture,50.068768732488984,35.729980977671,0.6510629383864102,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9968014748659602, 0.00028828624630712727], [0.00045269092670593297, 0.9968386245914068]]"
Juliet's Rescue - Heartbeats,mixture,46.62379903520058,30.573971110196915,1.4885484703036889,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9942477524937646, 0.001377463502019758], [0.0013623854903353925, 0.9942755291933137]]"
Little Chicago's Finest - My Own,mixture,5.661314164384692,1.2825429536235655,17.780158964599295,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4231696343210821, 0.13586098478235833], [-0.08106142482320947, 0.6574057165491403]]"
Louis Cressy Band - Good Time,mixture,44.6326902407203,28.428926449200375,1.4954478593802458,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9935565959237, 0.0009463422045184407], [0.0008798104147286602, 0.9938647756028216]]"
Lyndsey Ollard - Catching Up,mixture,48.73335641270161,31.46140797397165,0.566799956467019,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9946352378830605, 0.002497739127551351], [0.0018743651005421148, 0.9948893435916515]]"
M.E.R.C. Music - Knockout,mixture,43.19197790797486,27.067934671777095,1.786158816917459,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9917397479576655, 0.0017923664325758507], [0.0017758895243955646, 0.9921823645324848]]"
Moosmusic - Big Dummy Shake,mixture,45.53911660935985,29.79861012100148,1.9873039531080159,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9892544636290902, 0.006411697530420453], [0.006003517290825085, 0.990845103385189]]"
Motor Tapes - Shore,mixture,48.631286160716066,34.14595832507964,0.8725382566813407,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9962142234035858, 0.00014803123741781736], [0.00033255657159422206, 0.9958767135280575]]"
Mu - Too Bright,mixture,46.41303581473905,29.4700125384592,1.6568910288395222,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9919594540801941, 0.002668385525963912], [0.001631278782111426, 0.9939265261435971]]"
Nerve 9 - Pray For The Rain,mixture,49.551092098868814,34.85520908074383,0.7240180583247225,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9955401720950038, 0.0010768035229092973], [0.0006475554936225829, 0.9963011791859638]]"
PR - Happy Daze,mixture,48.55598916074089,31.920183249072625,1.962052473464312,"[[0.0, 0.0], [0.0, 0.0]]","[[0.98893942044877, 0.007571256223266009], [0.0077480425517939, 0.9899893026006059]]"
PR - Oh No,mixture,49.128834099265745,32.800666045493514,1.241796774825059,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9852627456047909, 0.005821613777916588], [0.015121227323636199, 0.9895094359462754]]"
Punkdisco - Oral Hygiene,mixture,48.84326621138913,32.14802132905546,1.195386456410646,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9881165130549419, 0.00852205495887337], [0.009703350368419267, 0.9878895680005398]]"
Raft Monk - Tiring,mixture,46.95679809881005,31.924744736183,1.5450544090943215,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9945414278694077, 0.0012003598594398476], [0.0010270893557561224, 0.9949282167241744]]"
Sambasevam Shanmugam - Kaathaadi,mixture,52.81797711229168,37.04225766154923,0.632407144071486,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9973177108446938, 0.00041305867078607], [0.0005024277384947748, 0.9974507403018267]]"
Secretariat - Borderline,mixture,43.59090184693004,27.98398621868197,1.9840634272697482,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9899538880675808, 0.004216718204559923], [0.00387521737939952, 0.9908498502890705]]"
Secretariat - Over The Top,mixture,39.520787058351075,24.2564249120833,3.830708922543095,"[[0.0, 0.0], [0.0, 0.0]]","[[0.983464096258206, 0.010282671133595513], [0.013923769680496037, 0.9788818939219759]]"
Side Effects Project - Sing With Me,mixture,45.50182404641387,29.105204453782495,1.575818863452781,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9906474333600469, 0.005065880142428378], [0.005016900996686755, 0.99113574411129]]"
Signe Jakobsen - What Have You Done To Me,mixture,44.89887388805504,29.644083262051602,1.100529520720516,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9916534497644186, 0.0037570560373454726], [0.0030892097219883813, 0.991955254636032]]"
Skelpolu - Resurrection,mixture,39.58946419562372,23.441830878455306,3.090159425113213,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9855305617567124, 0.009164577858317657], [0.021255104833081552, 0.9709173041580342]]"
Speak Softly - Broken Man,mixture,45.06323965421625,24.88996919447027,3.2233518839718283,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9883813656754017, 0.004510383035878205], [0.00018294192869885154, 0.9935230749590501]]"
Speak Softly - Like Horses,mixture,47.387942045872286,31.312489952256616,1.5076411293589143,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9893055754383346, 0.006827795499819503], [0.0048569974660394215, 0.9912848133898094]]"
The Doppler Shift - Atrophy,mixture,49.67929921531766,33.28201402388153,1.0664000530400273,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.9959772721427717, 0.0010056877753773963], [0.0009869655365714503, 0.9958793757604764]]"
The Easton Ellises (Baumi) - SDRNR,mixture,43.13839167916713,27.6442462232882,2.1851977207161775,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9914151273636002, 0.0025653991369382592], [0.0030735624548119895, 0.9910294391981488]]"
