,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,23.460595346785055,13.291159940477796,9.003646137562662,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8884231569480704, 0.07445876193956702], [0.07195299203182795, 0.8924953864714398]]"
Al James - Schoolboy Facination,mixture,20.758170645240934,11.155328973659541,11.322762906439936,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8739504631480247, 0.06862108682015783], [0.06793285692890469, 0.8857000701942044]]"
Angels In Amplifiers - I'm Alright,mixture,24.367707659129866,12.865623877983122,10.579696416197812,"[[0.0, 0.0], [0.0, 0.0]]","[[0.931822842081925, 0.030307425344089194], [0.03185381109331024, 0.9236477212417871]]"
Arise - Run Run Run,mixture,39.14150592886121,23.976749208478537,4.196220891600931,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9850228136765331, 0.004878535338184331], [0.009925936209517719, 0.9816285438931175]]"
BKS - Bulldozer,mixture,27.05957883880798,15.085186777460603,7.9174624533079925,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9413034788385857, 0.029913432918503874], [0.027750306558525305, 0.942576965592666]]"
BKS - Too Much,mixture,25.68222767730007,14.978125716588673,7.923633276402326,"[[0.0, 0.0], [0.0, 0.0]]","[[0.897623162847761, 0.06297279001920161], [0.043553620767760474, 0.9357368467532087]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,25.57733843130743,14.54233629456862,4.762867080729434,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9123118222167308, 0.053126179091358534], [0.047848107599782544, 0.9105101166028337]]"
Bobby Nobody - Stitch Up,mixture,26.579893904300242,16.46692464270739,5.934879420584876,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8871892305382136, 0.08131194266647909], [0.07857132024415525, 0.9054602645908989]]"
Buitraker - Revo X,mixture,27.405719032039734,15.868998067617762,7.41924725869584,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.9348658401792962, 0.03819001571386764], [0.04124941008111478, 0.9301251320599306]]"
Carlos Gonzalez - A Place For Us,mixture,26.459448063543274,14.995210721123673,7.619174212277675,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9430934697559588, 0.027942582918787075], [0.026349658751690385, 0.9418879286227215]]"
Cristina Vane - So Easy,mixture,30.62402153278225,18.530377074279716,5.204789023632113,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9318935243600804, 0.04751703143641442], [0.046489798223579494, 0.9351343930314624]]"
Detsky Sad - Walkie Talkie,mixture,22.19641870192318,12.21455737195763,11.70610418173464,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8875787990000238, 0.07619445455843747], [0.07365275988509197, 0.8892611687919986]]"
Enda Reilly - Cur An Long Ag Seol,mixture,30.997880105075044,19.02590523377572,6.033599541943921,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9443307881951254, 0.035067627486293176], [0.040199501041551476, 0.9407474507440138]]"
Forkupines - Semantics,mixture,21.282120969044655,13.43032939989998,10.980154849972177,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8692529822181124, 0.09478266296662731], [0.0913323412087266, 0.8702194870629731]]"
Georgia Wonder - Siren,mixture,24.952691452265398,13.20994064874234,10.549486749067409,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9196653691434327, 0.03012454511586867], [0.019907632489748223, 0.9427348885208628]]"
Girls Under Glass - We Feel Alright,mixture,24.119296688238762,13.41552239736535,10.636740064527208,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9041168188688825, 0.06031884866268206], [0.050996067716034335, 0.9179615566267065]]"
Hollow Ground - Ill Fate,mixture,31.12447364694546,18.484511896200356,6.320538483037451,"[[0.0, 0.0], [0.0, 0.0]]","[[0.951323363791415, 0.03115547880470711], [0.03174184556187984, 0.950841399389385]]"
James Elder & Mark M Thompson - The English Actor,mixture,30.669057931052045,17.999080315310746,5.000746143017065,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9565851621997382, 0.018279690653647325], [0.021163765755587476, 0.9591754797661529]]"
Juliet's Rescue - Heartbeats,mixture,27.392819193989297,15.486730944439046,8.263649234292636,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9350268758703151, 0.0383696081007871], [0.03204784887757579, 0.9395712262554993]]"
Little Chicago's Finest - My Own,mixture,4.360174491451816,4.734735030093181,13.810671211757207,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4200689025751634, 0.38579334700215584], [0.2925458838448157, 0.5789283381494361]]"
Louis Cressy Band - Good Time,mixture,24.845801232857156,13.509777031028518,8.62122218306391,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9323898212732079, 0.024315830483618645], [0.02511606796600741, 0.94020020129451]]"
Lyndsey Ollard - Catching Up,mixture,31.05361031337153,18.780607884338565,2.4351097966964073,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9560706345353973, 0.023975769685613088], [0.02580459674241975, 0.9537772508949542]]"
M.E.R.C. Music - Knockout,mixture,24.122432922601895,13.190593737535002,9.185658932245316,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9187605438153508, 0.03975589822283836], [0.04054845770063298, 0.9240623681615756]]"
Moosmusic - Big Dummy Shake,mixture,22.278461487612397,14.48780784099213,10.824316332572266,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8129993955553898, 0.1411646347905285], [0.14499311802303774, 0.8369321196863326]]"
Motor Tapes - Shore,mixture,28.079939274792082,16.98095326325075,6.734414682229361,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9488814109874917, 0.027761439950616223], [0.027008197625993925, 0.9457068806263021]]"
Mu - Too Bright,mixture,26.336412812473785,15.351776284550116,7.342770064918702,"[[0.0, 0.0], [0.0, 0.0]]","[[0.91684788187078, 0.05079661360423891], [0.05060429538984647, 0.9271035002796968]]"
Nerve 9 - Pray For The Rain,mixture,30.077303389367856,18.545567223275683,4.544603734260789,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9409907847649763, 0.03509102210099409], [0.036622832055564956, 0.946531422044277]]"
PR - Happy Daze,mixture,28.016517691291398,18.39150423486031,9.187382930931784,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8291406844712669, 0.14794664318730133], [0.14762743657698765, 0.8340668015877833]]"
PR - Oh No,mixture,31.207573361371864,17.511004736515577,7.211904894944372,"[[0.0, 0.0], [0.0, 0.0]]","[[0.921345922297277, 0.02753657256670674], [0.11427103482346855, 0.9129869789428486]]"
Punkdisco - Oral Hygiene,mixture,29.95844454681692,18.637070372459227,5.005885968431345,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8706824003393796, 0.10855929279103121], [0.12777187145701463, 0.858127029188168]]"
Raft Monk - Tiring,mixture,25.927468187796006,14.555771479472371,10.466766121567996,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9299235735703592, 0.03194813558631691], [0.03340508029670636, 0.9346233053184919]]"
Sambasevam Shanmugam - Kaathaadi,mixture,36.86884181615491,22.775025253772668,3.399915290236345,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9794759372304519, 0.007460199602524213], [0.007706618502399271, 0.9795193343880338]]"
Secretariat - Borderline,mixture,25.716603256525318,15.347347039491126,7.6640482652062865,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8964516844071686, 0.061581448814293956], [0.05646721284420252, 0.9139156309930562]]"
Secretariat - Over The Top,mixture,22.427995741589314,13.6874683708133,12.081164989058152,"[[0.0, 0.0], [0.0, 0.0]]","[[0.878098874931514, 0.08817620789688028], [0.1064072475114279, 0.8536665825489436]]"
Side Effects Project - Sing With Me,mixture,24.463532185037806,15.313046057324593,7.488640250715114,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8609229979862325, 0.10813928737755416], [0.10854596394569758, 0.8661662748687837]]"
Signe Jakobsen - What Have You Done To Me,mixture,26.157104842037953,14.60002114443808,6.784771937639679,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9127738901879902, 0.05147409161318635], [0.04918125079031675, 0.9141583245029024]]"
Skelpolu - Resurrection,mixture,26.196486779358146,15.52109430449029,10.223588322693153,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8730508136477626, 0.08927805022493945], [0.10054314761949473, 0.862106486233612]]"
