,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,40.60074896234124,24.38869197012457,3.1276852812946165,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9854830545381424, 0.006232107682041405], [0.004867932501547238, 0.9880791526888508]]"
Al James - Schoolboy Facination,mixture,42.069967043690056,26.91319569099481,2.128481945036342,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9903211524316322, 0.002160705003942741], [0.0018760873840890598, 0.9915335848228622]]"
Angels In Amplifiers - I'm Alright,mixture,45.139712068693854,30.131997643597497,1.5845696074335547,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9946455076355586, 0.0001539000905714245], [0.0005033769307457677, 0.9940326103063912]]"
Arise - Run Run Run,mixture,57.64500278880706,38.651035723710294,0.7617127044049901,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9981644054534969, 0.0005353704232766058], [0.00046886114869550935, 0.9983882113496845]]"
BKS - Bulldozer,mixture,48.54172174100947,33.02757827007151,1.144045390043647,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9956657076693358, 0.0011480407948253545], [0.001154688988755739, 0.9956278688250074]]"
BKS - Too Much,mixture,44.88675264095005,27.87427711480341,1.6736410392450494,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9910521699650179, 0.0037646733958868256], [0.0009646258685313051, 0.9956499299506663]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,47.07698241984501,31.01371007867398,0.6062537521935212,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9942364026717624, 0.0013722151027422702], [0.001078356129521217, 0.9945937598840983]]"
Bobby Nobody - Stitch Up,mixture,47.39837130954675,31.369533767847404,1.0727894968747327,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9926652243612253, 0.0030322657549749065], [0.0025500476347464275, 0.9940499708425101]]"
Buitraker - Revo X,mixture,49.369159667427574,34.13128840930797,0.9712412202482642,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9957695945418146, 0.0012915651814574501], [0.0014978693075022342, 0.9951869986978648]]"
Carlos Gonzalez - A Place For Us,mixture,48.61550395584369,33.29506838417763,0.8958643136971298,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9960496900047873, 0.00016451907430999594], [0.00014481792458313658, 0.996226214774881]]"
Cristina Vane - So Easy,mixture,50.46927060929259,34.69904458713036,0.9036301050627031,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9959328552847748, 0.0011410552889254183], [0.0010689670722377584, 0.9959549065410265]]"
Detsky Sad - Walkie Talkie,mixture,46.102677350734034,32.22309896325662,1.360187888780117,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9943089308853328, 0.0010955351379898282], [0.0013816401257295866, 0.9942500674296486]]"
Enda Reilly - Cur An Long Ag Seol,mixture,49.95102800342434,32.75379038194172,1.1939633397408125,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9962775183337644, 0.001450526766550573], [0.0025760366640746996, 0.99403614035631]]"
Forkupines - Semantics,mixture,45.90881114654004,31.21274074362626,1.4829743790214138,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9938982334765867, 0.0012272940147880452], [0.0012448061961239018, 0.9939375315724194]]"
Georgia Wonder - Siren,mixture,44.619071335660465,27.89414417395111,2.0831450098627173,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9929518794899678, 0.0011954725930318924], [-0.00010860017458220142, 0.9947902141556281]]"
Girls Under Glass - We Feel Alright,mixture,46.859263902881736,31.048993907362938,1.4843929556894182,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9941961333229241, 0.001391046706171173], [0.0005711668163312694, 0.9954256357460762]]"
Hollow Ground - Ill Fate,mixture,50.68504275997718,34.00020872153621,1.1695457640875164,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9965247985317205, 0.0007487513034749427], [0.00088945788683165, 0.9965276885522448]]"
James Elder & Mark M Thompson - The English Actor,mixture,52.38566679214793,37.65152591583019,0.49155646073791615,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9975150578688985, 0.0001815847397083168], [0.00018153285812332444, 0.9974153546877113]]"
Juliet's Rescue - Heartbeats,mixture,48.37993759996944,32.28557398185757,1.2133745832614515,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9951870260863104, 0.0009028988462467432], [0.0005798803472922207, 0.9958732808761789]]"
Little Chicago's Finest - My Own,mixture,5.100389249254835,4.002678556884153,14.99075627849572,"[[0.0, 0.0], [0.0, 0.0]]","[[0.42792086560230885, 0.156170825380109], [7.348892132001125e-05, 0.6267616723484178]]"
Louis Cressy Band - Good Time,mixture,46.311061531522824,30.967261810318597,1.1612056921985687,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9947854740568571, 0.0004172573383264743], [0.00022711498903042328, 0.9952166017231651]]"
Lyndsey Ollard - Catching Up,mixture,50.88257799179247,33.73300089687367,0.4442978993787743,"[[0.0, 0.0], [0.0, 0.0]]","[[0.996084337363773, 0.001408283352396093], [0.0014467692002129201, 0.996038590865559]]"
M.E.R.C. Music - Knockout,mixture,45.362049882534606,29.53788660073331,1.3446470569253024,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9937648170490603, 0.0006226171499598698], [0.0005412121868563466, 0.9939650206144229]]"
Moosmusic - Big Dummy Shake,mixture,48.06966093900244,32.288626513016034,1.5923664343936117,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9927779208949369, 0.003591385806408632], [0.0031262282092611475, 0.9937548014468934]]"
Motor Tapes - Shore,mixture,50.4490172513881,35.84469182618492,0.7002790849758013,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9968940607954379, 0.00013449258951368358], [0.00020880140117168227, 0.996708914071385]]"
Mu - Too Bright,mixture,48.362755585559064,32.1970079468584,1.225564738260898,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9942161318099481, 0.00156441305359599], [0.00044589340962285066, 0.9955946635509042]]"
Nerve 9 - Pray For The Rain,mixture,51.547252272761654,36.848363044618665,0.5603986899859748,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9965327564558911, 0.0007097023262425193], [0.0003473891930883444, 0.9971462582021281]]"
PR - Happy Daze,mixture,50.61923515391062,33.65726343362413,1.6353032898209374,"[[0.0, 0.0], [0.0, 0.0]]","[[0.991980691727326, 0.005111322619967109], [0.00501440915025058, 0.9923989669661217]]"
PR - Oh No,mixture,51.096396175982065,35.217261073314596,0.9812506366060646,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9945082481699402, 0.001369353888073337], [0.007711151097765562, 0.9936835129216449]]"
Punkdisco - Oral Hygiene,mixture,50.19855854737868,33.28892977815562,1.0652809609170109,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9923393987121792, 0.004245832999330016], [0.006574998897373203, 0.9902580818646917]]"
Raft Monk - Tiring,mixture,49.20152107999089,34.10859771817018,1.2094061947716823,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9956966739518153, 0.000903222353127703], [0.0007966623229099781, 0.9960471392596317]]"
Sambasevam Shanmugam - Kaathaadi,mixture,54.81870233453552,38.57333549777013,0.5957222861174695,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9978938968000788, 0.00029475917019842525], [0.0003803327344063527, 0.997906892306254]]"
Secretariat - Borderline,mixture,46.40001909657695,30.37424196192127,1.6052236227259788,"[[0.0, 0.0], [0.0, 0.0]]","[[0.993163873505016, 0.0022137711688911795], [0.0015750254084893835, 0.9940683907583571]]"
Secretariat - Over The Top,mixture,40.93100565265071,25.33738123546216,3.498214051145379,"[[0.0, 0.0], [0.0, 0.0]]","[[0.987811468141748, 0.0065418594307473845], [0.010117833131546749, 0.9829112058366745]]"
Side Effects Project - Sing With Me,mixture,48.35264198488643,32.22954726346421,1.0699519087387623,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9941992949230591, 0.0021503926258969954], [0.0021914276073599494, 0.9946375469406729]]"
Signe Jakobsen - What Have You Done To Me,mixture,46.95494175171791,32.361871921480926,0.9377778870461939,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9937857426466143, 0.0017341492151580007], [0.001540514530764109, 0.9941663173279258]]"
Skelpolu - Resurrection,mixture,40.89977996043942,24.22575857797561,2.787918213720032,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9920706824666352, 0.0027300777965375113], [0.00708371723960334, 0.9843256020064397]]"
Speak Softly - Broken Man,mixture,45.728954151695625,25.145525019042132,3.1661771948909516,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9900443214096412, 0.0033241598015091895], [-0.0003128177637318148, 0.995193601419331]]"
Speak Softly - Like Horses,mixture,49.63171874696706,32.70828796336944,1.299661894122361,"[[0.0, 0.0], [0.0, 0.0]]","[[0.992421509401124, 0.004229109843848144], [0.0009893865184812725, 0.9957558759302126]]"
The Doppler Shift - Atrophy,mixture,51.79308432668599,34.42209471270238,0.8764766549981191,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.9970203001378886, 0.0007109586870069732], [0.0007244266976731005, 0.9969398529645099]]"
