,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,18.524313458640187,10.095323893753001,13.51931130048952,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8163241489901267, 0.09863534485480792], [0.10602282723677008, 0.8123206099691775]]"
Al James - Schoolboy Facination,mixture,16.770857371575687,7.426280894544064,16.60887612283595,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8124223151093055, 0.06353776636778012], [0.060330026588417324, 0.8353460103001893]]"
Angels In Amplifiers - I'm Alright,mixture,19.370675002012774,8.81998440157573,16.11624144275749,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8810772384631985, 0.029279887530728202], [0.03132939864831723, 0.87857737511098]]"
Arise - Run Run Run,mixture,30.603311877913434,17.86788445674955,8.04800857847546,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9572198918529289, 0.016151771955534557], [0.02182732963372916, 0.9545149674285698]]"
BKS - Bulldozer,mixture,21.276966636989314,10.717980250097403,12.116524987147622,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8839118329477067, 0.044192574516893235], [0.04309972257214493, 0.8895818804264748]]"
BKS - Too Much,mixture,20.571904181525408,10.722111272455141,12.808745597493054,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8374186760863122, 0.07877556791602566], [0.050986117670187, 0.895054669085245]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,20.16324991226746,9.933493263696004,8.022246755739749,"[[0.0, 0.0], [0.0, 0.0]]","[[0.866947289323338, 0.04916257106016846], [0.052467917839552604, 0.8603185338329269]]"
Bobby Nobody - Stitch Up,mixture,20.999074561789612,10.457510575433417,11.159416035159587,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8224317613614748, 0.09867290009602026], [0.07514139416595683, 0.8692499226948209]]"
Buitraker - Revo X,mixture,21.989060572110308,10.997238162234872,13.055979638060945,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.8825448231234247, 0.051480900482830515], [0.05721920786425477, 0.8784611044939862]]"
Carlos Gonzalez - A Place For Us,mixture,20.6279938822164,9.53769127658904,13.434493655794139,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8910850525743663, 0.026924155543299466], [0.0291239374800086, 0.8903478108517996]]"
Cristina Vane - So Easy,mixture,23.925835237013146,13.01257194770798,9.643635859917335,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8746751675796878, 0.07215870495819562], [0.06439392558242052, 0.8855910907605143]]"
Detsky Sad - Walkie Talkie,mixture,17.079284536904147,7.856784127817473,18.73491994059409,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8056796594723833, 0.10903478042977026], [0.1030734239265426, 0.8093617146386897]]"
Enda Reilly - Cur An Long Ag Seol,mixture,23.889410128562055,13.871812266058514,10.033791769080366,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8843403458643767, 0.0719430877795876], [0.07132754022428395, 0.8797512747174786]]"
Forkupines - Semantics,mixture,17.658409051763027,8.251946424629303,19.12622399638765,"[[0.0, 0.0], [0.0, 0.0]]","[[0.81561520518754, 0.09322279553633346], [0.08468419820758312, 0.8187071886706002]]"
Georgia Wonder - Siren,mixture,18.6505248745767,8.920258807127071,16.00177115854883,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8409732592307253, 0.04864579337191631], [0.015647045487030213, 0.9007048842450935]]"
Girls Under Glass - We Feel Alright,mixture,20.052628994945348,8.639145551036997,17.823371511005245,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8538190067799887, 0.06565088387156548], [0.03872913108309034, 0.886264584474161]]"
Hollow Ground - Ill Fate,mixture,25.45463628396162,12.60674324455085,12.310718799057806,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9267290094913537, 0.027905063535939807], [0.034636222327796666, 0.9224844973330508]]"
James Elder & Mark M Thompson - The English Actor,mixture,23.089687821023368,12.371464443447945,9.951273157915404,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9172955786890221, 0.019969960736779195], [0.026294913240380087, 0.9182822802952703]]"
Juliet's Rescue - Heartbeats,mixture,21.725303904541427,11.211716129957352,13.287154386708263,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8751949932113956, 0.048923400624248436], [0.04583483511740758, 0.8889584374432268]]"
Little Chicago's Finest - My Own,mixture,4.2893233623082025,3.336951263280537,15.160966790444698,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3891578690827434, 0.3526156392218478], [0.2627307238897195, 0.5560792931521885]]"
Louis Cressy Band - Good Time,mixture,19.61979162200945,8.811530956038677,14.00817130777184,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8824207921663367, 0.02113106406927588], [0.019315595144122483, 0.8920434128622121]]"
Lyndsey Ollard - Catching Up,mixture,23.67765920965594,12.209586742964818,5.368871038344897,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9083562565718495, 0.027696635384851766], [0.028249484024242964, 0.9172235600794523]]"
M.E.R.C. Music - Knockout,mixture,19.368389339042984,9.212053911387116,13.455683536747586,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8683579650534206, 0.037775588059531046], [0.03640929746091062, 0.8749818754109894]]"
Moosmusic - Big Dummy Shake,mixture,18.574799102402213,10.02055143417264,17.47323203583343,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7326914813529631, 0.16917198557218563], [0.13084022855738078, 0.805861155066286]]"
Motor Tapes - Shore,mixture,22.013018568775756,10.632384712864722,13.233682781817105,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9019472678473845, 0.03114002813009618], [0.031485571259341885, 0.8947605390748467]]"
Mu - Too Bright,mixture,21.23419101945367,10.66801326844342,12.20025190161886,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8634192293903248, 0.0590964501391835], [0.05104564114933631, 0.8862898526415747]]"
Nerve 9 - Pray For The Rain,mixture,23.19765578115532,11.943805388532954,9.239033366093963,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8901631605741821, 0.04880983534283528], [0.04000304501928451, 0.9049363288205998]]"
PR - Happy Daze,mixture,22.93091390911108,12.883492924161748,17.038723677430458,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7375318181230998, 0.2011106154119882], [0.18610290529057052, 0.7699592975770388]]"
PR - Oh No,mixture,22.386606928107327,12.073949577578771,13.064100457405303,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8737513314881494, 0.03052626764258269], [0.25034849314733965, 0.7980835119811196]]"
Punkdisco - Oral Hygiene,mixture,25.13028313457412,14.252152548141435,8.527863798813566,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8287169189360655, 0.12144198674413187], [0.1729551009745512, 0.7799199634818701]]"
Raft Monk - Tiring,mixture,20.151601525226532,9.477919151585262,17.272039293047566,"[[0.0, -1.0], [1.0, 0.0]]","[[0.8681604420820657, 0.058328426188980195], [0.05411909350287098, 0.8792175691013782]]"
Sambasevam Shanmugam - Kaathaadi,mixture,28.469607821895316,16.044242010067535,7.158904136774085,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9465195416022478, 0.01654627451985187], [0.016568121660574947, 0.9511751290033374]]"
Secretariat - Borderline,mixture,20.457973050711967,10.53578675354046,13.303038408160223,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8385224941273007, 0.07687327165934241], [0.06890693587811672, 0.8602485196148248]]"
Secretariat - Over The Top,mixture,18.358036235390426,9.405088085444476,18.258740056459757,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8086818464604885, 0.1158988144170059], [0.13499769763149622, 0.7916325774353278]]"
Side Effects Project - Sing With Me,mixture,20.34936282406057,10.955690670883625,12.015196940883675,"[[0.0, 0.0], [0.0, 0.0]]","[[0.805941785651708, 0.1250137520925101], [0.12025823917220647, 0.8161081439408627]]"
