,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,36.84835426524651,21.633467917568197,3.7843663703750807,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9769302021951575, 0.011909723647507071], [0.009930045320426368, 0.9797269516161045]]"
Al James - Schoolboy Facination,mixture,36.472898422361155,21.59903394975908,3.814913275150418,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9802345027118368, 0.007434665604910054], [0.007495038494186416, 0.9816686831608263]]"
Angels In Amplifiers - I'm Alright,mixture,40.50336668534894,24.97974864142919,2.7812958752263754,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9900477545542075, 0.0011619436983637617], [0.0017256264657405118, 0.9893858845497294]]"
Arise - Run Run Run,mixture,53.57060725651268,36.3783625637812,0.9922773943211436,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9970544232347878, 0.000810581974312947], [0.0005431366930461483, 0.9975753308544435]]"
BKS - Bulldozer,mixture,43.48202434261011,28.156007459602016,1.9872359515201043,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9923183205480297, 0.002286496242735113], [0.002153661130440116, 0.9920319730327483]]"
BKS - Too Much,mixture,41.12019143288828,25.182811391419413,2.401592937911387,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9847308333914147, 0.006251753259477038], [0.003062243470402501, 0.9920123421985038]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,41.70629480461666,26.546317350502072,1.184964605089022,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9886983204228974, 0.0038726557161903614], [0.003237049587721627, 0.9884965676749795]]"
Bobby Nobody - Stitch Up,mixture,42.35366438968516,27.28399764211538,1.749522515478347,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9852194437370266, 0.0078099986248173665], [0.0074712468563316765, 0.9871613181573127]]"
Buitraker - Revo X,mixture,44.39139521350668,29.031730847939492,1.7336284078397273,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9922126678687496, 0.0026063144921880167], [0.002930540540955508, 0.9915227606709341]]"
Carlos Gonzalez - A Place For Us,mixture,43.90167397741912,29.15053406405018,1.5026517953681349,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9930130047829443, 0.0009614293020833966], [0.0009449884930663875, 0.9930860623201664]]"
