,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,26.831248807532386,12.868054761615502,9.388136440742668,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9333429634969042, 0.029738342475551013], [0.027385071508642382, 0.9370746620634682]]"
Al James - Schoolboy Facination,mixture,25.285746957997567,11.266290373026678,11.655563258585502,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9380920481241488, 0.01084750260991646], [0.008306303291482901, 0.9443538302579013]]"
Angels In Amplifiers - I'm Alright,mixture,28.713853724403762,13.779627492741195,9.789220433664436,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9646175482574175, 0.0009419090461158298], [0.0023140994486435572, 0.9619553615711467]]"
Arise - Run Run Run,mixture,41.839757618888086,25.546769744152584,3.4763679842630206,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9897732540123368, 0.0023453081361075436], [0.0021104091862653475, 0.9906810415108045]]"
BKS - Bulldozer,mixture,31.59493511705001,16.504048818261648,7.061247577964218,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9672900537586275, 0.010647709783383027], [0.010070198274276259, 0.9685557371188838]]"
BKS - Too Much,mixture,30.310870030502805,15.52150901194018,7.648528957895799,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9506135856638435, 0.018786735984601063], [0.008927319422868481, 0.9700270172295132]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,29.16631001567297,14.261479619284387,4.451040996805784,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9649726192623262, 0.0027885715334983185], [0.005497426246516347, 0.9593486075663539]]"
Bobby Nobody - Stitch Up,mixture,31.246917506520017,16.075532114618802,6.108350819653421,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9549268767957699, 0.01747856612571516], [0.007651565800427813, 0.9704579359623127]]"
Buitraker - Revo X,mixture,32.54358687285452,17.76935966476581,6.2220581930268715,"[[0.0, 0.5], [-1.0, 0.0]]","[[0.9717567210517493, 0.008764413347310282], [0.010917996868908014, 0.9682926341495663]]"
Carlos Gonzalez - A Place For Us,mixture,30.64189550012191,16.038806986519752,6.464835822036278,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9715936510461084, -7.771661188819381e-05], [0.0005369543014477764, 0.9713933460783948]]"
Cristina Vane - So Easy,mixture,35.014203663340226,19.49245855089824,4.894589319424356,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9761208518796599, 0.006569223487155242], [0.004102976031111297, 0.9784256781836139]]"
Detsky Sad - Walkie Talkie,mixture,26.27574037502316,12.45210131806343,12.387351994798223,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9397257570597503, 0.014383166206054005], [0.014719537153935447, 0.9416697228065777]]"
Enda Reilly - Cur An Long Ag Seol,mixture,35.38794967294676,19.933226257951866,5.142105211398406,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9722379842023977, 0.013060001520793535], [0.0169970770466028, 0.9706822957134816]]"
Forkupines - Semantics,mixture,28.950130262534486,13.815719456695238,11.689439692521004,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9570729986468939, 0.006577940955336876], [0.004300021768297168, 0.9604036781982338]]"
Georgia Wonder - Siren,mixture,28.93470506932158,13.877675226268494,10.097514871250974,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9581340140677989, 0.005702911848134565], [-0.003023548085803706, 0.9712183231874711]]"
Girls Under Glass - We Feel Alright,mixture,29.590719406437344,14.851322903491267,9.265138476926595,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9577199633185545, 0.010145011788164463], [0.0036197570246127905, 0.9671921439349438]]"
Hollow Ground - Ill Fate,mixture,34.38625578453573,17.931341391778474,6.666305922684118,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9807399249039812, -0.00043316093454682614], [0.002579990232009827, 0.9790901556019588]]"
James Elder & Mark M Thompson - The English Actor,mixture,35.260988744362145,19.586596859674227,4.0059875979199235,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9807985043408569, 0.0008190814308105482], [0.0010108950649125013, 0.9820460553886019]]"
Juliet's Rescue - Heartbeats,mixture,32.04650948608213,16.524053631078065,7.770151086120321,"[[0.0, 0.0], [0.0, 0.0]]","[[0.968570889441421, 0.005795131555265669], [0.003531450135755686, 0.9723382268200946]]"
Little Chicago's Finest - My Own,mixture,4.581115053119902,4.457212576407205,14.43869363291692,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4259669778305478, 0.3736648528509029], [0.28407976336639323, 0.5929953903919307]]"
Louis Cressy Band - Good Time,mixture,29.66797306040267,14.995179320568848,7.216472409952381,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9664076912871433, 0.0005754197174429904], [-0.00015011266107761836, 0.9684896704524028]]"
Lyndsey Ollard - Catching Up,mixture,33.76155571139989,18.786993425164773,2.876524584467491,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9784788785137795, 0.001548773985813472], [0.0018291761381239234, 0.9778200839059308]]"
M.E.R.C. Music - Knockout,mixture,28.485220435911238,13.793378330423653,8.299516751919331,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9620619963579242, 0.0012465207132542665], [0.000654211681097923, 0.9617677428376805]]"
Moosmusic - Big Dummy Shake,mixture,29.960049725137058,14.882323126864684,11.081006426026983,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9483297276274354, 0.020208519961131263], [0.015193492311966, 0.9625709855033971]]"
Motor Tapes - Shore,mixture,33.62189844579403,19.417692669538866,5.076392759144366,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9788605482912728, 0.00013217605527238478], [0.0010130656410939217, 0.9781274724595632]]"
Mu - Too Bright,mixture,30.745826269344974,15.513142552233148,7.453568786682962,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9603596271561237, 0.00789285474280009], [0.0005814258989964662, 0.9709104206291365]]"
Nerve 9 - Pray For The Rain,mixture,34.70221068022337,20.21154787712191,3.9065314685180716,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9785175468375465, 0.0032712870359022524], [0.000811574142004062, 0.9817324236547234]]"
PR - Happy Daze,mixture,34.7555550213589,18.199553208006616,9.348829115777958,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9647086650789152, 0.0189708299308249], [0.018548139223708647, 0.9656215319261723]]"
PR - Oh No,mixture,33.32077515687719,18.06654843447362,6.9705166398551155,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9468531323285562, 0.016115551803702916], [0.07572565391592163, 0.9370305910061871]]"
Punkdisco - Oral Hygiene,mixture,34.36683780902651,18.22838496791197,5.1446909699047225,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9612610280678762, 0.017621093442807934], [0.027974095021239175, 0.9520461449767299]]"
Raft Monk - Tiring,mixture,31.33321540631009,16.543114368831645,8.61320888260877,"[[0.0, -1.0], [1.0, 0.0]]","[[0.9670330893528624, 0.008059590562700933], [0.0077853287771307515, 0.9680699784745039]]"
