,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,29.254369243707693,14.108096430847063,8.260322899886706,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9508775477101095, 0.019461506724096765], [0.01895260730163325, 0.9524541702476517]]"
Al James - Schoolboy Facination,mixture,28.082119117465403,13.113631678605575,9.669830730049231,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9552916313593474, 0.007530825837584002], [0.006842334817893718, 0.9589487268780265]]"
Angels In Amplifiers - I'm Alright,mixture,31.004479029763125,15.639208915342106,7.9702727728142335,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9721175610714998, 0.0005729824718583164], [0.002026362535685597, 0.9708172765049894]]"
Arise - Run Run Run,mixture,44.25239634484741,27.87211582296963,2.6583170813855466,"[[0.0, 0.0], [0.0, 0.0]]","[[0.992915902587895, 0.0012218327096662849], [0.0008917406991754578, 0.9939134954046789]]"
BKS - Bulldozer,mixture,33.9002392168462,18.435972348322597,5.82024996515451,"[[0.0, 0.0], [0.0, 0.0]]","[[0.975993133922263, 0.006901194116017947], [0.006148725705592741, 0.9763133816018683]]"
BKS - Too Much,mixture,33.30076822261872,17.28906548059492,6.229963902401414,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9643131391755269, 0.013167940146505623], [0.00658789184900392, 0.9776774665263804]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,31.95821845410679,16.38294110376043,3.4322891822466204,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9748420009604437, 0.002508074119527804], [0.0036882832329761537, 0.9709821309472373]]"
Bobby Nobody - Stitch Up,mixture,33.554563083820064,18.025952486341183,5.053157769706461,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9670587804075088, 0.012308900518709486], [0.00614458854595722, 0.9750839633146049]]"
Buitraker - Revo X,mixture,35.1835747943646,19.608721005465284,4.984506714383741,"[[0.0, 0.0], [-0.5, 0.0]]","[[0.9786931080151631, 0.006701164541393193], [0.008476664208582466, 0.9756387248744264]]"
Carlos Gonzalez - A Place For Us,mixture,33.531001463152485,18.520219769958672,5.004313899331832,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9796019348250549, 0.00019522498889712163], [0.0004212635751807166, 0.9793412516181487]]"
Cristina Vane - So Easy,mixture,37.016690212330474,21.22444868910805,4.007454150114969,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9824343883654316, 0.004078366453098326], [0.002962948035443654, 0.9831811781191255]]"
Detsky Sad - Walkie Talkie,mixture,29.076519362782225,14.650689129744624,9.772460360673131,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9580797341760519, 0.009094050524739647], [0.009050589034270761, 0.9583255709528594]]"
Enda Reilly - Cur An Long Ag Seol,mixture,38.04082493476238,22.06310706542055,4.164652423980567,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9801116097526111, 0.009326669030427334], [0.010281816353912926, 0.9782760999354658]]"
Forkupines - Semantics,mixture,31.21100677650294,15.844744387157588,9.326039130835056,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9673975686287422, 0.005310722844226629], [0.003677184453835403, 0.9696022638136466]]"
Georgia Wonder - Siren,mixture,31.346355730015063,15.644024216660885,8.382714076341072,"[[0.0, 0.0], [0.0, 0.0]]","[[0.96942595914046, 0.0038690392661935107], [-0.002175543142825818, 0.9779781243962737]]"
Girls Under Glass - We Feel Alright,mixture,32.12940862685879,16.827367807912175,7.488940633041426,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9686019851602512, 0.007443028138514324], [0.002864818225289137, 0.9752394265493947]]"
Hollow Ground - Ill Fate,mixture,36.094508535791036,20.06343221469914,5.341642913501755,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9846701515726685, 0.00012069139943322617], [0.0012913015565565946, 0.9835777022489125]]"
James Elder & Mark M Thompson - The English Actor,mixture,37.34704291815171,22.205193514319532,3.002216154712976,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9863985925897806, 0.0006152800046082612], [0.0006074392392946731, 0.9858113052618555]]"
Juliet's Rescue - Heartbeats,mixture,34.13709804850507,18.179541292790653,6.403193322265775,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9761688815035168, 0.003966400338853209], [0.0027852814535119794, 0.9787034939546473]]"
Little Chicago's Finest - My Own,mixture,5.3381912535803995,1.3423765163919237,17.341651327374695,"[[0.0, 0.0], [0.0, 0.0]]","[[0.41903285433639936, 0.13455365077639914], [-0.06653720282675848, 0.636294152515807]]"
Louis Cressy Band - Good Time,mixture,31.965835107465868,16.865845369149532,5.900911648775174,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9745103288851035, 0.0006570895107687279], [-0.00013415381431734487, 0.9759008054088376]]"
Lyndsey Ollard - Catching Up,mixture,36.650964218359356,22.003925505074506,1.9837941934759251,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9843085976691415, 0.0013300794302381024], [0.0007310094641161319, 0.9855382748221417]]"
M.E.R.C. Music - Knockout,mixture,30.718126169399916,15.288817412863501,6.871028417850148,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9703503798565242, 0.0007752213425148151], [0.0003195075271144667, 0.9714576611832372]]"
Moosmusic - Big Dummy Shake,mixture,32.5576283193342,16.913620106945583,8.758626380280337,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9619207209949264, 0.013830818590009474], [0.01122422936016623, 0.9721099178076095]]"
Motor Tapes - Shore,mixture,36.59506316658294,22.15124134927273,3.7368723412290104,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9849516901956343, 0.0003076620758264276], [0.0007480109180187999, 0.9844939655543616]]"
Mu - Too Bright,mixture,33.03876283616256,17.686747527098717,5.978690921083178,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9721129394631869, 0.006059005011858652], [0.000398574901136179, 0.9779762790412367]]"
Nerve 9 - Pray For The Rain,mixture,37.722414717283506,22.68112805474743,2.867832128135039,"[[0.0, 0.0], [0.0, 0.0]]","[[0.984339982099893, 0.00227634958931727], [0.000536819761008565, 0.9868834117314439]]"
PR - Happy Daze,mixture,37.18070446994051,20.212241093757363,7.543573899469456,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9715502675910591, 0.014174428691460867], [0.012978833703590147, 0.9744528169395635]]"
PR - Oh No,mixture,35.55395254081171,19.812019121238833,5.670009584354814,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9616302892989926, 0.01148719845741757], [0.05875685493089289, 0.9517435424795767]]"
Punkdisco - Oral Hygiene,mixture,36.69808495467063,19.912934530249544,4.335792458853929,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9710811603735716, 0.012047762118867808], [0.020573024207282485, 0.9633835462228262]]"
