,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,40.3335176243594,23.8725411019842,3.0322639605990096,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9861558042543587, 0.005068683644470183], [0.0040879223414005145, 0.9878121046126769]]"
Al James - Schoolboy Facination,mixture,40.4495725515938,25.444960626027054,2.526182004065232,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9892555219344699, 0.0014533642245244478], [0.000992599405230271, 0.990138610190163]]"
Angels In Amplifiers - I'm Alright,mixture,43.37820714217774,28.206544340839294,1.9744355121045816,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9934141020765392, -1.5280069597560824e-05], [0.0004297110372625144, 0.9928293520719796]]"
Arise - Run Run Run,mixture,55.79020938716029,38.00752307426352,0.818827626954403,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9978752811348914, 0.0004627951443315823], [0.0003425778244610481, 0.9981490925873334]]"
BKS - Bulldozer,mixture,46.585494552837886,31.059743364545795,1.4137663077333644,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9945872869332474, 0.001455443724534284], [0.001400526102745112, 0.9945210162187021]]"
BKS - Too Much,mixture,44.23189223862625,27.672368242640403,1.7100942624167346,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9897338095549292, 0.0035408953054480333], [0.0008175188349835561, 0.9948627534030915]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,44.9612062732828,29.27261980524409,0.736600088446237,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9929478240404624, 0.0009150302812341145], [0.0008766188924758829, 0.9934494548941808]]"
Bobby Nobody - Stitch Up,mixture,45.826150431612795,30.687435404002173,1.190050492947073,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9927363186155653, 0.0021427668544933137], [0.0010330470604770162, 0.9947678095095032]]"
Buitraker - Revo X,mixture,47.477292986036225,32.4622402547989,1.215696996103034,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9948697069650976, 0.0014546252468739332], [0.0017081380698605146, 0.9943123087065497]]"
Carlos Gonzalez - A Place For Us,mixture,46.65922632519756,31.68120447274037,1.0759288462430638,"[[0.0, 0.0], [0.0, 0.0]]","[[0.995342508366524, 9.225996748059511e-05], [8.322311073345096e-05, 0.9952662140745852]]"
Cristina Vane - So Easy,mixture,48.8508832270681,33.23778666123577,1.0316373550588973,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9958425848380632, 0.0006570700563744138], [0.0007990415854009394, 0.995515740855972]]"
Detsky Sad - Walkie Talkie,mixture,43.64004935137936,29.855900612657116,1.7452364953295318,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9926786862139058, 0.001242726239236986], [0.00135289890237267, 0.992567131848584]]"
Enda Reilly - Cur An Long Ag Seol,mixture,48.979426046369795,32.462552343506985,1.222799278976465,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9952080416424595, 0.001560341141588186], [0.0028096686592936123, 0.9936645100627916]]"
Forkupines - Semantics,mixture,44.180476061710635,29.32523511797912,1.862977234563922,"[[0.0, 0.0], [0.0, 0.0]]","[[0.992735742636979, 0.0010206369455201903], [0.0009158389160183137, 0.9929380363539252]]"
Georgia Wonder - Siren,mixture,43.31261221219378,27.355291032523365,2.20050151406857,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9918870285028063, 0.0010806932694158154], [-0.0002037537782116492, 0.9938640418028512]]"
Girls Under Glass - We Feel Alright,mixture,44.97021886501619,29.485131036711046,1.7856581294028087,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9929067332805906, 0.001517373292950281], [0.00039292701927812375, 0.9944340490201882]]"
Hollow Ground - Ill Fate,mixture,48.91904522686246,33.13984300428675,1.2608969765843994,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9964086989279934, 4.455658991008043e-05], [0.00023846756597690807, 0.9961443206252465]]"
