,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,20.507850242336467,10.552206945622522,12.014716563305429,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8405784153735674, 0.09994451335309712], [0.1041733276582572, 0.8442748732699916]]"
Al James - Schoolboy Facination,mixture,17.841625431323664,8.024588091656298,15.628799057593852,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8237587160293661, 0.0974846510445348], [0.09107274879910027, 0.8472145277383922]]"
Angels In Amplifiers - I'm Alright,mixture,21.538783751890495,10.194810687869815,14.238858548487329,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8950290873651069, 0.0537786117823231], [0.056289057949167, 0.902517878966576]]"
Arise - Run Run Run,mixture,34.87484875518674,20.81082776147661,5.874518011132742,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9752857930164256, 0.010265485929395815], [0.019125004043392367, 0.967531339829566]]"
BKS - Bulldozer,mixture,23.69162817222092,11.710945869158598,11.05369384821191,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9055970529777522, 0.057143454276984404], [0.055045529182028916, 0.9139053573984484]]"
BKS - Too Much,mixture,22.549880191035104,12.088598215600182,10.779511090877447,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8557102783584973, 0.0929388679397108], [0.06838384146603928, 0.9101113550375943]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,21.812256920041158,11.077556409386526,7.589932125079901,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8790760130063648, 0.07439359016419263], [0.08388395329731924, 0.8546184170728367]]"
Bobby Nobody - Stitch Up,mixture,24.22392634431184,13.31397401354134,8.269195619117223,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8544432584339707, 0.10351652703018052], [0.09796795562949054, 0.87826465409734]]"
Buitraker - Revo X,mixture,23.79229940631896,12.359374303588075,10.944344622723213,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.8988823990293735, 0.058016980553499894], [0.06091389963206629, 0.893568288543779]]"
Carlos Gonzalez - A Place For Us,mixture,22.22415439719093,10.861332709124467,11.866171074012842,"[[0.0, 0.0], [0.0, 0.0]]","[[0.908003950894829, 0.05042507026402577], [0.0496642853057615, 0.9034392611713492]]"
Cristina Vane - So Easy,mixture,27.124966019294384,15.642567238450933,7.368678850129482,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8942620039058222, 0.08285654077166339], [0.06857793326352617, 0.9083965578606255]]"
Detsky Sad - Walkie Talkie,mixture,17.985807061725904,8.74044853800514,17.940528064791394,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8291558807396521, 0.11517692121422886], [0.12126952289374401, 0.8232478868350428]]"
Enda Reilly - Cur An Long Ag Seol,mixture,26.65445115228584,15.885767537164329,8.20994343444601,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9046063716086125, 0.07110368577827758], [0.06522432870498165, 0.906427692270421]]"
Forkupines - Semantics,mixture,18.9064108121251,10.422174069044555,15.706519005505367,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8272108280733609, 0.13353365570244552], [0.12408360111191413, 0.835123516474404]]"
Georgia Wonder - Siren,mixture,21.155919007904487,10.21367265321112,14.421821312667364,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8736207154688742, 0.05740925828451599], [0.03088958461814947, 0.9195078301281532]]"
Girls Under Glass - We Feel Alright,mixture,20.967876126674867,10.662285427938368,14.464147576877664,"[[0.0, 0.0], [0.0, 0.0]]","[[0.866452640079834, 0.09357004524779741], [0.09728053548261188, 0.8649851200469849]]"
Hollow Ground - Ill Fate,mixture,29.065507661401938,15.663311879823338,8.827105835529863,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9395220536996466, 0.03418465562262863], [0.03666547121692556, 0.9412201283164087]]"
James Elder & Mark M Thompson - The English Actor,mixture,26.115924868877336,14.535538219916816,7.584110649903554,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9334504906053316, 0.033269973408719414], [0.038865747493686424, 0.9381246093279615]]"
Juliet's Rescue - Heartbeats,mixture,22.670748043403872,11.723590408715301,12.822153563175613,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8857829874855078, 0.0740058796201856], [0.0711815024483778, 0.8913334870629088]]"
Little Chicago's Finest - My Own,mixture,4.229405031162679,4.194413726359373,14.470615800361571,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4088118229514307, 0.38347321514581084], [0.294221540072109, 0.5687656588098979]]"
Louis Cressy Band - Good Time,mixture,21.929734017487572,9.912743700195591,12.751420322270642,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9067628136700137, 0.03730388350973664], [0.03890348213305332, 0.9114769246689625]]"
Lyndsey Ollard - Catching Up,mixture,26.579516115736524,14.642201132028598,3.9791371425586135,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9237665046405906, 0.03557152215892716], [0.03556197288364569, 0.9289257191259974]]"
M.E.R.C. Music - Knockout,mixture,20.622986712650146,10.03677872635727,12.972161367953248,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8751815685767796, 0.06652193867123139], [0.06604391101106151, 0.8882113157053951]]"
Moosmusic - Big Dummy Shake,mixture,19.502503945931906,12.1121583007826,14.861232406411423,"[[0.0, 0.0], [0.0, 0.0]]","[[0.767835990719812, 0.18747573441211465], [0.1837045609390753, 0.7773818797079416]]"
Motor Tapes - Shore,mixture,23.37136903875871,12.888428487498867,11.284940272104315,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9074262752558749, 0.05380657982726313], [0.053044845695592764, 0.8997226212967974]]"
Mu - Too Bright,mixture,22.512350869362752,11.509959297132188,10.611016734183536,"[[0.0, 0.0], [0.0, 0.0]]","[[0.883886847911129, 0.06617895303601606], [0.06161766685818737, 0.9032814711865684]]"
Nerve 9 - Pray For The Rain,mixture,26.10280174111365,14.659090944675839,7.0277345961457796,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9014542788195022, 0.06034969451848578], [0.054216376178576, 0.9209808251008742]]"
PR - Happy Daze,mixture,24.94238456496893,15.707305366193747,12.592831608063072,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7546416777487699, 0.20704752506163096], [0.19539961760413535, 0.7809356871222058]]"
PR - Oh No,mixture,26.057492618718534,15.295447608997412,9.270330557758193,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7845764467169953, 0.08488931827240614], [0.26362393063420114, 0.8236403869617894]]"
Punkdisco - Oral Hygiene,mixture,27.233732853824634,16.050413881300255,7.026494207257954,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8296741811202453, 0.13102350789963088], [0.17593897505223302, 0.8006764668713648]]"
Raft Monk - Tiring,mixture,4.578896086078333,-4.076313062482098,0.0003915748790774629,"[[0.0, 6536.0], [-6536.0, 0.0]]","[[0.4042696629213483, 0.02067415730337077], [0.03775280898876403, 0.41438202247191]]"
Sambasevam Shanmugam - Kaathaadi,mixture,29.643820171616934,16.671362703662318,6.484382672478789,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9544730747566879, 0.018531869979943556], [0.01870668344577918, 0.9580861141810666]]"
Secretariat - Borderline,mixture,22.243122012994355,11.67356661038234,10.995461087127394,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8582458176847955, 0.07798686473741401], [0.07923773951893529, 0.8782292983733407]]"
Secretariat - Over The Top,mixture,19.143868435190733,10.7511961645103,16.220614219944594,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8226808049677118, 0.11301319942516917], [0.14731442655674648, 0.7913765840048834]]"
Side Effects Project - Sing With Me,mixture,21.95577360429846,12.526481471782638,10.31534840923979,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8307098319711935, 0.13408474286641275], [0.14004038714307698, 0.8278149313893333]]"
Signe Jakobsen - What Have You Done To Me,mixture,21.86002796366398,10.113476252375651,10.86588268381496,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8633200300250379, 0.07223468547188165], [0.06558150954327988, 0.882160035896256]]"
Skelpolu - Resurrection,mixture,23.32416589109715,13.053344401634591,13.271560899678967,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8230639977536343, 0.13061235247711267], [0.1463137324487887, 0.8098150657891461]]"
Speak Softly - Broken Man,mixture,29.156162370220787,16.3308566912281,7.511458647901617,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9394594673570671, 0.025518932208300902], [0.026430044225388614, 0.9404200839072395]]"
Speak Softly - Like Horses,mixture,27.64247914067188,15.02451494812762,8.97322468411569,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9031561034866233, 0.059830708191848464], [0.028118553951676093, 0.9352730568302197]]"
The Doppler Shift - Atrophy,mixture,25.98362065381697,14.3535840164779,9.661904223609433,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.93050001350379, 0.036610627448214174], [0.03659326338506922, 0.9304826055402827]]"
The Easton Ellises (Baumi) - SDRNR,mixture,17.354050570741396,7.488736962391136,19.377836141722092,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8396802531371124, 0.08187610429283887], [0.10612624107209088, 0.8107965171278806]]"
The Easton Ellises - Falcon 69,mixture,19.349542603875687,10.82571540216402,17.50374995934969,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7859718865039361, 0.16792575877379348], [0.17786170235276305, 0.7868706144846204]]"
The Long Wait - Dark Horses,mixture,28.49735393882744,16.10796573866821,5.183641295318727,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9138745501287169, 0.05602774693456771], [0.05246729544334086, 0.9161810541064528]]"
The Mountaineering Club - Mallory,mixture,26.003908150611956,14.009057000004832,6.898027578205815,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9114657673146361, 0.048922045550560775], [0.055442350594685656, 0.9196572703665726]]"
The Sunshine Garcia Band - For I Am The Moon,mixture,28.6350318388169,15.806704780666847,7.630939411508442,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8973064839154097, 0.0609466773738839], [0.03773196250620687, 0.9309930433455388]]"
Timboz - Pony,mixture,19.26918454351472,9.172241101929457,15.685006197610905,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8796095583503207, 0.08571870238860468], [0.09001442444367039, 0.8590177975742355]]"
Tom McKenzie - Directions,mixture,30.61322287314168,17.69056744495125,5.86668818190222,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9401805305864033, 0.037606726742018065], [0.030399571865557445, 0.9520618787200872]]"
Triviul feat. The Fiend - Widow,mixture,18.93289807963657,10.540564055575166,12.629946123305379,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7863452966148867, 0.16168570294414314], [0.1498736834084335, 0.7885520497384326]]"
We Fell From The Sky - Not You,mixture,16.92344263827583,10.956709536151465,12.830394723068347,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7704550156420039, 0.19784569164452925], [0.20117984858286783, 0.7789878340837574]]"
Zeno - Signs,mixture,22.563160708449253,11.85325163534401,11.219773248638845,"[[0.0, 0.0], [0.0, 0.0]]","[[0.873977020528544, 0.07104758603831127], [0.06416395466626337, 0.8958806615225843]]"
