,,,SSR,SRR,cost,shift,scale
fram1,64,0.6000000000000001,-1.4139299433678847,50.57944772441304,0.05907904042038064,"[[0.0, -64.0], [0.0, -64.0]]","[[0.2186439027270256, 0.218504224169171], [0.6724868535287087, 0.6720802840012002]]"
fram1,64,0.8,-2.023684120992643,50.57214520996127,0.05909136282592012,"[[0.0, -64.0], [0.0, -64.0]]","[[0.11068466323864895, 0.1106139534043249], [0.6983890158507507, 0.6979667864931036]]"
fram1,64,1.0,-2.583619785322666,50.56962750051522,0.05909560824227477,"[[0.0, -64.0], [0.0, -64.0]]","[[4.332472978862243e-17, 4.329705220099782e-17], [0.7070945227822901, 0.7066670302825881]]"
fram1,128,-1.0,2.3226068750587254,80.0,3.80495380389582e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865474], [0.0, 0.0]]"
fram1,128,-0.8,2.196408130499429,45.155687063489324,0.1032267464505198,"[[0.0, -128.0], [0.0, -128.0]]","[[0.6994052860564923, 0.6983575940960213], [0.11060897668728799, 0.1104568272903943]]"
fram1,128,-0.6,1.869876037699367,45.142046205086714,0.10317425550945732,"[[0.0, -128.0], [0.0, -128.0]]","[[0.6734654318532283, 0.672456597157989], [0.2184943932783876, 0.2181938409077066]]"
fram1,128,-0.3999999999999999,1.3706213325269703,45.12075787445135,0.10309244572012792,"[[0.0, -128.0], [0.0, -128.0]]","[[0.6309426236141134, 0.6299974870424324], [0.32099975276565607, 0.32055819801803015]]"
fram1,128,-0.19999999999999996,0.7624191607732412,45.093859220033615,0.10298926683650549,"[[0.0, -128.0], [0.0, -128.0]]","[[0.5728839140031045, 0.5720257479541054], [0.41560103300273293, 0.41502934842148487]]"
fram1,128,0.0,0.10235809535233137,45.0639446549778,0.10287477122656706,"[[0.0, -128.0], [0.0, -128.0]]","[[0.5007189011366342, 0.4999688365065328], [0.49996883650653307, 0.49928109886336514]]"
fram1,128,0.20000000000000018,-0.5670744540122123,45.03392671291333,0.10276014804541851,"[[0.0, -128.0], [0.0, -128.0]]","[[0.4162245271334211, 0.4156010330027331], [0.5720257479541053, 0.5712388916322633]]"
fram1,128,0.40000000000000013,-1.217853148160009,45.00675739940882,0.10265663517415369,"[[0.0, -128.0], [0.0, -128.0]]","[[0.3214813239021753, 0.32099975276565584], [0.6299974870424325, 0.6291308870559864]]"
fram1,128,0.6000000000000001,-1.8330584722966425,44.98513448660067,0.10257441254964535,"[[0.0, -128.0], [0.0, -128.0]]","[[0.21882218354111405, 0.21849439327838766], [0.672456597157989, 0.671531592074685]]"
fram1,128,0.8,-2.403270386429617,44.97122292195521,0.10252158761488789,"[[0.0, -128.0], [0.0, -128.0]]","[[0.11077491479207978, 0.11060897668728807], [0.6983575940960215, 0.6973969606109272]]"
fram1,128,1.0,-2.9237612844038727,44.96642407792129,0.10250337907647543,"[[0.0, -128.0], [0.0, -128.0]]","[[4.3360056491084946e-17, 4.329510419018452e-17], [0.7070627093514354, 0.7060901014491132]]"
fram1,256,-1.0,2.3226068750587254,80.0,3.80495380389582e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865474], [0.0, 0.0]]"
fram1,256,-0.8,2.199656800496143,36.52770589560155,0.21609221772806297,"[[0.0, -256.0], [0.0, -256.0]]","[[0.7008531423559462, 0.6980829517600674], [0.11056547761461859, 0.11022750938073515]]"
fram1,256,-0.6,1.886233573128958,36.490805579034586,0.21586372599231146,"[[0.0, -256.0], [0.0, -256.0]]","[[0.6748595894145347, 0.672192140879096], [0.21840846622458293, 0.21774085165638662]]"
fram1,256,-0.3999999999999999,1.377968848166784,36.433029459374964,0.21550735925789707,"[[0.0, -256.0], [0.0, -256.0]]","[[0.6322487536511686, 0.6297497286118673], [0.3208735135399564, 0.31989269152380184]]"
fram1,256,-0.19999999999999996,0.7593540045757521,36.359690573683345,0.21505747010863235,"[[0.0, -256.0], [0.0, -256.0]]","[[0.5740698552595996, 0.5718007880066914], [0.41543759003383907, 0.41416771166292565]]"
fram1,256,0.0,0.09013010152992558,36.42770315935928,0.21455766171676963,"[[0.0, -256.0], [0.0, -256.0]]","[[0.5017554518029207, 0.49977221430277513], [0.4997722143027749, 0.4982445481970793]]"
fram1,256,0.20000000000000018,-0.5858635609816045,36.508321684897055,0.2140566863081207,"[[0.0, -256.0], [0.0, -256.0]]","[[0.417086163891981, 0.4154375900338389], [0.5718007880066914, 0.570052950375769]]"
fram1,256,0.40000000000000013,-1.2402378850779163,36.58042106052645,0.2136037417940698,"[[0.0, -256.0], [0.0, -256.0]]","[[0.3221468303964041, 0.32087351353995613], [0.6297497286118677, 0.627824757018932]]"
fram1,256,0.6000000000000001,-1.8562717236106432,36.63722753182504,0.21324359827074946,"[[0.0, -256.0], [0.0, -256.0]]","[[0.21927517279243453, 0.21840846622458293], [0.6721921408790964, 0.6701374345133804]]"
fram1,256,0.8,-2.42499981185097,36.67351162259068,0.2130120509269509,"[[0.0, -256.0], [0.0, -256.0]]","[[0.11100423270173916, 0.11056547761461856], [0.6980829517600675, 0.6959491043114743]]"
fram1,256,1.0,-2.942233631081173,36.685980710027025,0.21293220682144945,"[[0.0, -256.0], [0.0, -256.0]]","[[4.344981722379154e-17, 4.327807757137108e-17], [0.7067846435642171, 0.7046241974387648]]"
fram1,512,-1.0,2.3226068750587254,80.0,3.80495380389582e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865475, 0.7071067811865474], [0.0, 0.0]]"
fram1,512,-0.8,2.18509324980789,31.443881806763414,0.3649439347434577,"[[0.0, -512.0], [0.0, -512.0]]","[[0.703614233002874, 0.6974924329227914], [0.11047194861907554, 0.10979019558393611]]"
fram1,512,-0.6,1.8390822544602559,31.509808715181443,0.3642977460995948,"[[0.0, -512.0], [0.0, -512.0]]","[[0.6775182755039744, 0.6716235234670003], [0.21822371122777212, 0.21687699217982706]]"
fram1,512,-0.3999999999999999,1.323621157705503,31.611448720280464,0.36328899443066515,"[[0.0, -512.0], [0.0, -512.0]]","[[0.6347395695079254, 0.6292170138727707], [0.3206020818230658, 0.3186235574547799]]"
fram1,512,-0.19999999999999996,0.7041532457110735,31.737782350526096,0.36201389069216855,"[[0.0, -512.0], [0.0, -512.0]]","[[0.576331468730736, 0.5713170931454494], [0.41508616514656893, 0.41252455329423504]]"
fram1,512,0.0,0.03784036384582419,31.875664799581603,0.36059515801616226,"[[0.0, -512.0], [0.0, -512.0]]","[[0.5037321744589125, 0.49934944949216203], [0.4993494494921624, 0.4962678255410873]]"
fram1,512,0.20000000000000018,-0.6335993914140112,32.01139524775005,0.359170821358463,"[[0.0, -512.0], [0.0, -512.0]]","[[0.4187293222606714, 0.4150861651465688], [0.5713170931454495, 0.5677913369046325]]"
fram1,512,0.40000000000000013,-1.2831326870187543,32.13208854163613,0.3578810451741624,"[[0.0, -512.0], [0.0, -512.0]]","[[0.32341596446542603, 0.32060208182306565], [0.629217013872771, 0.6253339411621749]]"
fram1,512,0.6000000000000001,-1.8947502740609425,32.22674402510643,0.35685415530178954,"[[0.0, -512.0], [0.0, -512.0]]","[[0.22013903226899392, 0.21822371122777204], [0.6716235234670008, 0.6674787484239397]]"
fram1,512,0.8,-2.459770317003149,32.28701004367683,0.3561932908735928,"[[0.0, -512.0], [0.0, -512.0]]","[[0.1114415464985381, 0.11047194861907557], [0.6974924329227918, 0.6931880136645461]]"
fram1,512,1.0,-2.974036169139598,32.30768670119413,0.355965288288589,"[[0.0, -512.0], [0.0, -512.0]]","[[4.3620992719336927e-17, 4.324146799655972e-17], [0.7061867638353546, 0.7018286894496106]]"
frew0,0,-1.0,2.3226068750587276,80.0,3.800295878225752e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865474, 0.7071067811865472], [0.0, 0.0]]"
frew0,0,-0.8,4.179752804999577,80.0,3.581264904059493e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6984011233337102, 0.69840112333371], [0.11061587104123712, 0.1106158710412371]]"
frew0,0,-0.6,6.615695018431705,80.0,4.844631341728964e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6724985119639573, 0.6724985119639572], [0.21850801222441052, 0.21850801222441046]]"
frew0,0,-0.3999999999999999,10.092751259580606,80.0,1.6895970249719744e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6300367553350503, 0.6300367553350501], [0.3210197609601031, 0.321019760960103]]"
frew0,0,-0.19999999999999996,16.086534118591604,80.0,3.596354874581632e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5720614028176844, 0.5720614028176843], [0.4156269377774533, 0.4156269377774532]]"
frew0,0,0.0,80.0,80.0,3.758104883461229e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5, 0.49999999999999994], [0.49999999999999983, 0.4999999999999998]]"
frew0,0,0.20000000000000018,16.086534118591597,80.0,3.596354874581632e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4156269377774533, 0.4156269377774532], [0.5720614028176844, 0.5720614028176843]]"
frew0,0,0.40000000000000013,10.092751259580595,80.0,4.61270974644417e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3210197609601029, 0.3210197609601028], [0.6300367553350502, 0.6300367553350501]]"
frew0,0,0.6000000000000001,6.615695018431705,80.0,4.752284405872706e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.21850801222441057, 0.21850801222441052], [0.6724985119639573, 0.6724985119639572]]"
frew0,0,0.8,4.179752804999575,80.0,3.568345885069071e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.11061587104123718, 0.11061587104123716], [0.6984011233337102, 0.69840112333371]]"
frew0,0,1.0,2.322606875058726,80.0,3.800295878225752e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[4.329780281177466e-17, 4.329780281177465e-17], [0.7071067811865474, 0.7071067811865472]]"
frew0,1,-1.0,2.3226068750587276,80.0,3.800295878225752e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865474, 0.7071067811865472], [0.0, 0.0]]"
frew0,1,-0.8,4.016043823158792,80.0,1.1123469357516423e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.6984000080479534, 0.6984011233319617], [0.11061587104096024, 0.11061604768514749]]"
frew0,1,-0.6,6.074312929768919,80.0,1.112346812593093e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.6724974380424145, 0.6724985119622737], [0.21850801222386362, 0.21850836116267203]]"
frew0,1,-0.3999999999999999,8.530979709938908,80.0,1.1123466206259522e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.630035749221234, 0.6300367553334729], [0.32101976095929957, 0.32102027360069757]]"
frew0,1,-0.19999999999999996,11.020997678054414,80.0,1.1123463785382391e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.5720604892854557, 0.5720614028162522], [0.415626937776413, 0.415627601497468]]"
frew0,1,0.0,11.866405736995251,80.0,1.1123461100125916e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.4999992015435547, 0.49999999999874833], [0.49999999999874845, 0.5000007984564452]]"
frew0,1,0.20000000000000018,10.024397051801817,80.0,1.1123458420715982e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.41562627405743857, 0.4156269377764128], [0.5720614028162525, 0.5720623163499128]]"
frew0,1,0.40000000000000013,7.428680609673654,80.0,1.1123455999848858e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.32101924831950845, 0.32101976095929924], [0.6300367553334735, 0.6300377614488667]]"
frew0,1,0.6000000000000001,5.132060402535547,80.0,1.1123454076610141e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.2185076632861491, 0.2185080122238635], [0.672498511962274, 0.6724995858855001]]"
frew0,1,0.8,3.2392158460842015,80.0,1.1123452844633393e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[0.1106156943973268, 0.11061587104096027], [0.698401123331962, 0.6984022386194669]]"
frew0,1,1.0,1.6787177068471448,80.0,1.1123452420802809e-05,"[[0.0, -1.0], [0.0, -1.0]]","[[4.329773366895521e-17, 4.3297802811666264e-17], [0.7071067811847775, 0.7071079103744815]]"
frew0,2,-1.0,2.3226068750587276,80.0,3.800295878225752e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865474, 0.7071067811865472], [0.0, 0.0]]"
frew0,2,-0.8,3.7227638085724593,80.0,1.406934945670066e-05,"[[0.0, -2.0], [0.0, -2.0]]","[[0.6983997146647368, 0.6984011233308556], [0.11061587104078502, 0.11061609415248398]]"
frew0,2,-0.6,5.204513849732805,80.0,1.406934744467478e-05,"[[0.0, -2.0], [0.0, -2.0]]","[[0.6724971555403252, 0.6724985119612086], [0.21850801222351757, 0.21850845295316496]]"
frew0,2,-0.3999999999999999,6.56042968089825,80.0,1.406934430468413e-05,"[[0.0, -2.0], [0.0, -2.0]]","[[0.6300354845564107, 0.630036755332475], [0.3210197609587911, 0.32102040845416036]]"
frew0,2,-0.19999999999999996,7.36044863699001,80.0,1.4069340355305453e-05,"[[0.0, -2.0], [0.0, -2.0]]","[[0.5720602489748252, 0.5720614028153461], [0.41562693777575466, 0.4156277760933609]]"
frew0,2,0.0,7.184196433919431,80.0,1.4069335975332923e-05,"[[0.0, -2.0], [0.0, -2.0]]","[[0.49999899150436167, 0.4999999999979564], [0.4999999999979565, 0.500001008495638]]"
frew0,2,0.20000000000000018,6.135532348369393,80.0,1.4069331592816782e-05,"[[0.0, -2.0], [0.0, -2.0]]","[[0.4156260994615455, 0.41562693777575455], [0.5720614028153465, 0.5720625566605433]]"
frew0,2,0.40000000000000013,4.697954447094527,80.0,1.4069327642147783e-05,"[[0.0, -2.0], [0.0, -2.0]]","[[0.3210191134660454, 0.3210197609587908], [0.6300367553324755, 0.6300380261136895]]"
frew0,2,0.6000000000000001,3.2290321090150984,80.0,1.4069324508662985e-05,"[[0.0, -2.0], [0.0, -2.0]]","[[0.21850757149565606, 0.2185080122235175], [0.6724985119612089, 0.6724998683875891]]"
frew0,2,0.8,1.874839604574853,80.0,1.4069322493577875e-05,"[[0.0, -2.0], [0.0, -2.0]]","[[0.11061564792999024, 0.11061587104078505], [0.6984011233308558, 0.698402532002683]]"
frew0,2,1.0,0.6721631458993964,80.0,1.4069321800535856e-05,"[[0.0, -2.0], [0.0, -2.0]]","[[4.329771548048409e-17, 4.329780281159769e-17], [0.7071067811836577, 0.7071082074147563]]"
frew0,4,-1.0,2.3226068750587276,80.0,3.800295878225752e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865474, 0.7071067811865472], [0.0, 0.0]]"
frew0,4,-0.8,3.0157908310637818,80.0,2.7249216346274554e-05,"[[0.0, -4.0], [0.0, -4.0]]","[[0.6983984650383899, 0.6984011233233236], [0.11061587103959206, 0.11061629207385366]]"
frew0,4,-0.6,3.4706684238010883,80.0,2.724920902332555e-05,"[[0.0, -4.0], [0.0, -4.0]]","[[0.6724959522606757, 0.672498511953956], [0.21850801222116092, 0.21850884392242328]]"
frew0,4,-0.3999999999999999,3.5846527651832085,80.0,2.724919761334515e-05,"[[0.0, -4.0], [0.0, -4.0]]","[[0.6300343572521974, 0.6300367553256806], [0.3210197609553289, 0.3210209828443467]]"
frew0,4,-0.19999999999999996,3.3270682764686477,80.0,2.7249183239603805e-05,"[[0.0, -4.0], [0.0, -4.0]]","[[0.5720592254040187, 0.5720614028091768], [0.41562693777127224, 0.4156285197610826]]"
frew0,4,0.0,2.761452632815837,80.0,2.7249167303734986e-05,"[[0.0, -4.0], [0.0, -4.0]]","[[0.4999980968706726, 0.4999999999925642], [0.49999999999256406, 0.5000019031293277]]"
frew0,4,0.20000000000000018,2.0032083332581325,80.0,2.724915137149527e-05,"[[0.0, -4.0], [0.0, -4.0]]","[[0.4156253557938242, 0.41562693777127224], [0.5720614028091768, 0.5720635802313501]]"
frew0,4,0.40000000000000013,1.1614994711135158,80.0,2.724913699874009e-05,"[[0.0, -4.0], [0.0, -4.0]]","[[0.32101853907585937, 0.3210197609553288], [0.6300367553256806, 0.6300391534179035]]"
frew0,4,0.6000000000000001,0.3121855311177971,80.0,2.7249125589438974e-05,"[[0.0, -4.0], [0.0, -4.0]]","[[0.2185071805263979, 0.218508012221161], [0.6724985119539562, 0.6725010716672393]]"
frew0,4,0.8,-0.5010886638263818,80.0,2.7249118270564128e-05,"[[0.0, -4.0], [0.0, -4.0]]","[[0.11061545000862066, 0.11061587103959213], [0.6984011233233236, 0.6984037816290306]]"
frew0,4,1.0,-1.2566527786858024,80.0,2.7249115748146815e-05,"[[0.0, -4.0], [0.0, -4.0]]","[[4.329763800913796e-17, 4.3297802811130744e-17], [0.7071067811760315, 0.7071094726178535]]"
frew0,8,-1.0,2.3226068750587276,80.0,3.800295878225752e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865474, 0.7071067811865472], [0.0, 0.0]]"
frew0,8,-0.8,1.7508207336474313,80.0,3.32885897280509e-05,"[[0.0, -8.0], [0.0, -8.0]]","[[0.6983979476578526, 0.6984011233186018], [0.11061587103884418, 0.11061637401888044]]"
frew0,8,-0.6,1.0633561751155682,80.0,3.328857908254998e-05,"[[0.0, -8.0], [0.0, -8.0]]","[[0.6724954540689778, 0.6724985119494092], [0.21850801221968363, 0.21850900579471838]]"
frew0,8,-0.3999999999999999,0.3283612677335367,80.0,3.3288562502305894e-05,"[[0.0, -8.0], [0.0, -8.0]]","[[0.6300338905164717, 0.6300367553214208], [0.32101976095315843, 0.3210212206580768]]"
frew0,8,-0.19999999999999996,-0.4059548389447225,80.0,3.32885416081217e-05,"[[0.0, -8.0], [0.0, -8.0]]","[[0.5720588016168482, 0.572061402805309], [0.4156269377684622, 0.41562882766048465]]"
frew0,8,0.0,-1.1097540115739175,80.0,3.328851844939398e-05,"[[0.0, -8.0], [0.0, -8.0]]","[[0.4999977264671036, 0.49999999998918354], [0.4999999999891836, 0.5000022735328963]]"
frew0,8,0.20000000000000018,-1.7665392481622932,80.0,3.3288495289786164e-05,"[[0.0, -8.0], [0.0, -8.0]]","[[0.4156250478944219, 0.41562693776846205], [0.5720614028053093, 0.5720640040185205]]"
frew0,8,0.40000000000000013,-2.3683270887307435,80.0,3.3288474400737346e-05,"[[0.0, -8.0], [0.0, -8.0]]","[[0.32101830126212905, 0.3210197609531583], [0.6300367553214208, 0.6300396201536287]]"
frew0,8,0.6000000000000001,-2.9121373268333413,80.0,3.328845782129996e-05,"[[0.0, -8.0], [0.0, -8.0]]","[[0.2185070186541027, 0.2185080122196836], [0.6724985119494093, 0.6725015698589367]]"
frew0,8,0.8,-3.3977398127952627,80.0,3.3288447171113415e-05,"[[0.0, -8.0], [0.0, -8.0]]","[[0.11061536806359382, 0.11061587103884424], [0.6984011233186018, 0.6984042990095676]]"
frew0,8,1.0,-3.826299920050622,80.0,3.3288443508296546e-05,"[[0.0, -8.0], [0.0, -8.0]]","[[4.329760593381658e-17, 4.3297802810837997e-17], [0.7071067811712508, 0.707109996447604]]"
frew0,16,-1.0,2.3226068750587276,80.0,3.800295878225752e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865474, 0.7071067811865472], [0.0, 0.0]]"
frew0,16,-0.8,1.687740377991322,80.0,5.403190081114467e-05,"[[0.0, -16.0], [0.0, -16.0]]","[[0.698395790204677, 0.6984011232923133], [0.11061587103468054, 0.11061671572589424]]"
frew0,16,-0.6,0.9557393315531811,80.0,5.403187162028299e-05,"[[0.0, -16.0], [0.0, -16.0]]","[[0.6724933766323848, 0.6724985119240957], [0.2185080122114588, 0.21850968079478517]]"
frew0,16,-0.3999999999999999,0.19395573582547132,80.0,5.4031826142162084e-05,"[[0.0, -16.0], [0.0, -16.0]]","[[0.630031944249845, 0.6300367552977055], [0.3210197609410751, 0.32102221233045497]]"
frew0,16,-0.19999999999999996,-0.5533842411074188,80.0,5.4031768837796675e-05,"[[0.0, -16.0], [0.0, -16.0]]","[[0.5720570344437312, 0.5720614027837763], [0.4156269377528177, 0.41563011158690877]]"
frew0,16,0.0,-1.260713684670312,80.0,5.403170532122067e-05,"[[0.0, -16.0], [0.0, -16.0]]","[[0.4999961819011634, 0.49999999997036315], [0.49999999997036326, 0.5000038180988368]]"
frew0,16,0.20000000000000018,-1.9149223553747121,80.0,5.403164180026098e-05,"[[0.0, -16.0], [0.0, -16.0]]","[[0.41562376396799805, 0.41562693775281756], [0.5720614027837763, 0.5720657711916377]]"
frew0,16,0.40000000000000013,-2.5103795615696063,80.0,5.403158449705904e-05,"[[0.0, -16.0], [0.0, -16.0]]","[[0.32101730958975105, 0.3210197609410748], [0.630036755297706, 0.6300415664202559]]"
frew0,16,0.6000000000000001,-3.045632121511714,80.0,5.403153902334084e-05,"[[0.0, -16.0], [0.0, -16.0]]","[[0.21850634365403598, 0.21850801221145877], [0.6724985119240959, 0.6725036472955299]]"
frew0,16,0.8,-3.521402873131936,80.0,5.4031509823701164e-05,"[[0.0, -16.0], [0.0, -16.0]]","[[0.11061502635658008, 0.11061587103468057], [0.6984011232923135, 0.6984064564627435]]"
frew0,16,1.0,-3.939435289688842,80.0,5.40314997692962e-05,"[[0.0, -16.0], [0.0, -16.0]]","[[4.3297472181193564e-17, 4.3297802809208235e-17], [0.7071067811446349, 0.7071121807937051]]"
frew0,32,-1.0,2.3226068750587276,80.0,3.800295878225752e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865474, 0.7071067811865472], [0.0, 0.0]]"
frew0,32,-0.8,2.019880468524934,80.0,0.000211304281119131,"[[0.0, -32.0], [0.0, -32.0]]","[[0.6983798584967223, 0.6984011226874882], [0.11061587093888568, 0.11061923906054208]]"
frew0,32,-0.6,1.5251955054422255,80.0,0.00021130382527893997,"[[0.0, -32.0], [0.0, -32.0]]","[[0.6724780358066982, 0.672498511341703], [0.21850801202222794, 0.21851466533120734]]"
frew0,32,-0.3999999999999999,0.9075804280061956,80.0,0.00021130311529868776,"[[0.0, -32.0], [0.0, -32.0]]","[[0.6300175720484679, 0.6300367547520853], [0.3210197606630677, 0.32102953533282197]]"
frew0,32,-0.19999999999999996,0.23075411311472094,80.0,0.00021130222066731834,"[[0.0, -32.0], [0.0, -32.0]]","[[0.5720439847579599, 0.5720614022883632], [0.4156269373928792, 0.4156395927385988]]"
frew0,32,0.0,-0.45743594926389586,80.0,0.0002113012289534214,"[[0.0, -32.0], [0.0, -32.0]]","[[0.4999847760575713, 0.49999999953735635], [0.4999999995373564, 0.500015223942429]]"
frew0,32,0.20000000000000018,-1.1256755512520351,80.0,0.00021130023723786118,"[[0.0, -32.0], [0.0, -32.0]]","[[0.4156142828163082, 0.415626937392879], [0.5720614022883633, 0.5720788208774091]]"
frew0,32,0.40000000000000013,-1.7554978248940711,80.0,0.00021129934259521988,"[[0.0, -32.0], [0.0, -32.0]]","[[0.3210099865873842, 0.32101976066306737], [0.6300367547520855, 0.6300559386216333]]"
frew0,32,0.6000000000000001,-2.337070198989414,80.0,0.0002112986325955818,"[[0.0, -32.0], [0.0, -32.0]]","[[0.2185013591176139, 0.21850801202222786], [0.6724985113417031, 0.6725189881212168]]"
frew0,32,0.8,-2.865886537862659,80.0,0.000211298176747572,"[[0.0, -32.0], [0.0, -32.0]]","[[0.11061250302193228, 0.1106158709388857], [0.6984011226874886, 0.6984223881706981]]"
frew0,32,1.0,-3.340531116301528,80.0,0.00021129801967405338,"[[0.0, -32.0], [0.0, -32.0]]","[[4.329648448526006e-17, 4.3297802771711753e-17], [0.7071067805322707, 0.7071283110924034]]"
frew0,64,-1.0,2.3226068750587276,80.0,3.800295878225752e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865474, 0.7071067811865472], [0.0, 0.0]]"
frew0,64,-0.8,2.3700795405644453,80.0,0.0005130635529636595,"[[0.0, -64.0], [0.0, -64.0]]","[[0.6983494890485923, 0.6984011195150251], [0.11061587043641687, 0.11062404910858706]]"
frew0,64,-0.6,2.1677725693743466,80.0,0.0005130608594293692,"[[0.0, -64.0], [0.0, -64.0]]","[[0.6724487927141625, 0.6724985082869015], [0.21850801102966272, 0.2185241669879508]]"
frew0,64,-0.3999999999999999,1.7493530524567351,80.0,0.0005130566641246693,"[[0.0, -64.0], [0.0, -64.0]]","[[0.629990175373517, 0.6300367518901648], [0.3210197592048464, 0.3210434946359408]]"
frew0,64,-0.19999999999999996,1.1769223074323272,80.0,0.0005130513776823569,"[[0.0, -64.0], [0.0, -64.0]]","[[0.5720191090976557, 0.5720613996897939], [0.41562693550490803, 0.41565766596372183]]"
frew0,64,0.0,0.5179045804368547,80.0,0.0005130455175523796,"[[0.0, -64.0], [0.0, -64.0]]","[[0.49996303393322794, 0.49999999726612354], [0.49999999726612354, 0.5000369660667722]]"
frew0,64,0.20000000000000018,-0.17182428562054525,80.0,0.0005130396573557837,"[[0.0, -64.0], [0.0, -64.0]]","[[0.41559620959118493, 0.4156269355049078], [0.572061399689794, 0.5721036965377131]]"
frew0,64,0.40000000000000013,-0.8533572079570085,80.0,0.0005130343707386055,"[[0.0, -64.0], [0.0, -64.0]]","[[0.32099602728426524, 0.32101975920484604], [0.6300367518901651, 0.6300833352965836]]"
frew0,64,0.6000000000000001,-1.5027527949817157,80.0,0.0005130301752212202,"[[0.0, -64.0], [0.0, -64.0]]","[[0.2184918574608703, 0.21850801102966272], [0.6724985082869017, 0.6725482312137522]]"
frew0,64,0.8,-2.106746540293687,80.0,0.0005130274815129857,"[[0.0, -64.0], [0.0, -64.0]]","[[0.11060769297388721, 0.11061587043641688], [0.6984011195150255, 0.698452757618828]]"
frew0,64,1.0,-2.6588623048685713,80.0,0.0005130265533188914,"[[0.0, -64.0], [0.0, -64.0]]","[[4.3294601712835004e-17, 4.3297802575032965e-17], [0.7071067773202622, 0.707159059099524]]"
frew0,128,-1.0,2.3226068750587276,80.0,3.800295878225752e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7071067811865474, 0.7071067811865472], [0.0, 0.0]]"
frew0,128,-0.8,2.1422968429483733,78.98783839213428,0.0008756622067476994,"[[0.0, -128.0], [0.0, -128.0]]","[[0.6983129831028931, 0.6984011122079747], [0.11061586927909377, 0.11062983108236513]]"
frew0,128,-0.6,1.7415606529938379,78.98799414350532,0.000875654359529073,"[[0.0, -128.0], [0.0, -128.0]]","[[0.6724136407172078, 0.6724985012508581], [0.2185080087435137, 0.2185355885641233]]"
frew0,128,-0.3999999999999999,1.1838279796168927,78.98823672083785,0.0008756421370576938,"[[0.0, -128.0], [0.0, -128.0]]","[[0.6299572428841349, 0.6300367452983795], [0.32101975584616393, 0.3210602745773963]]"
frew0,128,-0.19999999999999996,0.5370444792266222,78.9885423668031,0.0008756267356009545,"[[0.0, -128.0], [0.0, -128.0]]","[[0.571989207023031, 0.5720613937045778], [0.415626931156394, 0.4156793910926121]]"
frew0,128,0.0,-0.14297040450390572,78.98888115283773,0.0008756096626385748,"[[0.0, -128.0], [0.0, -128.0]]","[[0.4999368985616775, 0.499999992034853], [0.499999992034853, 0.5000631014383226]]"
frew0,128,0.20000000000000018,-0.8173634980738875,78.98921991244245,0.0008755925893399604,"[[0.0, -128.0], [0.0, -128.0]]","[[0.41557448446229456, 0.41562693115639393], [0.5720613937045781, 0.5721335986123377]]"
frew0,128,0.40000000000000013,-1.4620173954730729,78.98952548922753,0.0008755771870138551,"[[0.0, -128.0], [0.0, -128.0]]","[[0.32097924734280975, 0.3210197558461636], [0.6300367452983796, 0.630116267785966]]"
frew0,128,0.6000000000000001,-2.0633267602418854,78.98976798105127,0.0008755649634598895,"[[0.0, -128.0], [0.0, -128.0]]","[[0.21848043588469784, 0.21850800874351364], [0.6724985012508582, 0.6725833832107068]]"
