,spr,sfr,true_angle,est_angle,est_deviation,file
36,-3.315,-0.244,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
37,-3.31,-0.189,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
38,-3.421,-0.375,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
39,-3.401,-0.342,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
40,-3.429,-0.414,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
41,-3.362,-0.319,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
42,-2.456,1.883,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
43,-2.532,1.85,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
44,-2.561,1.872,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
45,-2.593,1.812,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
46,-2.663,1.585,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
47,-2.602,1.629,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
48,-2.521,1.659,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
49,-2.378,1.814,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
50,-2.276,1.864,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
51,-2.193,1.909,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
52,-2.121,1.975,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
53,-2.154,1.824,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
54,-2.152,1.837,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
55,-2.152,1.896,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
56,-2.246,1.773,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
57,-2.308,1.763,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
58,-2.333,1.83,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
59,-2.456,1.65,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
60,-2.468,1.689,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
61,-2.514,1.616,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
62,-2.478,1.71,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
63,-2.24,0.939,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
64,-2.334,0.913,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
65,-2.412,0.932,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
66,-2.525,0.882,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
67,-2.704,0.661,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
68,-2.738,0.712,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
69,-2.756,0.728,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
70,-2.693,0.866,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
71,-2.658,0.898,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
72,-2.619,0.925,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
73,-2.572,0.983,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
74,-2.627,0.82,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
75,-2.622,0.823,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
76,-2.607,0.874,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
77,-2.686,0.749,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
78,-2.724,0.737,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
79,-2.721,0.808,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
80,-2.821,0.63,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
81,-2.804,0.672,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
82,-2.835,0.6,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
83,-2.775,0.692,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
84,-1.549,2.689,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
85,-1.669,2.664,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
86,-1.765,2.687,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
87,-1.861,2.641,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
88,-2.005,2.421,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
89,-2.023,2.473,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
90,-2.018,2.489,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
91,-1.96,2.622,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
92,-1.934,2.643,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
93,-1.913,2.652,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
94,-1.882,2.694,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
95,-1.938,2.52,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
96,-1.947,2.511,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
97,-1.935,2.552,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
98,-1.996,2.417,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
99,-2.024,2.399,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
100,-2.017,2.479,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
101,-2.089,2.305,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
102,-2.052,2.353,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
103,-2.053,2.28,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
104,-1.98,2.372,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
105,-2.263,2.076,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
106,-2.319,2.044,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
107,-2.336,2.067,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
108,-2.371,2.009,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
109,-2.461,1.782,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
110,-2.422,1.828,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
111,-2.368,1.856,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
112,-2.269,2.008,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
113,-2.209,2.054,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
114,-2.16,2.095,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
115,-2.103,2.158,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
116,-2.157,2.005,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
117,-2.185,2.015,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
118,-2.198,2.07,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
119,-2.299,1.944,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
120,-2.364,1.932,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
121,-2.391,2.003,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
122,-2.519,1.824,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
123,-2.512,1.865,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
124,-2.527,1.792,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
125,-2.482,1.886,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
126,-2.143,1.799,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
127,-2.176,1.767,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
128,-2.169,1.783,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
129,-2.169,1.719,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
130,-2.217,1.495,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
131,-2.148,1.54,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
132,-2.079,1.563,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
133,-1.967,1.718,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
134,-1.916,1.776,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
135,-1.884,1.85,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
136,-1.888,1.941,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
137,-2.017,1.812,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
138,-2.107,1.855,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
139,-2.195,1.942,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
140,-2.361,1.844,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
141,-2.5,1.852,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
142,-2.617,1.892,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
143,-2.779,1.699,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
144,-2.828,1.722,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
145,-2.874,1.652,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
146,-2.824,1.747,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
147,-1.952,1.955,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
148,-2.02,1.928,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
149,-2.059,1.949,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
150,-2.114,1.899,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
151,-2.221,1.678,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
152,-2.189,1.729,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
153,-2.163,1.745,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
154,-2.102,1.883,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
155,-2.088,1.912,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
156,-2.089,1.936,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
157,-2.089,1.989,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
158,-2.184,1.826,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
159,-2.228,1.828,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
160,-2.258,1.878,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
161,-2.367,1.752,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
162,-2.426,1.739,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
163,-2.442,1.811,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
164,-2.546,1.633,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
165,-2.519,1.676,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
166,-2.513,1.603,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
167,-2.427,1.696,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
168,-1.581,2.087,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
169,-1.686,2.044,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
170,-1.742,2.08,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
171,-1.828,2.015,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
172,-1.976,1.775,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
173,-2.003,1.809,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
174,-2.01,1.87,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
175,-1.975,2.047,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
176,-1.989,2.114,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
177,-2.015,2.159,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
178,-2.04,2.221,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
179,-2.133,2.1,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
180,-2.168,2.142,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
181,-2.185,2.223,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
182,-2.281,2.09,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
183,-2.327,2.081,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
184,-2.329,2.145,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
185,-2.403,1.96,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
186,-2.373,1.994,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
187,-2.371,1.912,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
188,-2.281,2.017,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
189,-0.502,3.749,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
190,-0.638,3.702,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
191,-0.744,3.755,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
192,-0.883,3.696,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
193,-1.093,3.446,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
194,-1.178,3.475,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
195,-1.248,3.56,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
196,-1.273,3.742,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
197,-1.341,3.796,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
198,-1.434,3.79,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
199,-1.511,3.809,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
200,-1.624,3.665,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
201,-1.679,3.674,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
202,-1.689,3.72,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
203,-1.757,3.546,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
204,-1.771,3.512,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
205,-1.729,3.615,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
206,-1.775,3.446,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
207,-1.709,3.502,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
208,-1.691,3.412,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
209,-1.582,3.52,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
210,-1.725,1.9,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
211,-1.801,1.88,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
212,-1.873,1.898,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
213,-1.973,1.857,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
214,-2.124,1.643,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
215,-2.123,1.702,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
216,-2.115,1.702,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
217,-2.061,1.823,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
218,-2.076,1.834,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
219,-2.127,1.843,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
220,-2.182,1.889,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
221,-2.313,1.716,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
222,-2.339,1.714,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
223,-2.294,1.766,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
224,-2.297,1.643,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
225,-2.269,1.634,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
226,-2.226,1.7,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
227,-2.3,1.521,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
