,,,SSR,SRR,cost,shift,scale
fjsj0,0.0,-0.002714417616594907,53.42467071313697,80.0,3.6243775352929526e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5010648122504374, 0.5010648122504374], [0.49893291525457983, 0.4989329152545798]]"
fjsj0,0.0,-0.0009032010701366817,62.98251368517688,80.0,3.093514455080392e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.500354560398768, 0.500354560398768], [0.49964518799659774, 0.49964518799659785]]"
fjsj0,0.0,-0.00030053303814001574,72.5403579580292,80.0,3.3430030250711138e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5001180051185061, 0.5001180051185062], [0.4998819670245024, 0.49988196702450244]]"
fjsj0,0.0,-0.0001,80.0,80.0,3.4363696127966014e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5000392683660038, 0.5000392683660038], [0.4999607285497448, 0.4999607285497448]]"
fjsj0,0.0,0.0001,80.0,80.0,2.0383498498290137e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4999607285497448, 0.4999607285497448], [0.5000392683660038, 0.5000392683660038]]"
fjsj0,0.0,0.00030053303814001574,72.54035795803067,80.0,4.694127472488884e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4998819670245026, 0.4998819670245026], [0.5001180051185061, 0.5001180051185062]]"
fjsj0,0.0,0.0009032010701366826,62.98251368517673,80.0,2.875037544646556e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.49964518799659774, 0.49964518799659785], [0.5003545603987678, 0.5003545603987679]]"
fjsj0,0.0,0.002714417616594907,53.42467071313712,80.0,4.5277853388012456e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4989329152545799, 0.49893291525457983], [0.5010648122504373, 0.5010648122504373]]"
fjsj0,0.0,0.008157721730960486,43.86683949008638,80.0,3.4385865791092233e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.49678622951687645, 0.4967862295168765], [0.503193245346562, 0.5031932453465621]]"
fjsj0,0.0,0.02451664896106383,34.30911438437903,80.0,2.4558722887518436e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4902802403139266, 0.4902802403139266], [0.5095343815266231, 0.5095343815266231]]"
fjsj0,0.0,0.07368062997280773,24.75234776100247,80.0,2.2378155505312293e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4702448696481732, 0.47024486964817325], [0.5280812083094536, 0.5280812083094536]]"
fjsj0,0.0,0.2214346357779824,15.204240555412303,80.0,3.1965920138202275e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.40593800248928424, 0.40593800248928424], [0.5789769754791719, 0.5789769754791719]]"
fjsj0,0.0,0.6654842383978488,5.734541550939227,80.0,2.4768555344234277e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.18364692106281505, 0.18364692106281505], [0.6828424477023585, 0.6828424477023585]]"
fjsj0,0.5,-0.16548423839784843,5.73454155093923,80.0,3.013894981102056e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.30338670115503974, 0.73244028857213], [0.2332447619325866, 0.5631026676101341]]"
fjsj0,0.5,0.27856536422201783,15.204240555412316,80.0,5.389275910416822e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.20541597468273365, 0.4959180320071437], [0.3228790590172562, 0.7794990032857226]]"
fjsj0,0.5,0.4263193700271923,24.7523477610025,80.0,2.267486522312218e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.16664970283240607, 0.40232797274344057], [0.3444916340821603, 0.8316763751252207]]"
fjsj0,0.5,0.4754833510389362,34.30911438437906,80.0,4.586912417122122e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.1532268283125273, 0.36992228703151697], [0.35066814581882044, 0.8465877935280223]]"
fjsj0,0.5,0.49184227826903953,43.866839490086235,80.0,2.878812944591883e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14870882574023941, 0.3590148639466631], [0.35260784811697743, 0.8512706491231989]]"
fjsj0,0.5,0.4972855823834051,53.42467071313803,80.0,5.1228118876707964e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.1472000160188222, 0.35537227505417723], [0.35324037805832, 0.8527977114861952]]"
fjsj0,0.5,0.4990967989298633,62.98251368517567,80.0,4.43064469983607e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14669737357806129, 0.35415878885666796], [0.3534494164544978, 0.8533023748173043]]"
fjsj0,0.5,0.49969946696185996,72.54035795803236,80.0,3.034568457494015e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14653005739560854, 0.35375485185978606], [0.3535188137657824, 0.8534699147474001]]"
fjsj0,0.5,0.4999,80.0,80.0,4.9632573137256116e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14647437697338306, 0.3536204274292907], [0.35354188761303174, 0.8535256199423653]]"
fjsj0,0.5,0.5001,80.0,80.0,2.638179910186779e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14641884093671323, 0.3534863515763619], [0.35356489139262093, 0.8535811559790354]]"
fjsj0,0.5,0.50030053303814,72.54035795802025,80.0,2.404283972248257e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14636315325872012, 0.35335190962889385], [0.3535879477228978, 0.8536368188842887]]"
fjsj0,0.5,0.5009032010701366,62.982513685173934,80.0,2.593686147406999e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14619577154210012, 0.35294781441853657], [0.3536571868207069, 0.8538039768532658]]"
fjsj0,0.5,0.5027144176165949,53.42467071313777,80.0,3.703740093044879e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14569253719626024, 0.3517328992357579], [0.3538647962316153, 0.8543051903087571]]"
fjsj0,0.5,0.5081577217309605,43.866839490086164,80.0,3.359245106325501e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14417838139989908, 0.34807740377663704], [0.3544844196063228, 0.8558010934635394]]"
fjsj0,0.5,0.5245166489610639,34.30911438437904,80.0,3.2313341299794762e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.1396120944951062, 0.3370534120013994], [0.356307553214096, 0.8602025273454434]]"
fjsj0,0.5,0.5736806299728078,24.752347761002476,80.0,3.3798680633996716e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.12575323556601303, 0.30359516681576726], [0.3614315054770477, 0.8725728423916138]]"
fjsj0,0.5,0.7214346357779824,15.204240555412305,80.0,4.3552121920581314e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.08305894347202825, 0.20052202780655076], [0.3735610007964385, 0.9018560344964281]]"
fjsj0,1.0,-1.0,-3.0102999566398116,80.0,0.0,"[[0.0, 0.0], [0.0, 0.0]]","[[6.123233995736765e-17, 1.0], [0.0, 0.0]]"
fjsj0,1.0,0.3345157616021516,5.734541550939232,80.0,1.2686226242953232e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[3.0566910192389695e-17, 0.49919552663954325], [5.305717159767401e-17, 0.8664893687651736]]"
fjsj0,1.0,0.7785653642220178,15.20424055541232,80.0,1.581806884068589e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[1.0595581219990554e-17, 0.17303897298988757], [6.03086487600678e-17, 0.9849149779684565]]"
fjsj0,1.0,0.9263193700271922,24.752347761002486,80.0,1.5274124945118354e-16,"[[0.0, 0.0], [0.0, 0.0]]","[[3.5414543507969675e-18, 0.05783633866128039], [6.112984179380693e-17, 0.998326077957627]]"
fjsj0,1.0,0.9754833510389361,34.30911438437907,80.0,1.066617349959238e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[1.1789761203229998e-18, 0.019254141212696578], [6.122098881888753e-17, 0.9998146218405497]]"
fjsj0,1.0,0.9918422782690395,43.86683949008625,80.0,3.1838780271149664e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[3.9231657139555464e-19, 0.006407015829685764], [6.123108315522804e-17, 0.9999794748634383]]"
fjsj0,1.0,0.9972855823834051,53.42467071313777,80.0,2.6361422311869563e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[1.3054104160443234e-19, 0.0021318969958574194], [6.123220080718233e-17, 0.9999977275050175]]"
fjsj0,1.0,0.9990967989298634,62.98251368517558,80.0,1.0237393503500508e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[4.343653208606554e-20, 0.000709372402170287], [6.123232455102715e-17, 0.9999997483953658]]"
fjsj0,1.0,0.99969946696186,72.5403579580309,80.0,1.5046447358368604e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[1.4453164814925212e-20, 0.00023603809400372531], [6.123233825161889e-17, 0.9999999721430086]]"
fjsj0,1.0,0.9999,80.0,80.0,1.0251903874165325e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[4.809176729358249e-21, 7.853981625896683e-05], [6.123233976851172e-17, 0.9999999969157485]]"
fjwb0,-1.0,-0.9999,80.0,80.0,1.1851598974801128e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9999999969157485, 0.0], [7.853981625899066e-05, 0.0]]"
fjwb0,-1.0,-0.99969946696186,72.54035795803064,80.0,3.02561503638509e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9999999721430086, 0.0], [0.00023603809400367105, 0.0]]"
fjwb0,-1.0,-0.9990967989298634,62.98251368517681,80.0,2.089262868139308e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.999999748395366, 0.0], [0.0007093724021701254, 0.0]]"
fjwb0,-1.0,-0.9972855823834051,53.4246707131376,80.0,1.99292140518789e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9999977275050174, 0.0], [0.002131896995857401, 0.0]]"
fjwb0,-1.0,-0.9918422782690395,43.86683949008629,80.0,1.1937811801746037e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9999794748634385, 0.0], [0.00640701582968567, 0.0]]"
fjwb0,-1.0,-0.9754833510389361,34.30911438437902,80.0,2.0894098082486217e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9998146218405499, 0.0], [0.019254141212696606, 0.0]]"
fjwb0,-1.0,-0.9263193700271922,24.752347761002472,80.0,1.665591337211354e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9983260779576267, 0.0], [0.057836338661280434, 0.0]]"
fjwb0,-1.0,-0.7785653642220176,15.204240555412303,80.0,1.9999833165000048e-16,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9849149779684564, 0.0], [0.17303897298988774, 0.0]]"
fjwb0,-1.0,-0.33451576160215124,5.734541550939229,80.0,2.8717351646092848e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8664893687651734, 0.0], [0.49919552663954336, 0.0]]"
fjwb0,-1.0,1.0,-3.0102999566398125,80.0,0.0,"[[0.0, 0.0], [0.0, 0.0]]","[[6.123233995736766e-17, 0.0], [1.0, 0.0]]"
fjwb0,-0.5,-0.7214346357779822,15.204240555412309,80.0,3.084942498390179e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9018560344964285, 0.3735610007964386], [0.2005220278065509, 0.08305894347202827]]"
fjwb0,-0.5,-0.5736806299728078,24.752347761002454,80.0,3.054543638166465e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8725728423916139, 0.36143150547704767], [0.30359516681576715, 0.12575323556601298]]"
fjwb0,-0.5,-0.5245166489610639,34.30911438437902,80.0,1.7342656277948601e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8602025273454437, 0.3563075532140959], [0.3370534120013994, 0.13961209449510614]]"
fjwb0,-0.5,-0.5081577217309605,43.866839490086306,80.0,2.184281360409406e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8558010934635393, 0.3544844196063227], [0.3480774037766371, 0.14417838139989908]]"
fjwb0,-0.5,-0.5027144176165949,53.42467071313763,80.0,2.229084045889113e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8543051903087573, 0.3538647962316153], [0.35173289923575796, 0.14569253719626019]]"
fjwb0,-0.5,-0.5009032010701366,62.98251368517728,80.0,2.8393195652220445e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8538039768532656, 0.3536571868207068], [0.35294781441853673, 0.14619577154210012]]"
fjwb0,-0.5,-0.50030053303814,72.54035795803085,80.0,3.523596062851772e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8536368188842884, 0.35358794772289764], [0.353351909628894, 0.14636315325872018]]"
fjwb0,-0.5,-0.5001,80.0,80.0,2.0249569549465817e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8535811559790354, 0.3535648913926208], [0.3534863515763618, 0.14641884093671315]]"
fjwb0,-0.5,-0.4999,80.0,80.0,2.5166948855297416e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8535256199423655, 0.35354188761303174], [0.3536204274292907, 0.14647437697338303]]"
fjwb0,-0.5,-0.49969946696185996,72.54035795803455,80.0,4.637171937684532e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8534699147474003, 0.3535188137657824], [0.35375485185978606, 0.14653005739560848]]"
fjwb0,-0.5,-0.4990967989298633,62.982513685175945,80.0,4.039327970375855e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8533023748173044, 0.3534494164544977], [0.3541587888566679, 0.14669737357806123]]"
fjwb0,-0.5,-0.4972855823834051,53.42467071313694,80.0,5.415999857082972e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8527977114861949, 0.35324037805831976], [0.35537227505417734, 0.14720001601882218]]"
fjwb0,-0.5,-0.49184227826903953,43.866839490086264,80.0,2.4028296391976382e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8512706491231989, 0.3526078481169773], [0.35901486394666304, 0.14870882574023936]]"
fjwb0,-0.5,-0.4754833510389362,34.30911438437906,80.0,2.703419718792079e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8465877935280224, 0.35066814581882044], [0.36992228703151697, 0.15322682831252726]]"
fjwb0,-0.5,-0.4263193700271923,24.752347761002472,80.0,3.4632991135781416e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8316763751252205, 0.3444916340821602], [0.4023279727434407, 0.16664970283240604]]"
fjwb0,-0.5,-0.2785653642220176,15.204240555412314,80.0,2.6849855435189147e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7794990032857229, 0.3228790590172562], [0.4959180320071438, 0.20541597468273365]]"
fjwb0,-0.5,0.16548423839784876,5.734541550939226,80.0,2.1838236501984934e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5631026676101338, 0.2332447619325864], [0.73244028857213, 0.3033867011550397]]"
fjwb0,0.0,-0.6654842383978484,5.734541550939235,80.0,5.26008172935618e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6828424477023582, 0.6828424477023582], [0.18364692106281516, 0.18364692106281516]]"
fjwb0,0.0,-0.22143463577798217,15.204240555412312,80.0,2.9258258644999005e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5789769754791719, 0.5789769754791718], [0.40593800248928424, 0.4059380024892842]]"
fjwb0,0.0,-0.07368062997280773,24.752347761002447,80.0,2.108527155525024e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5280812083094537, 0.5280812083094537], [0.4702448696481731, 0.470244869648173]]"
fjwb0,0.0,-0.024516648961063817,34.30911438437906,80.0,3.3175259611290864e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5095343815266231, 0.5095343815266231], [0.4902802403139265, 0.4902802403139265]]"
fjwb0,0.0,-0.008157721730960478,43.86683949008632,80.0,3.603183984248987e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5031932453465621, 0.5031932453465621], [0.49678622951687634, 0.49678622951687634]]"
fjwb0,0.0,-0.002714417616594907,53.42467071313693,80.0,2.0738483813716815e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5010648122504375, 0.5010648122504375], [0.49893291525457983, 0.49893291525457983]]"
fjwb0,0.0,-0.0009032010701366817,62.98251368517789,80.0,2.160565430439271e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.500354560398768, 0.5003545603987679], [0.49964518799659785, 0.4996451879965978]]"
fjwb0,0.0,-0.00030053303814001574,72.54035795803,80.0,2.198416463985913e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5001180051185062, 0.5001180051185061], [0.49988196702450244, 0.49988196702450244]]"
fjwb0,0.0,-0.0001,80.0,80.0,2.3603424941157835e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5000392683660039, 0.5000392683660038], [0.49996072854974466, 0.49996072854974466]]"
fjwb0,0.0,0.0001,80.0,80.0,3.665999174231895e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.49996072854974477, 0.49996072854974477], [0.5000392683660038, 0.5000392683660038]]"
fjwb0,0.0,0.00030053303814001574,72.54035795802791,80.0,1.7216127766505562e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.49988196702450255, 0.4998819670245025], [0.5001180051185062, 0.5001180051185061]]"
fjwb0,0.0,0.0009032010701366826,62.98251368517731,80.0,2.72146547091731e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.49964518799659785, 0.4996451879965978], [0.5003545603987678, 0.5003545603987678]]"
fjwb0,0.0,0.002714417616594907,53.42467071313675,80.0,2.5716670875230335e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4989329152545799, 0.49893291525457983], [0.5010648122504374, 0.5010648122504373]]"
fjwb0,0.0,0.008157721730960486,43.86683949008611,80.0,3.99821966633853e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.49678622951687634, 0.49678622951687634], [0.5031932453465621, 0.5031932453465621]]"
fjwb0,0.0,0.02451664896106383,34.30911438437906,80.0,2.6221219265652126e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4902802403139266, 0.4902802403139266], [0.5095343815266231, 0.509534381526623]]"
fjwb0,0.0,0.07368062997280773,24.752347761002483,80.0,3.176329789171847e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.47024486964817325, 0.47024486964817325], [0.5280812083094535, 0.5280812083094535]]"
fjwb0,0.0,0.2214346357779824,15.204240555412301,80.0,2.9258258644999005e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.40593800248928424, 0.4059380024892842], [0.5789769754791719, 0.5789769754791718]]"
fjwb0,0.0,0.6654842383978488,5.7345415509392295,80.0,5.202619061386419e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.18364692106281505, 0.18364692106281502], [0.6828424477023582, 0.6828424477023582]]"
fjwb0,0.5,-0.16548423839784843,5.73454155093923,80.0,6.248243747668206e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.30338670115503985, 0.7324402885721302], [0.2332447619325867, 0.5631026676101343]]"
fjwb0,0.5,0.27856536422201783,15.204240555412323,80.0,4.571719983524255e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.2054159746827337, 0.49591803200714374], [0.3228790590172564, 0.779499003285723]]"
fjwb0,0.5,0.4263193700271923,24.752347761002497,80.0,3.941497986533149e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.16664970283240613, 0.4023279727434407], [0.3444916340821605, 0.831676375125221]]"
fjwb0,0.5,0.4754833510389362,34.30911438437906,80.0,5.38162677712994e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.15322682831252737, 0.36992228703151714], [0.35066814581882066, 0.8465877935280226]]"
fjwb0,0.5,0.49184227826903953,43.86683949008625,80.0,4.4662152940246495e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14870882574023947, 0.35901486394666315], [0.35260784811697754, 0.8512706491231992]]"
fjwb0,0.5,0.4972855823834051,53.42467071313745,80.0,3.276016154427105e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14720001601882227, 0.35537227505417746], [0.35324037805832004, 0.8527977114861953]]"
fjwb0,0.5,0.4990967989298633,62.98251368517652,80.0,4.122322809691851e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14669737357806134, 0.35415878885666807], [0.35344941645449796, 0.8533023748173048]]"
fjwb0,0.5,0.49969946696185996,72.54035795803068,80.0,4.277372345324748e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.1465300573956086, 0.35375485185978617], [0.35351881376578254, 0.8534699147474002]]"
fjwb0,0.5,0.4999,80.0,80.0,4.606270571641018e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14647437697338309, 0.3536204274292907], [0.35354188761303185, 0.8535256199423658]]"
fjwb0,0.5,0.5001,80.0,80.0,3.792441280391924e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.1464188409367133, 0.35348635157636205], [0.353564891392621, 0.8535811559790356]]"
fjwb0,0.5,0.50030053303814,72.54035795802436,80.0,3.270944524871851e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14636315325872018, 0.353351909628894], [0.3535879477228979, 0.8536368188842887]]"
fjwb0,0.5,0.5009032010701366,62.982513685175164,80.0,2.7534758800886063e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14619577154210017, 0.3529478144185367], [0.353657186820707, 0.8538039768532658]]"
fjwb0,0.5,0.5027144176165949,53.424670713137445,80.0,4.999543364387052e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14569253719626027, 0.351732899235758], [0.3538647962316155, 0.8543051903087575]]"
fjwb0,0.5,0.5081577217309605,43.86683949008617,80.0,4.538910537880918e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.14417838139989914, 0.3480774037766372], [0.35448441960632293, 0.8558010934635396]]"
fjwb0,0.5,0.5245166489610639,34.30911438437906,80.0,3.177590812317501e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.13961209449510625, 0.33705341200139954], [0.35630755321409613, 0.8602025273454437]]"
fjwb0,0.5,0.5736806299728078,24.752347761002476,80.0,2.871011538385681e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.1257532355660131, 0.30359516681576737], [0.36143150547704783, 0.872572842391614]]"
fjwb0,0.5,0.7214346357779824,15.204240555412303,80.0,1.9397079780262145e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.08305894347202827, 0.20052202780655082], [0.3735610007964386, 0.9018560344964284]]"
fjwb0,1.0,-1.0,-3.0102999566398125,80.0,0.0,"[[0.0, 0.0], [0.0, 0.0]]","[[6.123233995736766e-17, 1.0], [0.0, 0.0]]"
fjwb0,1.0,0.3345157616021516,5.734541550939232,80.0,3.090021127711578e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[3.05669101923897e-17, 0.49919552663954325], [5.305717159767401e-17, 0.8664893687651734]]"
fjwb0,1.0,0.7785653642220178,15.20424055541232,80.0,4.523442392383311e-16,"[[0.0, 0.0], [0.0, 0.0]]","[[1.0595581219990554e-17, 0.17303897298988752], [6.03086487600678e-17, 0.9849149779684564]]"
fjwb0,1.0,0.9263193700271922,24.75234776100249,80.0,1.179656093837985e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[3.5414543507969675e-18, 0.05783633866128039], [6.112984179380693e-17, 0.9983260779576268]]"
fjwb0,1.0,0.9754833510389361,34.30911438437907,80.0,5.573894603636331e-17,"[[0.0, 0.0], [0.0, 0.0]]","[[1.178976120323e-18, 0.019254141212696575], [6.122098881888754e-17, 0.9998146218405498]]"
fjwb0,1.0,0.9918422782690395,43.86683949008625,80.0,1.1938121002018103e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[3.923165713955547e-19, 0.006407015829685763], [6.123108315522805e-17, 0.9999794748634385]]"
fjwb0,1.0,0.9972855823834051,53.42467071313777,80.0,7.206459890122784e-18,"[[0.0, 0.0], [0.0, 0.0]]","[[1.3054104160443234e-19, 0.0021318969958574194], [6.123220080718233e-17, 0.9999977275050174]]"
fjwb0,1.0,0.9990967989298634,62.98251368517558,80.0,2.9339130718032156e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[4.3436532086065546e-20, 0.0007093724021702869], [6.123232455102715e-17, 0.9999997483953655]]"
fjwb0,1.0,0.99969946696186,72.5403579580309,80.0,2.9621464483535566e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[1.4453164814925212e-20, 0.00023603809400372526], [6.123233825161889e-17, 0.9999999721430084]]"
fjwb0,1.0,0.9999,80.0,80.0,0.0,"[[0.0, 0.0], [0.0, 0.0]]","[[4.80917672935825e-21, 7.853981625896685e-05], [6.123233976851172e-17, 0.9999999969157485]]"
fkms0,-1.0,-0.9999,80.0,80.0,3.650626623762234e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9999999969157487, 0.0], [7.853981625899068e-05, 0.0]]"
fkms0,-1.0,-0.99969946696186,72.54035795803064,80.0,1.9068393673139694e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9999999721430088, 0.0], [0.00023603809400367108, 0.0]]"
fkms0,-1.0,-0.9990967989298634,62.98251368517681,80.0,2.8475731627190663e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.999999748395366, 0.0], [0.0007093724021701255, 0.0]]"
fkms0,-1.0,-0.9972855823834051,53.424670713137594,80.0,2.867344681349307e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9999977275050176, 0.0], [0.002131896995857402, 0.0]]"
fkms0,-1.0,-0.9918422782690395,43.86683949008629,80.0,2.752076545792642e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9999794748634385, 0.0], [0.006407015829685671, 0.0]]"
fkms0,-1.0,-0.9754833510389361,34.30911438437902,80.0,3.6688905569656026e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.99981462184055, 0.0], [0.01925414121269661, 0.0]]"
fkms0,-1.0,-0.9263193700271922,24.75234776100247,80.0,3.6801185015326966e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.998326077957627, 0.0], [0.05783633866128045, 0.0]]"
fkms0,-1.0,-0.7785653642220176,15.204240555412303,80.0,3.7053990233961014e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9849149779684565, 0.0], [0.1730389729898878, 0.0]]"
fkms0,-1.0,-0.33451576160215124,5.734541550939228,80.0,2.7568732189868746e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8664893687651736, 0.0], [0.4991955266395434, 0.0]]"
fkms0,-1.0,1.0,-3.0102999566398125,80.0,1.0825231455868799e-31,"[[0.0, 0.0], [0.0, 0.0]]","[[6.123233995736767e-17, 0.0], [1.0, 0.0]]"
fkms0,-0.5,-0.7214346357779822,15.204240555412307,80.0,3.2178144038486056e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9018560344964284, 0.3735610007964385], [0.20052202780655085, 0.08305894347202825]]"
fkms0,-0.5,-0.5736806299728078,24.75234776100245,80.0,3.196226572283082e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8725728423916141, 0.3614315054770477], [0.30359516681576715, 0.12575323556601298]]"
fkms0,-0.5,-0.5245166489610639,34.309114384379065,80.0,6.1129672115722914e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8602025273454434, 0.3563075532140958], [0.3370534120013994, 0.13961209449510614]]"
fkms0,-0.5,-0.5081577217309605,43.86683949008619,80.0,2.7430891346558112e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8558010934635393, 0.3544844196063227], [0.348077403776637, 0.14417838139989902]]"
fkms0,-0.5,-0.5027144176165949,53.42467071313743,80.0,3.2867523973147273e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8543051903087571, 0.35386479623161526], [0.3517328992357578, 0.14569253719626013]]"
fkms0,-0.5,-0.5009032010701366,62.98251368517634,80.0,2.4190157918073923e-15,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8538039768532656, 0.3536571868207068], [0.3529478144185366, 0.14619577154210012]]"
