,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,48.99982043897576,23.74027732851406,3.3956961834945876,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9936318202429127, 0.003955837956919577], [0.002703772965100562, 0.9954115535840872]]"
Al James - Schoolboy Facination,mixture,56.003990239768314,25.191480196280807,2.545529528874635,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9976898858694652, 0.0014220293630633936], [0.001201140872658455, 0.9981352679070914]]"
Angels In Amplifiers - I'm Alright,mixture,60.831163570693306,28.078670355457387,2.0842819054700303,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9991322704302521, 0.00034387748517981963], [0.0003570987220041837, 0.999111613418816]]"
Arise - Run Run Run,mixture,64.73541707850706,34.60731681953392,1.2426649672131702,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9991160291005328, 0.0006172349119875997], [0.000911648686628554, 0.9989650251612497]]"
BKS - Bulldozer,mixture,62.87918484421789,30.43778806254818,1.5428444107538266,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9992046306378927, 0.000507298503843776], [0.0003940258689443923, 0.9993630952887298]]"
BKS - Too Much,mixture,52.75830691680539,26.103089756555534,2.1285890555544222,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9954250818019673, 0.0029371308130337337], [0.001049002017541722, 0.9986206347961827]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,63.811384284912826,30.467246329314513,0.8046973668787892,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9990941124757571, 0.0005223752341884521], [0.00045184790037091927, 0.9990714446556916]]"
Bobby Nobody - Stitch Up,mixture,59.53271466130509,30.34083100872317,1.1761677531281425,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9975805010653784, 0.002014054133282539], [0.0021746647812528625, 0.9977524976132317]]"
Buitraker - Revo X,mixture,63.88205316621883,32.183062927443515,1.2098039069864828,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9993979361986727, 0.00034459089526729414], [0.00038252189725529787, 0.9992915595905962]]"
Carlos Gonzalez - A Place For Us,mixture,67.07108875363203,32.037464797525686,1.1304720515387408,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9996463252709605, 0.00012202102760260694], [0.00012308536046323046, 0.9995895776580991]]"
Cristina Vane - So Easy,mixture,66.98754280601611,34.76514952033541,0.8629005978924749,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9994192564844286, 0.0005044177699922075], [0.000698897169398296, 0.999184679218499]]"
Detsky Sad - Walkie Talkie,mixture,63.1933238199964,29.849398794246007,1.7889648888150471,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9991611872805096, 0.0006202628144209037], [0.0008161535766764747, 0.9990978910551787]]"
Enda Reilly - Cur An Long Ag Seol,mixture,58.5593096637984,29.87811126893787,1.685133513716295,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9989672378183706, 0.0008567741237260782], [0.0018453317126743685, 0.9976014205662789]]"
Forkupines - Semantics,mixture,63.43172942925257,30.299006649593366,1.8110245602917423,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9990694474027454, 0.0005948174097995596], [0.0006927246576793054, 0.9990952460877565]]"
Georgia Wonder - Siren,mixture,55.63176002085471,24.773986202847862,2.9734074199651643,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9975427163359395, 0.0009430374812614343], [0.0006071131656817301, 0.998848210375009]]"
Girls Under Glass - We Feel Alright,mixture,61.51438203367417,28.64827146918663,1.9901788941029843,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9988595565605144, 0.0006797665205994588], [0.0005778932294321986, 0.9991176129093354]]"
Hollow Ground - Ill Fate,mixture,67.39479415551608,33.78453850134943,1.17524432489461,"[[0.0, 0.0], [0.0, 0.0]]","[[0.999339517507955, 0.0005861255748276043], [0.0005555498400288244, 0.999278180885816]]"
James Elder & Mark M Thompson - The English Actor,mixture,66.55694977298698,35.663153303246006,0.6410881574090129,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9996239281981416, 0.00016466132990297828], [0.0001857555875407342, 0.9997052910425593]]"
Juliet's Rescue - Heartbeats,mixture,63.237799811658235,30.54279622690354,1.5470661996587212,"[[0.0, 0.0], [0.0, 0.0]]","[[0.999223520296096, 0.0003770808086171083], [0.00018239693393366297, 0.9994634142076666]]"
Little Chicago's Finest - My Own,mixture,5.689043127830243,1.2237147479128463,17.899460246030905,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4210863278348249, 0.13758831431953966], [-0.08193243503340625, 0.6609402184154426]]"
Louis Cressy Band - Good Time,mixture,65.14239013255786,30.689907556577243,1.2459562289950172,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9995789349813107, 0.00018169290526925684], [0.00016276115150813542, 0.9996112008435599]]"
Lyndsey Ollard - Catching Up,mixture,70.31142849247897,36.53997490169857,0.34478025085675923,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9997640991699117, 0.00012990080666342276], [0.00014601067062862974, 0.9997308305478301]]"
M.E.R.C. Music - Knockout,mixture,60.45750749398573,27.440884329646792,1.8104620908071114,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9989853222179599, 0.00038823539623649306], [0.00033989633266606956, 0.9990378586013631]]"
Moosmusic - Big Dummy Shake,mixture,59.275598597147805,29.914115070777584,2.1949712394921175,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9975912104856361, 0.0020059281206822976], [0.002124706164033783, 0.9976847164765485]]"
Motor Tapes - Shore,mixture,68.29859884745812,34.3663680192928,0.9227949731216666,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9996547229214208, 0.00022435939164629532], [0.0001889515642272989, 0.999631757976744]]"
Mu - Too Bright,mixture,60.422063238938094,30.99407323403905,1.3127163735697054,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9986881789210525, 0.0008192507651115476], [0.0005554245039304801, 0.9989236158794812]]"
Nerve 9 - Pray For The Rain,mixture,69.19510541303717,36.32460137165797,0.5760173054947696,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9996257518262986, 0.0002759768803789127], [0.0003132525343921254, 0.9996358715505439]]"
PR - Happy Daze,mixture,65.66069569655734,31.105972692895797,2.1716589583399437,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9983311300102677, 0.0014494716696050387], [0.0009699814689571836, 0.998741143448104]]"
PR - Oh No,mixture,59.05397147627614,28.44712472540487,2.1644588493876946,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9952515835912441, 0.002588880422485091], [0.007095697602257254, 0.9963058072218082]]"
Punkdisco - Oral Hygiene,mixture,64.38984682204699,33.23807814795801,0.9474147044744071,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9975592300978136, 0.002448652131239592], [0.0026358097062603404, 0.9971284374431292]]"
Raft Monk - Tiring,mixture,66.35250045749795,31.866695270659886,1.6522754041953498,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9994897719483395, 0.00029665427560555285], [0.0003266161455383564, 0.9995053569136974]]"
Sambasevam Shanmugam - Kaathaadi,mixture,70.54251863312143,38.20801723521602,0.6497289254215329,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9997747807787604, 5.556497171945867e-05], [9.687962587368292e-05, 0.999796268289832]]"
Secretariat - Borderline,mixture,59.9404983675377,29.43985349575972,1.7354020326568744,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9982299527958087, 0.0012572365838574334], [0.0011360540447833021, 0.9986547803031451]]"
Secretariat - Over The Top,mixture,47.55774285753118,24.19070872126052,3.949810292763985,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9949579488983453, 0.004199019619562624], [0.006346076057550506, 0.9914871168263635]]"
Side Effects Project - Sing With Me,mixture,59.77595092363194,29.172532379788663,1.5934895497412032,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9979349585274078, 0.0017425734357602149], [0.0016887503657297609, 0.9980550456053536]]"
Signe Jakobsen - What Have You Done To Me,mixture,64.91635553855494,31.294542692619302,0.9381940725637847,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9991757261775458, 0.0006541820817825808], [0.0005826199750075109, 0.999174962025735]]"
