,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,22.26214331920536,13.289694001217427,9.104960649212995,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9002233818598104, 0.025676089455116867], [0.02401645457872994, 0.9047076202800002]]"
Al James - Schoolboy Facination,mixture,22.265232132251562,12.146949883170445,10.544674241937008,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9156483767445549, 0.00810622824516033], [0.0028626595471835667, 0.9245970292529319]]"
Angels In Amplifiers - I'm Alright,mixture,24.016291797089607,14.79442757340102,8.74051584932636,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9353698829762025, 0.0005773365015069351], [0.0013138642467859715, 0.9369044340347983]]"
Arise - Run Run Run,mixture,25.429900145934027,21.50768091513526,5.2712159662738305,"[[0.0, 0.0], [0.0, 0.0]]","[[0.945117091435779, 0.0025986810522272918], [0.008860897847916202, 0.9384905595496202]]"
BKS - Bulldozer,mixture,24.875073029452803,17.202354699486087,6.604903510087602,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9379243438855194, 0.006691608625556126], [0.005392086320591163, 0.939281889755143]]"
BKS - Too Much,mixture,23.807628561810755,15.494460729280942,7.366433851400569,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9138234681443494, 0.017847761034684717], [0.0036257393262965503, 0.9384070667003149]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,24.461352033465023,15.751070089951911,3.9208263379240313,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9412301260682501, 0.0011123614062150716], [0.002075794924102637, 0.9373424168777335]]"
Bobby Nobody - Stitch Up,mixture,24.520369825105213,15.791897987697173,6.014520789400363,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9274813315180015, 0.012272955348940729], [0.004889474479261335, 0.9373283158087207]]"
Buitraker - Revo X,mixture,24.928165868224887,17.616824492077896,6.017385834469622,"[[0.0, 0.5], [0.0, 0.0]]","[[0.9411403981174417, 0.0039771213295595725], [0.004019056472006365, 0.9397569905166855]]"
Carlos Gonzalez - A Place For Us,mixture,25.016942561046168,17.64954865465315,5.502141136385604,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9435968181828042, -0.00047087259962848294], [-0.0003537165368731884, 0.9434180555439988]]"
Cristina Vane - So Easy,mixture,25.353154671681892,20.18469793302534,4.497719673649348,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9434458385295645, 0.0024240805111398174], [0.0027621125171247837, 0.943509890823548]]"
Detsky Sad - Walkie Talkie,mixture,23.65685001221906,13.221719860074002,10.569188092054382,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9293147219869867, 0.008268963690673386], [0.010122383352181581, 0.9271643362803271]]"
Enda Reilly - Cur An Long Ag Seol,mixture,24.835185280687234,18.882710304908635,5.902018609837553,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9320145085140332, 0.01344627970350638], [0.016013481098212226, 0.928289031160051]]"
Forkupines - Semantics,mixture,24.2671783640376,14.178409742367013,10.414073883071616,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9353933006700633, 0.002565048297294256], [0.0008372641427178029, 0.9388583676591681]]"
Georgia Wonder - Siren,mixture,22.140097545858616,13.057619049965659,10.523213222354917,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9041179959814286, 0.013025851958341383], [-0.005346601264133238, 0.9365304446207416]]"
Girls Under Glass - We Feel Alright,mixture,24.372850105720687,14.76755686525916,9.164222132738054,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9339597241075817, 0.0055166369851400955], [0.0004173613923556652, 0.9408190528085607]]"
Hollow Ground - Ill Fate,mixture,25.352569553552907,18.499137212628586,6.302655677844306,"[[0.0, 0.0], [0.0, 0.0]]","[[0.945840475815412, -0.0002923472872317893], [0.0007314766461663835, 0.9456241433698952]]"
James Elder & Mark M Thompson - The English Actor,mixture,25.202324857174588,20.260292896070837,3.758513967030561,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9449739004189848, 0.00019081108197561538], [0.0004025945563918866, 0.9455606682387344]]"
Juliet's Rescue - Heartbeats,mixture,24.64543269634249,16.864415116460027,6.99314542712598,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9383925875656383, 0.003750899722846194], [0.0015165918332229384, 0.9407915575415605]]"
