,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,-2.2888863888646305,10.738747081501407,12.093341444439538,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8199197483072638, 0.07779242330365835], [0.08654234936849292, 0.8105915554587295]]"
Al James - Schoolboy Facination,mixture,-2.276234730419014,7.663834089011605,15.83114189381286,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8305148492365372, 0.03516339295734838], [0.027219069401144238, 0.8479838988370998]]"
Angels In Amplifiers - I'm Alright,mixture,-2.407264314751138,9.816237549721697,14.483943229261957,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8906355367234612, 0.012722909276236283], [0.011844943594048828, 0.8909125692189441]]"
Arise - Run Run Run,mixture,-3.212313607904277,18.365426662413036,7.441148309129675,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9292830317823572, 0.013379189338725173], [0.019848716669730777, 0.9251947340442555]]"
BKS - Bulldozer,mixture,-2.429434155464864,11.806555539876822,10.464589510559767,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8928819033768616, 0.030435481897306202], [0.029978678902793824, 0.8973572661583367]]"
BKS - Too Much,mixture,-2.0612210373067263,11.412968358166207,11.6772869024601,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8472694382611929, 0.05293381382528212], [0.02315029297333917, 0.9004901952369659]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,-2.732050698161372,10.928717337132342,7.411615476570679,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8944453194515545, 0.01480161429840151], [0.02078181426411421, 0.8833245490027584]]"
Bobby Nobody - Stitch Up,mixture,-2.2502749218116094,10.581941033441892,10.556855193631641,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8424061977521708, 0.06235322475970145], [0.022472347194171224, 0.8946338669565106]]"
Buitraker - Revo X,mixture,-1.1344242880384425,11.617467190899324,11.644164054798926,"[[-576.0, -575.0], [-577.0, -576.0]]","[[0.8909762122955684, 0.03481084337724876], [0.03926077736763717, 0.8781632359388969]]"
Carlos Gonzalez - A Place For Us,mixture,-2.794825568250868,11.51806320408435,10.712431283692638,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9154507951408254, 0.0047101097653045555], [0.005631594777119659, 0.9125752695024486]]"
Cristina Vane - So Easy,mixture,-3.768068202861077,14.87845563844003,7.995465404109679,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9085000277713227, 0.025801795750642995], [0.02131213717977142, 0.9143199802913526]]"
Detsky Sad - Walkie Talkie,mixture,-2.1734871465688963,7.948822996250491,17.790036853472653,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8117170260300697, 0.07066424016069293], [0.0651715017171031, 0.819119583309777]]"
Enda Reilly - Cur An Long Ag Seol,mixture,-1.1128656964903243,15.316261953580357,8.485198235370929,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8880633592155688, 0.045033102716732665], [0.04431500424839899, 0.8897659095401654]]"
