,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,24.98830746438916,18.976016490871224,5.326762396504674,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9338460082205011, 0.01109169782419394], [0.008453234952794325, 0.9382931507842361]]"
Al James - Schoolboy Facination,mixture,25.314683704253813,19.033748039834432,4.853938678853238,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9416943849810321, 0.0050114908121671005], [0.004381727103858871, 0.9432450075829903]]"
Angels In Amplifiers - I'm Alright,mixture,25.612124425021406,21.282024008963702,4.2450368611400275,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9464606733982424, 0.0019071206742246158], [0.00175522474665209, 0.9463531334066477]]"
Arise - Run Run Run,mixture,25.92852150116189,29.05663916387232,2.224786135077016,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9479660598706794, 0.001723742049478152], [0.0018694937129191253, 0.9479663058435202]]"
BKS - Bulldozer,mixture,25.813997327857734,23.361053650249932,3.1836001435450267,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9475571431692077, 0.0016980458764213693], [0.0016453664874849065, 0.9475558711376797]]"
BKS - Too Much,mixture,25.38700657653983,20.869674101661477,3.7403473819219424,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9390878976803559, 0.007318709356273019], [0.0038064937026356166, 0.9450799816969789]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,25.786124166054115,23.566540637119694,1.7354893828404538,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9467906507889919, 0.0019416000393857008], [0.002062651871965845, 0.9460799399001099]]"
Bobby Nobody - Stitch Up,mixture,25.771084088030044,23.996325350998614,2.4159860328822127,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9421665825777032, 0.006678263815867032], [0.006722768888324414, 0.943232149470846]]"
Buitraker - Revo X,mixture,25.8074337124867,24.597136674995195,2.5736343682116707,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9475461938812366, 0.0012994665969590156], [0.0015142371367142036, 0.9471775659840473]]"
Carlos Gonzalez - A Place For Us,mixture,25.82801512464478,24.873172498557285,2.41252987070767,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9485699814170737, 0.0004278760731152453], [0.0006045815674922644, 0.9482445108441413]]"
Cristina Vane - So Easy,mixture,25.908148175742618,28.215191177403625,1.763633560586766,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9474204986358704, 0.002050511041621957], [0.0027280922794824664, 0.9471084490916781]]"
Detsky Sad - Walkie Talkie,mixture,25.620255937561623,21.14775486936363,4.405820381109662,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9446666675209145, 0.004104758896447789], [0.0045373215215276505, 0.9444854808321771]]"
Enda Reilly - Cur An Long Ag Seol,mixture,25.86143038885855,24.971875512125862,2.9179839020531935,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9468212861862179, 0.0029333309983477804], [0.0046724963645029495, 0.9443534607238041]]"
Forkupines - Semantics,mixture,25.70747377972101,22.56854662386363,3.995962141825752,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9455370633611235, 0.0031210469880119697], [0.003350070044917774, 0.9457197674170122]]"
Georgia Wonder - Siren,mixture,25.258098730579313,19.04116813126208,5.442204276340933,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9414145301272093, 0.0032055916231652883], [0.0013704461741594692, 0.9463973671458011]]"
Girls Under Glass - We Feel Alright,mixture,25.64182628590457,21.856579200888273,4.060091514644299,"[[0.0, 0.0], [0.0, 0.0]]","[[0.945260031639698, 0.0028392763832843565], [0.0024168273832823875, 0.9465950498519172]]"
Hollow Ground - Ill Fate,mixture,25.921193140263075,27.144710294224232,2.3696973965357375,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9475599762251891, 0.0021717929468700265], [0.002479016415801053, 0.947311630613164]]"
James Elder & Mark M Thompson - The English Actor,mixture,25.869876368225405,27.804043208613876,1.487542445432513,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9485889042908178, 0.0009071306743606245], [0.0009570577132511068, 0.9488029938138955]]"
Juliet's Rescue - Heartbeats,mixture,25.757046819009286,23.871110836668365,3.243963188678818,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9468129342932997, 0.0019941795597185584], [0.0012055340491009974, 0.9476850207351489]]"
Little Chicago's Finest - My Own,mixture,4.522189447427468,4.712157134174461,13.638677242984318,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4135812552153244, 0.3584663697000758], [0.2726423731330043, 0.5794077680821421]]"
Louis Cressy Band - Good Time,mixture,25.745601485305478,23.12626114252123,2.814749130278984,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9479660471579564, 0.0006356520433634934], [0.0005593597663657317, 0.9481089956628228]]"
Lyndsey Ollard - Catching Up,mixture,25.92590969469463,28.48059841402476,0.8131826426766471,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9484937285216086, 0.0009244100249895786], [0.0011158998528931921, 0.9484915764479536]]"
M.E.R.C. Music - Knockout,mixture,25.57987868760563,21.546079251242823,3.5838820504612237,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9465162659026218, 0.0016135194896941857], [0.0014081656688162145, 0.9465996316730435]]"
Moosmusic - Big Dummy Shake,mixture,25.659086940302704,22.289743568578718,4.966465328862239,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9403346800151746, 0.007946265862527946], [0.007943692587292503, 0.9421731926768943]]"
Motor Tapes - Shore,mixture,25.891515376763607,26.73514809658176,2.0464160105346965,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9484913793771217, 0.000974341434977106], [0.0007620369387840921, 0.9485540382729927]]"
Mu - Too Bright,mixture,25.67944204216175,23.05276745196629,3.031539286646892,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9438313455256708, 0.0034559947460767477], [0.0026548871874179343, 0.9457365785300029]]"
