,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,23.320639546237366,14.34208573865677,8.269320863144184,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9186794916941874, 0.016437982963246757], [0.014403049059817007, 0.9213619791120606]]"
Al James - Schoolboy Facination,mixture,23.4421472728574,13.292667545875332,9.285572765273116,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9293064739993313, 0.004630085083704662], [0.002091105390112289, 0.9336249892981691]]"
Angels In Amplifiers - I'm Alright,mixture,24.542206131698293,16.0327762636135,7.534276233663155,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9397015146835211, 0.00015136883787125258], [0.0008878241245562414, 0.9407465288711254]]"
Arise - Run Run Run,mixture,25.631872476218163,22.736917787465465,4.549099939298067,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9471587307086851, 0.001340689486647873], [0.005908507967242869, 0.9423184151112882]]"
BKS - Bulldozer,mixture,25.21283137250544,18.35562115848576,5.785883783949953,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9417212005769243, 0.003993752989604538], [0.0033979231047065782, 0.9429315216712736]]"
BKS - Too Much,mixture,24.175822703124634,16.527242521297527,6.525643013061805,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9230451497735923, 0.014503864426485737], [0.002425964985042594, 0.9406022231398616]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,24.953354780939858,17.020166947943917,3.4764888079801386,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9433223616785265, 0.00035593806352521436], [0.001112018772366752, 0.9418682981840031]]"
Bobby Nobody - Stitch Up,mixture,24.859072040786696,17.08551364661937,5.370619893017491,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9343743240699087, 0.008085918507127064], [0.0034178171955168354, 0.9405348688624432]]"
Buitraker - Revo X,mixture,25.206528712138024,19.027478531636635,5.166890067462109,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9427071202040935, 0.0029188824559529657], [0.0031703261949532872, 0.9426189417966825]]"
Carlos Gonzalez - A Place For Us,mixture,25.24468481401378,18.65083049289783,4.885734418269716,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9453992140179853, -0.00029356874489212283], [-0.0003672661489086446, 0.945441428697809]]"
Cristina Vane - So Easy,mixture,25.465551997559817,21.330117535519395,3.9345210731884905,"[[0.0, 0.0], [0.0, 0.0]]","[[0.945639268608958, 0.0012775188031435873], [0.0015865695187428904, 0.9455832893931051]]"
Detsky Sad - Walkie Talkie,mixture,24.35683442357182,14.708276393159485,8.895450778109703,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9372674313624721, 0.004003078497671939], [0.005360193009537099, 0.9357353394758458]]"
