,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,32.74205320519846,22.461371186166957,3.785184031000807,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9724946638608158, 0.005249123207353768], [0.004276720203503908, 0.9741969891990483]]"
Al James - Schoolboy Facination,mixture,33.2874554466609,23.40929904509155,3.0826847137885816,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9768205104657226, 0.001993348198060545], [0.0017318791913304363, 0.9774489063377756]]"
Angels In Amplifiers - I'm Alright,mixture,33.630042360936166,26.1006970978342,2.5431144284877556,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9787355868378342, 0.0006831661330618576], [0.0006205006508465097, 0.9788324336203766]]"
Arise - Run Run Run,mixture,33.855737313941205,33.00159358078438,1.4519967300128998,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9791668066334384, 0.0005664211102707421], [0.0011039138927119766, 0.978839774593427]]"
BKS - Bulldozer,mixture,33.739760809423686,28.448067475045548,1.8601123996653068,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9789420359711859, 0.0006614912840157914], [0.0007575789473846683, 0.979023665563835]]"
BKS - Too Much,mixture,33.28908520494958,24.686555320975856,2.430691361503758,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9747603988199783, 0.00344463290944037], [0.0014865638913041223, 0.9781391509294245]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,33.766455286505355,28.540289969128068,0.9901454020587545,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9788391546831621, 0.0005611719309686128], [0.0008018939886254523, 0.9784525892782955]]"
Bobby Nobody - Stitch Up,mixture,33.76349313433782,28.489795674379238,1.420425218429088,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9769748379317262, 0.0026316355393138664], [0.0031205607749575453, 0.9769532232212277]]"
Buitraker - Revo X,mixture,33.78071316542264,30.124052150865687,1.468263199362665,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9791319198839477, 0.00044196946137205055], [0.0005010168620672348, 0.979169625438872]]"
Carlos Gonzalez - A Place For Us,mixture,33.822600961542136,30.13810050117052,1.3657939745264687,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9793938030607353, 0.00023938024008570834], [0.0002523620234459092, 0.9794612944786982]]"
Cristina Vane - So Easy,mixture,33.88256114203331,32.99017061521049,1.034086866536305,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9792000010186199, 0.0006539243184402131], [0.0011074001949387602, 0.9788590660813012]]"
Detsky Sad - Walkie Talkie,mixture,33.72218205138508,27.42058446015922,2.275080989269222,"[[0.0, 0.0], [0.0, 0.0]]","[[0.978720592205897, 0.001028337751392771], [0.0012559343990588524, 0.9784803967021618]]"
Enda Reilly - Cur An Long Ag Seol,mixture,33.75495837592205,28.483814686279516,1.9988782340597866,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9786649715817171, 0.0011446172659281854], [0.0024780661198103857, 0.9769104260057085]]"
Forkupines - Semantics,mixture,33.7596407824137,28.273880351392066,2.2224666438499607,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9785863255446777, 0.0009934850520897447], [0.001060828089065491, 0.9786379326629824]]"
Georgia Wonder - Siren,mixture,33.252241652387355,23.020225542322024,3.577675453537211,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9766622229922277, 0.0014782624034081987], [0.0008788723092225285, 0.9785018067255855]]"
Girls Under Glass - We Feel Alright,mixture,33.66924798350135,26.825389683805362,2.409933242160963,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9783647550012795, 0.0011140805566854633], [0.000884252457133387, 0.9787255362743121]]"
Hollow Ground - Ill Fate,mixture,33.90413853046883,31.858716525785013,1.4221802105009336,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9793367387187892, 0.0007913269247015065], [0.0007129548962320926, 0.979120387658845]]"
James Elder & Mark M Thompson - The English Actor,mixture,33.86106080883623,33.50510130809235,0.791499474712096,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9795729714401586, 0.00032855843929297066], [0.0004412027825830811, 0.9795850603517593]]"
Juliet's Rescue - Heartbeats,mixture,33.716335050743055,28.58245795411066,1.889516335469504,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9788848673569794, 0.0005928280415968113], [0.0004471391177615633, 0.9791347859430689]]"
Little Chicago's Finest - My Own,mixture,5.534459094716499,1.2605342020039352,17.47221156374141,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4121866081031278, 0.1351496798755346], [-0.07999749162289514, 0.6475382935413132]]"
Louis Cressy Band - Good Time,mixture,33.727369288990154,28.68380565300313,1.5547150899421724,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9793091474817989, 0.00015704252383034884], [0.00011950238727234324, 0.9793082500065129]]"
Lyndsey Ollard - Catching Up,mixture,33.904683808391155,34.41802004264288,0.42030728151074637,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9795156422377502, 0.00033654721397282836], [0.000327057932929666, 0.9795859644675255]]"
M.E.R.C. Music - Knockout,mixture,33.55834049752074,25.73551151734643,2.2155002740224097,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9785504661004647, 0.0005123516147708994], [0.00043527881577919397, 0.9787632208427285]]"
Moosmusic - Big Dummy Shake,mixture,33.70988561443435,27.69122610002365,2.754387532442586,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9764010621626523, 0.003126459853813512], [0.0028999762081271217, 0.9769120643860418]]"
Motor Tapes - Shore,mixture,33.87548632748924,32.47545809082242,1.1239822881371917,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9794991520488004, 0.00021430584379652067], [0.00021262200579270877, 0.9795331723702222]]"
Mu - Too Bright,mixture,33.60996866475077,28.770694073232804,1.6680941468283073,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9774456809421124, 0.0011782323775217911], [0.0008951836206633945, 0.978223712422291]]"
Nerve 9 - Pray For The Rain,mixture,33.91203156484365,34.421685435417416,0.7162156315476811,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9794579599977474, 0.0005136755104977551], [0.00037898869335460173, 0.9795299946319366]]"
PR - Happy Daze,mixture,33.7648507969011,29.09743207051769,2.6745999102799387,"[[0.0, 0.0], [0.0, 0.0]]","[[0.97732230894393, 0.0020789672528147064], [0.0018906108033738124, 0.9775672577357192]]"
PR - Oh No,mixture,33.75995694850385,26.514603079375426,2.6573746801989504,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9738988043320782, 0.0027323514795492172], [0.008082499036539756, 0.9755011750067453]]"
Punkdisco - Oral Hygiene,mixture,33.80032159484921,31.196981916563665,1.1448495747280676,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9766112768139893, 0.0030468598864219006], [0.004056757750646546, 0.975443279269673]]"
Raft Monk - Tiring,mixture,33.81651213197931,29.90059662461686,2.026349355427068,"[[0.0, 0.0], [0.0, 0.0]]","[[0.979277913426639, 0.00046448766195978004], [0.0004108801875068853, 0.9793137406291421]]"
Sambasevam Shanmugam - Kaathaadi,mixture,33.90596302531182,36.457824406746795,0.7652752257927447,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9796911494888364, 0.00014584630004392673], [0.00014334548721368912, 0.9797626551064478]]"
Secretariat - Borderline,mixture,33.66775651440653,27.608146787328813,2.0192052667841187,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9774788324101057, 0.0017562981780483954], [0.0016299436640957524, 0.9780401801479763]]"
Secretariat - Over The Top,mixture,32.82543157075254,22.77012380846558,4.5462688440228955,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9736938593630305, 0.005536038667770809], [0.007798641603119534, 0.9704129800762702]]"
Side Effects Project - Sing With Me,mixture,33.69434419748346,27.225105318767046,1.9498701338206124,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9771845067065594, 0.0023491644171448026], [0.0023529604308278993, 0.9774416460744084]]"
