,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,29.239503223536186,20.45653232719328,4.710625334365346,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9611021306266454, 0.00448837166140025], [0.002850028850392229, 0.9639585235254569]]"
Al James - Schoolboy Facination,mixture,29.66085002440229,20.71070624779985,4.176079044887029,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9662376879742836, 0.0007338880204571592], [0.00044842011827381874, 0.9672587896872573]]"
Angels In Amplifiers - I'm Alright,mixture,29.997690095588958,23.25294777108814,3.4612450665602212,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9681508116630788, 5.693708681958773e-05], [0.00011172726476412617, 0.9684969130954241]]"
Arise - Run Run Run,mixture,30.366248244448922,30.143083749465937,2.010434534794788,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9692179547027926, 0.000561761681805847], [0.0008474515849666044, 0.9688905058097841]]"
BKS - Bulldozer,mixture,30.177219493445342,25.809649223817548,2.452164794314836,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9685222798739608, 0.0007754200923089818], [0.0007037455210575073, 0.9686262726520241]]"
BKS - Too Much,mixture,29.821837496171813,22.753043029972805,3.0631510575358,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9637897899526542, 0.003175859613297369], [0.0002552000253445823, 0.9685956225450026]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,30.159065826672,24.361374401653617,1.4459049486262825,"[[0.0, 0.0], [0.0, 0.0]]","[[0.968770339709759, 9.788651728696949e-05], [0.000159035922993685, 0.9685610587357913]]"
Bobby Nobody - Stitch Up,mixture,30.109507249864496,24.68449425517413,2.35020503874037,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9673848797202225, 0.0014721605320513853], [0.001028554420429069, 0.9679450315007267]]"
Buitraker - Revo X,mixture,30.21480989831538,27.209556582557724,2.0935358520212066,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9688434457515724, 0.00043841303856483515], [0.0005702612829755938, 0.9686977288346602]]"
Carlos Gonzalez - A Place For Us,mixture,30.168705626669492,25.803645193379026,2.1315471064138274,"[[0.0, 0.0], [0.0, 0.0]]","[[0.968923536233679, 6.188211391777783e-05], [4.94672579296676e-05, 0.9689967557933432]]"
Cristina Vane - So Easy,mixture,30.2720033233119,28.420672395338755,1.765252886030233,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9691089819849228, 0.0003463179846798243], [0.0001559881427277319, 0.9694151057109567]]"
Detsky Sad - Walkie Talkie,mixture,30.09478499650435,23.913986545749616,3.3527454009537725,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9684357854138557, 0.0005183634118809099], [0.0006907589204917876, 0.9681810238795494]]"
Enda Reilly - Cur An Long Ag Seol,mixture,30.23714802422264,26.567547413612658,2.4710691177575033,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9682987631959068, 0.0013414025068926808], [0.0024028267249103395, 0.9664245470003688]]"
