,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,32.909670262956965,22.618342201401383,3.7371874533046956,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9736250662130019, 0.004004724418632723], [0.002618837041322719, 0.975627102245973]]"
Al James - Schoolboy Facination,mixture,33.2744190688418,23.300752826148337,3.0938944399552453,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9770141237266193, 0.001533563526390363], [0.0010668001182629573, 0.9778649425234486]]"
Angels In Amplifiers - I'm Alright,mixture,33.566061049620345,26.0052308637853,2.549506976743973,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9788755611476136, 0.0003195578051344078], [0.0002980402325067983, 0.9788619403957948]]"
Arise - Run Run Run,mixture,33.859251301559695,32.863743969034516,1.4940697817329553,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9793087931828883, 0.0003335865349111232], [0.0009683397893643895, 0.9789159377480183]]"
BKS - Bulldozer,mixture,33.735376814544075,28.457734215662608,1.8671519278355089,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9790830416929633, 0.0004381620002022527], [0.0005135527673693059, 0.9791115861495502]]"
BKS - Too Much,mixture,33.28718960192269,24.959391391797908,2.4022136963447935,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9757223537164889, 0.0025338479961163327], [0.0004946660211106054, 0.978773887358329]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,33.75860438911204,28.490784788085207,0.9950443287431431,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9790335362299736, 0.00035586914869522684], [0.0005961278812951437, 0.978553042949543]]"
Bobby Nobody - Stitch Up,mixture,33.746086565501976,28.421483937951777,1.4350175162069922,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9774135455609838, 0.002187211062908502], [0.0025092352147153864, 0.9774606112866943]]"
Buitraker - Revo X,mixture,33.79001617166066,30.394999108497913,1.4590393304273657,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9792112485257971, 0.00047229854571871236], [0.0004068875192517749, 0.9791911465262593]]"
Carlos Gonzalez - A Place For Us,mixture,33.82275026338561,30.07577547860648,1.377605530442338,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9794487523557643, 0.0002392797631975033], [0.00023243133362907674, 0.9794099581024152]]"
Cristina Vane - So Easy,mixture,33.87647645005033,32.93571374743182,1.0392625887268592,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9791302285541403, 0.0006394751997878321], [0.0008616785151804462, 0.978998333148344]]"
Detsky Sad - Walkie Talkie,mixture,33.72723623658423,27.057241120698052,2.327625297264255,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9790369130047584, 0.0007008804522286548], [0.0009853251803181773, 0.9786938919860799]]"
Enda Reilly - Cur An Long Ag Seol,mixture,33.81938230290588,28.72965906052788,1.9370031280658941,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9789567496241421, 0.000742409870527606], [0.002055261237234306, 0.9773657520677601]]"
Forkupines - Semantics,mixture,33.73389865728931,28.243523899636283,2.217205180526643,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9785342708723229, 0.0009829079382479673], [0.0009234821886439201, 0.9786613734930266]]"
Georgia Wonder - Siren,mixture,33.168484679994215,22.26013022251039,3.865450678612672,"[[0.0, 0.0], [0.0, 0.0]]","[[0.976829043003791, 0.001043191090704482], [-0.00025032006268461683, 0.9788786096728447]]"
