,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,23.302593191475093,14.653794403586982,7.906972655002525,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9088741167586714, 0.02841005504000568], [0.026309343928994033, 0.9123934590541054]]"
Al James - Schoolboy Facination,mixture,23.376310530889484,13.77614840023412,8.980001872240706,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9202441251956495, 0.01585522580244254], [0.014683943710245638, 0.9253400719436953]]"
Angels In Amplifiers - I'm Alright,mixture,24.46841830632873,16.128586856526077,7.474162798621592,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9374473263282335, 0.0052301651601949755], [0.005353551968335609, 0.937276014923051]]"
Arise - Run Run Run,mixture,25.656740206081068,23.511764146072867,4.19867982770665,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9448393598947538, 0.003744201317091178], [0.00614788202272687, 0.9423384085174229]]"
BKS - Bulldozer,mixture,25.106373267385948,18.25828393203763,5.783521642517862,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9403308753133769, 0.005726342932695934], [0.005536560108466907, 0.9413227670104062]]"
BKS - Too Much,mixture,24.056637632525707,16.53971532370245,6.29111190975508,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9183794701191325, 0.01833253809245547], [0.009600005152445827, 0.93656499920719]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,25.010940754576012,17.916873707656876,3.3390551351378512,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9391096797075635, 0.0057272241082014065], [0.006829653998462153, 0.9363330786164583]]"
Bobby Nobody - Stitch Up,mixture,24.879639154865785,17.892529739806967,4.728471324591336,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9222248320816568, 0.021285671739432355], [0.018817690750488027, 0.928165426217288]]"
Buitraker - Revo X,mixture,25.186681752536543,19.21211507329936,5.0325961277855775,"[[0.0, 0.0], [0.0, 0.0]]","[[0.94153137666924, 0.004007363922898714], [0.004809448371792797, 0.9404131878357899]]"
Carlos Gonzalez - A Place For Us,mixture,25.28450192387117,18.922022396323158,4.663196238759942,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9445421361300268, 0.0018380941143616714], [0.0020480394292552682, 0.9441512952333334]]"
Cristina Vane - So Easy,mixture,25.55250034354146,21.80578805574659,3.56540563341118,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9410601144681007, 0.006834859481636507], [0.007731682624991991, 0.9403885391885867]]"
Detsky Sad - Walkie Talkie,mixture,24.268978130779026,15.171003758562316,8.327418883652728,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9291590539496589, 0.01353589421483377], [0.015204258964627846, 0.9282111378636347]]"
Enda Reilly - Cur An Long Ag Seol,mixture,25.37961577739423,20.345959360815485,4.835238225463549,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9354905143397916, 0.011761203567467775], [0.013840692434503052, 0.9322538310566236]]"
Forkupines - Semantics,mixture,24.639452568817056,15.891601575570473,8.077617060579508,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9313936017446118, 0.012296647014334583], [0.011531229033408762, 0.9337302784929984]]"
Georgia Wonder - Siren,mixture,23.35538396448509,14.544870792876498,8.993631321022074,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9180244280854305, 0.011761334131976072], [0.0031531371290690587, 0.9379200522341894]]"
Girls Under Glass - We Feel Alright,mixture,24.669542219060048,16.277588025309097,7.56281794811691,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9343101490001742, 0.008248535598628027], [0.005006303692605834, 0.9390628344769236]]"
Hollow Ground - Ill Fate,mixture,25.496334247127656,20.576800331218266,4.9185204692276185,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9403000046512894, 0.007930163584266875], [0.007075558231386351, 0.9402749894841613]]"
James Elder & Mark M Thompson - The English Actor,mixture,25.42358301210556,21.514520858435482,3.241465434941777,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9445071763088003, 0.00197767104951907], [0.0019523326408359106, 0.945725339250776]]"
Juliet's Rescue - Heartbeats,mixture,25.109495158133658,18.67779456005563,5.735084178232123,"[[0.0, 0.0], [0.0, 0.0]]","[[0.940280740263689, 0.005533010431560917], [0.003915500178592965, 0.9413572124805809]]"
Little Chicago's Finest - My Own,mixture,4.413743768770148,4.489021620161841,13.811176704543662,"[[0.0, 0.0], [0.0, 0.0]]","[[0.40949446547613666, 0.36218784277288063], [0.27416951151844415, 0.570748301577396]]"
Louis Cressy Band - Good Time,mixture,24.911188158367096,17.278543623828703,5.446494413449347,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9420430212339175, 0.0020477722769972504], [0.001905478187450431, 0.9429164549355425]]"
Lyndsey Ollard - Catching Up,mixture,25.532574466580442,21.986541635391543,1.7301644320346896,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9443822813611276, 0.0032637724847264828], [0.0030529371561751418, 0.9444645025907816]]"
M.E.R.C. Music - Knockout,mixture,24.500894984694714,16.389421354542474,6.365520816627434,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9364884752870883, 0.005779907340708729], [0.005539276463431071, 0.9370088144522463]]"
Moosmusic - Big Dummy Shake,mixture,24.447961149478132,16.9230708435942,9.182326697964191,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9192931496117834, 0.023177270902792407], [0.023780410802387596, 0.9214519118942263]]"
Motor Tapes - Shore,mixture,25.44461438350925,20.610641987241852,4.39976805804188,"[[0.0, 0.0], [0.0, 0.0]]","[[0.944710247914993, 0.0021088228908256674], [0.002205979448506634, 0.9448801364595527]]"
Mu - Too Bright,mixture,24.724535154771587,17.753707269714578,5.640218931205087,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9302172082595235, 0.011462759886614316], [0.00861312765177586, 0.9356230887093533]]"
Nerve 9 - Pray For The Rain,mixture,25.596620638484183,21.734897310569387,3.1448016868935107,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9439370936111936, 0.0034311052591106347], [0.0027360635419333337, 0.9451174177460449]]"
PR - Happy Daze,mixture,25.07404061529285,17.862359407452725,9.445627671850858,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9117870185316813, 0.0332031681696054], [0.031564718671738504, 0.9153598509680081]]"
PR - Oh No,mixture,24.567692606996168,16.253687724333936,8.387255353695732,"[[0.0, 0.0], [0.0, 0.0]]","[[0.920086109836147, 0.011684758832928313], [0.07480721304032877, 0.9001434797666367]]"
Punkdisco - Oral Hygiene,mixture,25.291261560747756,20.642896838342274,3.7868333967692838,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9210670231473292, 0.02436128174916613], [0.028351286705548557, 0.917713679068]]"
Raft Monk - Tiring,mixture,25.249497808086986,18.087008850684796,7.2704076917268186,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9411167478063946, 0.0052583076423366355], [0.004558688867142337, 0.941534685905545]]"
Sambasevam Shanmugam - Kaathaadi,mixture,25.729697874370316,25.001300726323088,2.7409964938946407,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9468347430755054, 0.0013832150106235313], [0.0012216687747520737, 0.9471713761970426]]"
Secretariat - Borderline,mixture,24.720164994190444,17.623793680479004,5.672050934558688,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9301286511222643, 0.012949685704906386], [0.010517706381992346, 0.9347333583843895]]"
Secretariat - Over The Top,mixture,23.10779556717615,15.245146946167182,10.147169071532149,"[[0.0, 0.0], [0.0, 0.0]]","[[0.911017434544541, 0.030831992918946536], [0.04219760912905813, 0.8939634084979505]]"
Side Effects Project - Sing With Me,mixture,24.51538460485181,16.983173561842897,6.11263475373766,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9162634830276993, 0.027649819626176513], [0.027346743873413553, 0.91849837636649]]"
Signe Jakobsen - What Have You Done To Me,mixture,25.069385844877836,17.65995320577685,4.926132579967345,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9377859174184979, 0.006339012592580339], [0.006361237528983694, 0.9393125967168108]]"
Skelpolu - Resurrection,mixture,24.124915394810145,17.446724123089425,7.821988121439728,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9212811422051606, 0.018923585814831022], [0.02601590022428824, 0.9089211534308422]]"
Speak Softly - Broken Man,mixture,25.038829075559047,20.1369374736348,4.903068637239151,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9354132799182475, 0.006357507773778591], [0.0020378831009390435, 0.9398646119776489]]"
Speak Softly - Like Horses,mixture,25.519891841040405,22.271510024551926,4.084652737803494,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9302658278824525, 0.01618996719208894], [0.005105493037139283, 0.9427163038069771]]"
The Doppler Shift - Atrophy,mixture,25.401218802378533,20.94874306885387,4.66211525569445,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.9431395617202846, 0.001969714490087807], [0.002357678486150241, 0.9439128537828119]]"
The Easton Ellises (Baumi) - SDRNR,mixture,23.101489074779668,13.175122051349275,9.900608710554298,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9282874458180843, 0.007087253244509162], [0.014764023203515737, 0.9165009377123144]]"
The Easton Ellises - Falcon 69,mixture,25.056718326601835,17.722469120024424,7.9782773541924685,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9337447596391824, 0.011986127594544913], [0.011748686664230465, 0.9342999322760609]]"
The Long Wait - Dark Horses,mixture,25.36928000498208,20.56886225837388,3.205126588327126,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9330752567312005, 0.01384216395967241], [0.012518159092839104, 0.9340843204551621]]"
The Mountaineering Club - Mallory,mixture,25.624897725972456,21.57180199050249,2.8578923825261975,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9433739173819773, 0.00419567447867749], [0.003458555064981099, 0.9435123857849675]]"
The Sunshine Garcia Band - For I Am The Moon,mixture,25.30388656411518,20.122568897934947,4.609918212683104,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9290516763041068, 0.01649571972612722], [0.011848413393278585, 0.9349277175914686]]"
Timboz - Pony,mixture,24.427483528009763,14.726297996432983,8.482112342709666,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9360581364872083, 0.008206984037026266], [0.007644012266298339, 0.9350522068925324]]"
Tom McKenzie - Directions,mixture,25.454299952862137,21.22470413966058,3.8352039087842353,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9350291955251333, 0.01366329886068066], [0.008419638601294462, 0.9400374562889292]]"
Triviul feat. The Fiend - Widow,mixture,24.709030661008274,16.920545542483797,6.061239868203225,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9280184899914107, 0.013452476562141519], [0.012098977015229469, 0.9314254596072059]]"
We Fell From The Sky - Not You,mixture,24.790630070784406,16.549682903899846,6.634761214778286,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9342948065517565, 0.010813373742906258], [0.012159449873094882, 0.9324508720174121]]"
Zeno - Signs,mixture,24.974984902219425,18.05447627872475,5.986599648743278,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9344967082308939, 0.010253687080668938], [0.008658549990098168, 0.9365356529470162]]"
