,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,32.81329200230498,22.17287878014335,3.991461095496904,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9735764471101153, 0.0033296427352341386], [0.0018275223991978556, 0.9759956210186498]]"
Al James - Schoolboy Facination,mixture,33.22076667184197,22.89278222630169,3.28181141566127,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9775036900635954, 0.0005999243415458588], [0.00023130114609793003, 0.9782911042670102]]"
Angels In Amplifiers - I'm Alright,mixture,33.52501702010048,25.675751491004853,2.6644524136809564,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9788576336936075, 2.295786258477389e-05], [5.597197667709354e-05, 0.9788999573346271]]"
Arise - Run Run Run,mixture,33.85440850155424,32.041814941621,1.622628266928006,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9794602093352918, 0.0002456498850923182], [0.0006448424878506449, 0.9792898848271094]]"
BKS - Bulldozer,mixture,33.71599498473979,28.43476689526899,1.908803413926724,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9790600310590857, 0.00047486051291717365], [0.00041843185609302897, 0.9790759565483367]]"
BKS - Too Much,mixture,33.23176140580261,24.730985460127783,2.4250920983168913,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9753744567054746, 0.0025766480159789863], [0.0002754337263249754, 0.9789749410420799]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,33.737148286861654,26.561250437666992,1.1239842266528175,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9793673527968332, 2.691534601989863e-05], [0.00017476862282404096, 0.9791365744159831]]"
Bobby Nobody - Stitch Up,mixture,33.71457893856909,27.260477309025635,1.7795122455042498,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9782309970165346, 0.0011069944680013907], [0.000615088076643155, 0.9789203583530355]]"
Buitraker - Revo X,mixture,33.755614704758834,29.936225758099653,1.5414408652549663,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9792873677461248, 0.00027609209867034763], [0.000328632753457191, 0.9793065591236119]]"
Carlos Gonzalez - A Place For Us,mixture,33.753645389503355,28.171360235922265,1.5950492452485778,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9794820976212113, -1.0169801737295899e-05], [-3.895244870660637e-05, 0.9794119507026233]]"
