,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,29.371708573233335,20.84413683237201,4.437215837441871,"[[0.0, 0.0], [0.0, 0.0]]","[[0.960741451951189, 0.005528250826497438], [0.003944646699978656, 0.9630297361411791]]"
Al James - Schoolboy Facination,mixture,29.759625278481145,21.26879734435557,3.8653554315538465,"[[0.0, 0.0], [0.0, 0.0]]","[[0.965567918798678, 0.002538723374537145], [0.0023059080381096714, 0.9664213775321446]]"
Angels In Amplifiers - I'm Alright,mixture,30.046220329894737,23.813979801455346,3.2466827327988077,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9680616896036593, 0.0007714309200473073], [0.0006180213760737345, 0.968242247582515]]"
Arise - Run Run Run,mixture,30.376509518220047,31.234183910170962,1.7997163461027812,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9690193726384575, 0.0005901030927191909], [0.0011663262940642914, 0.9687540559648471]]"
BKS - Bulldozer,mixture,30.18221270219631,26.048356130799984,2.410246579831864,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9684325199835314, 0.0009187233114368602], [0.0008012460901082333, 0.9685573253618225]]"
BKS - Too Much,mixture,29.89466530388656,23.01213735571753,2.912863423478915,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9639441819333, 0.0038567001843300137], [0.001030342154012142, 0.9681090443939857]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,30.24733635044358,26.28071559027828,1.2626369681891192,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9682134691846496, 0.0008443746193005932], [0.0010848812215385228, 0.9679158905301637]]"
Bobby Nobody - Stitch Up,mixture,30.239916365699376,26.395891336673948,1.8273383864799877,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9657029170711998, 0.0034950617903679905], [0.0038542303617129705, 0.9662433013074867]]"
Buitraker - Revo X,mixture,30.22815688913804,27.68058635521709,1.8463890914531742,"[[0.0, 0.0], [0.0, 0.0]]","[[0.968602725060991, 0.0006870508518494044], [0.0007464891238385984, 0.9684181865017369]]"
Carlos Gonzalez - A Place For Us,mixture,30.3136693145384,27.737370667816997,1.7794431254382628,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9692027064562625, 0.00034285371007081216], [0.0002340059803485906, 0.9692759537828523]]"
Cristina Vane - So Easy,mixture,30.35426443189964,30.94179564239846,1.3005586315948454,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9684484067757146, 0.0011989555413712532], [0.001389296122799446, 0.9684944999190911]]"
