,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,50.53858176359623,23.636635963787192,3.494783126626155,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9949919733377978, 0.0027464259314620076], [0.0013103753693514014, 0.9967289319429453]]"
Al James - Schoolboy Facination,mixture,56.61993714313792,24.852994839630334,2.6686128838564556,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9981326665204022, 0.0006196123538487587], [0.00010099752984179794, 0.9988343122811886]]"
Angels In Amplifiers - I'm Alright,mixture,60.818159790437875,27.7804931730714,2.136537426412757,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9992661308446591, 7.989933053700497e-05], [7.16015719134803e-05, 0.9992456421699705]]"
Arise - Run Run Run,mixture,65.75420447859307,33.828279414310714,1.341621921365816,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9995015246227511, 0.00030423916469274516], [0.000674555653584148, 0.9992639638359078]]"
BKS - Bulldozer,mixture,62.98348523067604,30.724226528688785,1.5238590291305663,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9993460108886765, 0.00030462566789082353], [0.00029060024493886494, 0.9994233273696862]]"
BKS - Too Much,mixture,54.2988523167285,26.327115649758763,2.067504235530506,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9960524199555769, 0.0021668672631224542], [0.00017290749930204345, 0.9991580026333362]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,62.85382419776261,28.67034133064451,0.8951089878823597,"[[0.0, 0.0], [0.0, 0.0]]","[[0.999461754039275, 1.1792662153428644e-05], [8.140875077845777e-05, 0.9992544458443762]]"
Bobby Nobody - Stitch Up,mixture,62.403096487958905,29.514406607732322,1.4064149425290218,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9988281905851305, 0.0006953697743208548], [0.0004254333261996499, 0.9992274328284323]]"
Buitraker - Revo X,mixture,64.96681441300439,32.35085885375384,1.21075692370178,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9996121003470738, 0.00013496570586363628], [0.00017535211421599792, 0.9995776490801317]]"
Carlos Gonzalez - A Place For Us,mixture,65.75898737195585,30.31517553366244,1.2900799102747007,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9996660871481454, -3.859861305431543e-06], [-3.498203459701552e-05, 0.9996836700806686]]"
Cristina Vane - So Easy,mixture,66.37338818007798,32.98832471081865,1.0842994415839295,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9996301350146767, 7.27937297548999e-05], [0.00015593045130596691, 0.9995743199129539]]"
Detsky Sad - Walkie Talkie,mixture,64.11770105195507,29.178958213471844,1.9286726432036643,"[[0.0, 0.0], [0.0, 0.0]]","[[0.999623058516108, 8.28966658314222e-05], [0.0001644497104939725, 0.9995014492098339]]"
Enda Reilly - Cur An Long Ag Seol,mixture,60.38660049692294,30.077808808063715,1.6583399229471079,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9992048927963713, 0.0005297438250088273], [0.0013388933911448197, 0.9982297382479735]]"
Forkupines - Semantics,mixture,63.25816385098836,28.591970668393675,2.1161585522080455,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9993860334243343, 6.290096495608597e-05], [-7.913411026278776e-05, 0.9995725475505475]]"
Georgia Wonder - Siren,mixture,55.227703621217366,23.988490679661986,3.2342825343623356,"[[0.0, 0.0], [0.0, 0.0]]","[[0.997693194114883, 0.0005155554440281521], [-0.0003313470537225639, 0.9991931348023159]]"
