,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,-2.352898266755053,11.886824159300776,9.961063858141301,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8641630788262822, 0.05689229355480632], [0.058690521219957006, 0.860015041357078]]"
Al James - Schoolboy Facination,mixture,-2.4808579678832032,10.528482803429018,12.34089157438858,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8838774773269139, 0.02872756426284703], [0.020567239007942315, 0.8941117729006445]]"
Angels In Amplifiers - I'm Alright,mixture,-2.524972645568117,12.905549406323589,10.545160857786662,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9180087504335994, 0.010801618551556353], [0.010216700878868197, 0.9200021431602374]]"
Arise - Run Run Run,mixture,-3.2241727042272506,20.122342126605425,6.171593071469353,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.93705105274608, 0.008891731281395778], [0.017413017267628245, 0.9310233991449706]]"
BKS - Bulldozer,mixture,-2.51312746331362,14.760424586084998,8.129775092159393,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9222207394220627, 0.01565584278137651], [0.014841683750533187, 0.9259129510526075]]"
BKS - Too Much,mixture,-2.161756703678283,13.919416353294556,8.851181292117321,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8865523303757177, 0.03878841775430346], [0.01833494399087297, 0.9203339762461374]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,-2.8292255913994815,14.192347062602511,4.956760388021368,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9251055963863982, 0.009851983657033367], [0.014013552344840917, 0.9174891581618098]]"
Bobby Nobody - Stitch Up,mixture,-2.328395310124166,14.422028247235241,6.992552761913869,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8889932998359862, 0.04445694653567418], [0.03172149201787359, 0.9086884099631031]]"
Buitraker - Revo X,mixture,-1.3047688116745066,15.19781151829191,7.654209377647717,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.928558977375073, 0.011536837714944601], [0.013344671546144455, 0.9260206429629037]]"
Carlos Gonzalez - A Place For Us,mixture,-2.8775593806622473,15.797876170723821,6.8977718759399576,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9365417272842995, 0.004627710410586879], [0.004181648266065909, 0.9356016580842504]]"
Cristina Vane - So Easy,mixture,-3.810705346992191,18.63722499670969,5.239124509933628,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9283819609059694, 0.015419496650702726], [0.015741810752187536, 0.9286623693500828]]"
Detsky Sad - Walkie Talkie,mixture,-2.426198411504045,11.312702640257218,13.017321192529662,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8833089944551787, 0.04671260049913983], [0.049928947042465616, 0.8828848296351949]]"
Enda Reilly - Cur An Long Ag Seol,mixture,-1.173089472493105,17.576866198159,6.524856703614702,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9123373810104886, 0.030855666743569654], [0.02663041538747747, 0.9140142536360445]]"
Forkupines - Semantics,mixture,-3.0042546058709565,12.127086994314787,12.672091739167533,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.899104520304734, 0.03516332692965622], [0.02848133013995485, 0.905064635464309]]"
Georgia Wonder - Siren,mixture,-2.501474958807262,11.81343300021777,12.000120313508893,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.877471782849199, 0.02376981401720014], [-0.0013283961533887081, 0.9267117906882936]]"
