,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,-2.3628053323881852,11.55728702919373,10.468091852686827,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.870864875725929, 0.04243266818352478], [0.04681692499215931, 0.8633928912852324]]"
Al James - Schoolboy Facination,mixture,-2.4571853388111937,10.17990531031396,12.772218640972039,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8845592217178959, 0.011746806469575492], [0.003608186494369953, 0.9034557362955808]]"
Angels In Amplifiers - I'm Alright,mixture,-2.51729528238966,12.66612770573775,10.954757156903398,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9209210328155188, 0.003811285127263802], [0.0038683259437624932, 0.9258107720183973]]"
Arise - Run Run Run,mixture,-3.2366189363744224,19.63026932317354,6.456754090154776,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9426754901651098, 0.003964160782558376], [0.013168113249415098, 0.9328522547283815]]"
BKS - Bulldozer,mixture,-2.514424106659971,14.731301445340119,8.164004826820047,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9248487736525972, 0.012722712023294709], [0.011225959005350937, 0.9296344292797369]]"
BKS - Too Much,mixture,-2.141796325682441,13.652237746461974,9.169376828905445,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.893048809149894, 0.02860871674771887], [0.005887999897738075, 0.929326257680702]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,-2.8178439472879138,13.380414706576392,5.048517442374619,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9311831611629037, 0.0009800162860025105], [0.0053827317309737294, 0.9239927524904098]]"
Bobby Nobody - Stitch Up,mixture,-2.3106923098813628,13.54399162373645,7.879379062678584,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9062534564176195, 0.022645921696151438], [0.0037113008283830504, 0.931395503182771]]"
Buitraker - Revo X,mixture,-1.3151606685981077,15.012529739569063,7.86101870230469,"[[-576.0, -575.0], [-576.5, -576.0]]","[[0.9323839121107016, 0.008117975998052715], [0.0087984399785387, 0.9301948387261929]]"
Carlos Gonzalez - A Place For Us,mixture,-2.8723351928525354,15.497938993005144,7.160642676045162,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9394074355325311, -0.0006948379621351895], [-0.00042018589088946973, 0.939955707702778]]"
Cristina Vane - So Easy,mixture,-3.80740766599482,17.980648410255284,5.709889228874125,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9346966898708995, 0.006923671540561497], [0.004409671225419879, 0.9395835618952455]]"
Detsky Sad - Walkie Talkie,mixture,-2.4158640170969594,10.602650827461623,14.002495954996654,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9013635430627739, 0.020260232324508423], [0.02769219689386195, 0.8952918078378662]]"
Enda Reilly - Cur An Long Ag Seol,mixture,-1.1493575644314689,17.20812650705182,6.872408649726737,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9165483179334664, 0.02417750146210157], [0.025241615975177774, 0.9154823311586522]]"
Forkupines - Semantics,mixture,-2.9945318253401143,11.420410398088052,14.17717043697793,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9153285169283614, 0.005641438401994251], [0.0003150094614798381, 0.9259244137712866]]"
Georgia Wonder - Siren,mixture,-2.4875283928502814,11.456269929222692,12.35094248202337,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8757891382873344, 0.020990783222861367], [-0.008811450477399962, 0.9289573079742743]]"
Girls Under Glass - We Feel Alright,mixture,-2.314949748384728,11.983735190861317,12.362068333280401,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9177884080630996, 0.011241525701698174], [0.0001425233958110919, 0.9324097554014322]]"
Hollow Ground - Ill Fate,mixture,-2.7634999676314247,15.585850487858643,8.635853011634941,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9412969346466867, 0.0008091958065498218], [0.0019551673156888607, 0.9396453320177879]]"
James Elder & Mark M Thompson - The English Actor,mixture,-3.076971210640898,17.298945242359657,5.085287190439507,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9400998866114955, 0.0005248121841671663], [0.00019481967431561912, 0.9404506674604085]]"
Juliet's Rescue - Heartbeats,mixture,-3.3768543374227327,14.818176231664197,8.76342429978792,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9268672993240905, 0.006748742873860085], [0.006201011130975668, 0.929122308927502]]"
Little Chicago's Finest - My Own,mixture,-1.2277299724767092,3.875139857826918,14.095002359290056,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.39667747462133607, 0.3500947856417853], [0.26280285960524097, 0.5653059426983595]]"
Louis Cressy Band - Good Time,mixture,-2.4637250629988587,13.323579740518387,8.565924222735816,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9327555909370331, -0.0007769779032163629], [-0.0009069201799971993, 0.9339075224088581]]"
Lyndsey Ollard - Catching Up,mixture,-2.9482333011222197,16.99412284362557,3.009437729363426,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.939498247576054, 0.0017372871952938524], [4.618197215250575e-05, 0.9422761223101497]]"
M.E.R.C. Music - Knockout,mixture,-2.6602792588058968,12.577873307084143,9.23417868522638,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9192916487296663, 0.0025303546045600117], [0.002706895258397883, 0.9208632614782488]]"
Moosmusic - Big Dummy Shake,mixture,-3.015812144283418,13.040722939951488,13.456009672599848,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9054054262111231, 0.024553590919889207], [0.023105092008945234, 0.9076235504542898]]"
Motor Tapes - Shore,mixture,-3.1710381313812452,17.138561031924535,6.217195346754634,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.943320597396422, 0.0003148637297307914], [0.001539110942296742, 0.9406895005309278]]"
Mu - Too Bright,mixture,-2.813344749012776,13.763047563590563,9.043821994155179,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9171522130896068, 0.00844785022663038], [0.0037401595181818584, 0.9270104941579829]]"
Nerve 9 - Pray For The Rain,mixture,-3.0422363908454364,17.930118383336694,5.015877055763332,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9392974563155012, 0.0028150783840491765], [-5.938731064545649e-05, 0.9454687443602984]]"
PR - Happy Daze,mixture,-2.551914370310466,13.071729756263101,16.10112217748749,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.867868248824125, 0.04861563318012302], [0.024727634885827715, 0.8968670615817014]]"
PR - Oh No,mixture,-3.4106283537800546,13.22701935019398,11.475419429344981,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8991985205576242, 0.01346343039112981], [0.17780153695459744, 0.8172148754938742]]"
Punkdisco - Oral Hygiene,mixture,-3.829157671330659,15.80476219142594,6.688112893030262,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.906286166093, 0.028744006015240162], [0.04402290304129883, 0.8899936987627322]]"
Raft Monk - Tiring,mixture,-2.733101700340754,14.172046899151862,11.105338717717332,"[[-576.0, -577.0], [-575.0, -576.0]]","[[0.929328348386477, 0.010238251714949393], [0.008986102706318982, 0.9313274450459402]]"
Sambasevam Shanmugam - Kaathaadi,mixture,-2.631591857831102,21.153046305780492,4.1723683158206075,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9442761042238922, 0.0018737002842351652], [0.002603622983800938, 0.9452416899513055]]"
Secretariat - Borderline,mixture,-2.8016122498848794,13.614278557060235,9.039953041915155,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9182463178986316, 0.012830900118732278], [0.010150765690046294, 0.9244329494521929]]"
Secretariat - Over The Top,mixture,-2.5496829375834844,11.975876738303295,13.662898893719547,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8873557772087626, 0.04054385622750671], [0.05668413912080272, 0.8549350463454426]]"
