,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,50.58930862716626,23.852042759625252,3.3398258832156156,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9949284251336297, 0.0030702283179002525], [0.001355494648342526, 0.9967800061841565]]"
Al James - Schoolboy Facination,mixture,57.3052690692742,25.091399778554393,2.5606806860086886,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9981146587926926, 0.0008208613231513529], [0.0003339362485067271, 0.9987709818445392]]"
Angels In Amplifiers - I'm Alright,mixture,61.84790513877924,28.02316340688256,2.095228004566784,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9993345120791917, 0.00011550546057037315], [3.8874611523299244e-05, 0.999246754660787]]"
Arise - Run Run Run,mixture,67.03768128890822,34.46515654878195,1.2637034901185513,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9995183097127842, 0.0002668037820366324], [0.0006005779441129613, 0.999272554733172]]"
BKS - Bulldozer,mixture,63.1927193735968,30.710980462485125,1.5187972438440263,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9993562557669973, 0.0003267530281848178], [0.00028018123960025555, 0.9994382581636078]]"
BKS - Too Much,mixture,54.16388789538892,26.384287207633392,2.069857713165002,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9960327828794858, 0.0022195791688663993], [0.00017381646044879162, 0.999153588229074]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,63.41649640165002,30.387161259619297,0.7741973215794251,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9992452023952991, 0.00026194126858332606], [0.0002878272683246387, 0.9991734108813166]]"
Bobby Nobody - Stitch Up,mixture,61.82836262565624,30.384413117079298,1.1859141816785035,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9983865151685524, 0.0011985332935270196], [0.0012749390334305922, 0.9985689104256307]]"
Buitraker - Revo X,mixture,65.2956209487578,32.575218189867215,1.1705676084100172,"[[0.0, 0.0], [0.0, 0.0]]","[[0.999601321457328, 0.0001921848775961714], [0.00019627971743362967, 0.9995162544199517]]"
Carlos Gonzalez - A Place For Us,mixture,67.32143935335168,31.839208445736897,1.1258585119146423,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9997308831563873, -6.454938090677421e-06], [5.272756835299254e-05, 0.9996764944165977]]"
Cristina Vane - So Easy,mixture,67.20918621226447,34.46299432906298,0.8935854655406963,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9995769307425297, 0.0002538793631917534], [0.0004915674015261309, 0.9993207920786491]]"
Detsky Sad - Walkie Talkie,mixture,64.45761855103433,29.29811199896692,1.8550429917287172,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9995427396981421, 0.00019864755968189223], [0.0002220177573650406, 0.9994093361740046]]"
Enda Reilly - Cur An Long Ag Seol,mixture,60.59157183682533,30.245514474454488,1.6428852262922586,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9991040770170074, 0.0006128751788250777], [0.0012382196833442586, 0.9978850259867552]]"
Forkupines - Semantics,mixture,63.69662463568141,30.138393445095826,1.8186886895766856,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9992614638990165, 0.0004169177888004581], [0.0004097403525546301, 0.9992876955030887]]"
Georgia Wonder - Siren,mixture,55.236315510469126,24.011873690710324,3.232961725565973,"[[0.0, 0.0], [0.0, 0.0]]","[[0.997693194114883, 0.0005243829986530083], [-0.00031267752318203283, 0.9992047417090681]]"
Girls Under Glass - We Feel Alright,mixture,62.58541712930625,28.469013043738226,2.080117253322591,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9992210082439041, 0.00033680680038581767], [9.94144276886803e-05, 0.9993576626848316]]"
Hollow Ground - Ill Fate,mixture,67.30029434433746,33.75667802104056,1.1848829190958567,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9993860254627537, 0.0005120401975379614], [0.0005638201283596987, 0.999316891044067]]"
James Elder & Mark M Thompson - The English Actor,mixture,65.89954920092923,35.18101870525911,0.6675658917727787,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9997197095718569, 9.154465824341754e-05], [7.44150162040794e-05, 0.9996590792401022]]"
Juliet's Rescue - Heartbeats,mixture,63.81306572718914,30.42014702037323,1.5649172458058487,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9993665433133166, 0.00021783469359906173], [-3.245095770187142e-05, 0.999656905019618]]"
Little Chicago's Finest - My Own,mixture,5.68738949790575,1.3378332451644908,17.868947848546526,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4217451164137225, 0.13558772144218542], [-0.08245430665952763, 0.6607676354202365]]"
Louis Cressy Band - Good Time,mixture,64.15518783939491,30.429307468770364,1.2729737081133554,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9995367428668552, 6.959291880187687e-05], [3.8471259385500923e-05, 0.9995123674352901]]"
Lyndsey Ollard - Catching Up,mixture,70.42184127932461,36.50345463205714,0.34326387201422776,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9996928452633586, 0.00021423983589966672], [0.00010193865039316509, 0.9998636424163232]]"
M.E.R.C. Music - Knockout,mixture,60.57449406680625,27.287277333908314,1.8401932604862654,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9991131236026842, 0.0002150462944167478], [6.667087445974777e-05, 0.9991111040945764]]"
Moosmusic - Big Dummy Shake,mixture,62.913132685634075,29.2238635763915,2.3890025950879603,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9985595103398367, 0.0008716162168337974], [0.0006566948723645653, 0.998920610616988]]"
Motor Tapes - Shore,mixture,69.50023718520127,34.264394524832866,0.9339443786970026,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9996843651707996, 0.00013236871179405296], [7.698427974700585e-05, 0.9997496862256608]]"
Mu - Too Bright,mixture,59.1280370093463,31.115589589748005,1.3102239294863218,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9988589602674677, 0.0005201260548522845], [0.00010215162686087287, 0.9990014748965816]]"
Nerve 9 - Pray For The Rain,mixture,69.32206608854862,36.13068084260979,0.590545988634077,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9997216840687847, 0.00015885267176672985], [0.00010746868619207156, 0.999775347944819]]"
PR - Happy Daze,mixture,64.82004308363119,31.10374600565268,2.1647044667363997,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9981786456869509, 0.0014050656184724836], [0.0007047738143321404, 0.998805265361791]]"
PR - Oh No,mixture,60.04489423287814,27.496080428587526,2.420277592366011,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9979886637810864, 0.0007051704039120125], [0.004284192483094526, 0.9971074685719761]]"
Punkdisco - Oral Hygiene,mixture,63.81316354002212,32.836260073097435,1.0362623898312289,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9980390579536293, 0.0014962832954545204], [0.002265994573964243, 0.9973083161211004]]"
Raft Monk - Tiring,mixture,66.99785565589698,31.772860623254246,1.6299643492654328,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9996474763592766, 0.00013599101421492478], [0.00018597467166710355, 0.9996524353086049]]"
Sambasevam Shanmugam - Kaathaadi,mixture,70.67909239633678,38.00993336160449,0.6676359254778181,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9998051152691894, 6.121318566790223e-05], [4.525306783145806e-05, 0.9998054723341083]]"
Secretariat - Borderline,mixture,61.51034653894742,29.353820936404436,1.7016237029852541,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9987927823500292, 0.0006032216356704213], [0.0006399087984990267, 0.998942090074939]]"
Secretariat - Over The Top,mixture,49.58099917344498,24.492239130222284,3.845361426894548,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9962719013634451, 0.0025083332310468593], [0.004902433087273813, 0.992977917030915]]"
Side Effects Project - Sing With Me,mixture,61.79274699886304,28.92861184592604,1.6460952204151402,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9986481840425532, 0.0009054966102469244], [0.0007383060169808351, 0.9988679669327563]]"
Signe Jakobsen - What Have You Done To Me,mixture,65.96747552843024,30.970278142784757,0.9877145773402951,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9991904394199449, 0.00037689140747821254], [0.00036790932251572965, 0.9993307603795746]]"
Skelpolu - Resurrection,mixture,51.69954509636362,24.477538654092324,2.6708387653275967,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9989650638148234, 0.00024904046404501407], [0.002721510807948255, 0.9955655430150345]]"
Speak Softly - Broken Man,mixture,50.25352036967237,25.006562674194214,3.176397229445808,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9940183020209685, 0.0022912010043335826], [-0.002112675428871904, 0.9987320730584652]]"
Speak Softly - Like Horses,mixture,65.38138622603714,32.40753904840712,1.3676541155478916,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9981743257469624, 0.0013660217839391129], [0.0, 0.9998602425383744]]"
The Doppler Shift - Atrophy,mixture,65.82931554850715,33.17438748120939,1.2416616736196233,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.9994280113488054, 0.00018476786203419713], [0.0001361521838037179, 0.999496406573646]]"
The Easton Ellises (Baumi) - SDRNR,mixture,61.1227195144976,26.248771892225736,2.3935359069651345,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9991729265368939, 0.00025052498432886187], [0.00044156861817125153, 0.9989436797712439]]"
The Easton Ellises - Falcon 69,mixture,66.36439047768962,31.509709108959587,1.7333281538370857,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9992964977308735, 0.00043547600235965264], [0.0005022385906315438, 0.9992885433830795]]"
The Long Wait - Dark Horses,mixture,63.52347272388845,32.44676458980377,0.9249988188613647,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9985468996041835, 0.0012864348772630482], [0.0011059714405279846, 0.9986090174038337]]"
The Mountaineering Club - Mallory,mixture,70.58436677896847,34.850735599305594,0.7300774008983378,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9997326195286501, 0.00010990286308652069], [0.0001228048238072339, 0.999702980446401]]"
The Sunshine Garcia Band - For I Am The Moon,mixture,65.53997666501972,32.938421827613865,1.107544555487292,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9986166603580233, 0.0009410494591638328], [0.0006284754183820431, 0.9990614867558394]]"
Timboz - Pony,mixture,63.75374792086141,28.29510994362594,1.9198072127443013,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9995396060228086, 0.00017059777557098906], [0.00010067873007988682, 0.9993854725341436]]"
Tom McKenzie - Directions,mixture,61.912071737362886,32.367299886583965,1.2031411348862293,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9990894256542386, 0.0007472514999525117], [0.0004192456112027375, 0.9994586514430712]]"
Triviul feat. The Fiend - Widow,mixture,57.82944287494285,27.63441510312195,1.8870751628984306,"[[0.0, 0.0], [0.0, 0.0]]","[[0.998149748586152, 0.0005532434289979558], [0.0002728173483109744, 0.9985691030321368]]"
We Fell From The Sky - Not You,mixture,64.83307006724287,31.094918190545865,1.3363188630382734,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9993884602659127, 0.00032425512407393674], [0.00041535633115327274, 0.9993942898218422]]"
Zeno - Signs,mixture,65.75108550531345,32.018021866295115,1.2873958105838712,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9992184145663279, 0.0005485004273519535], [0.0005843127890227686, 0.999218323739085]]"
