,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,-2.3299320890510216,11.10232579742913,10.795224145198137,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8575855758124813, 0.05246577730479703], [0.05396718861088695, 0.8509825155117552]]"
Al James - Schoolboy Facination,mixture,-2.403458751990546,9.502117602770074,13.763989371366803,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8768117546709573, 0.014042424894889705], [0.003898477491065601, 0.8907033950336518]]"
Angels In Amplifiers - I'm Alright,mixture,-2.4973293845647397,11.919604820442173,11.686200592468243,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9147299325475242, 0.004323458060918052], [0.0030956304125317243, 0.9194550552796008]]"
Arise - Run Run Run,mixture,-3.21693749833255,19.463881075152084,6.644224704405058,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9387495863545774, 0.005954344882928564], [0.015804706151507905, 0.9301407067336301]]"
BKS - Bulldozer,mixture,-2.5011718921998236,13.799824017947696,8.840085370594617,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9182970989771135, 0.018155271322530305], [0.01371941080001982, 0.9249727785336203]]"
BKS - Too Much,mixture,-2.1261024299643827,12.97204951078517,9.96953190600327,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.886292826984637, 0.034550136186274095], [0.007701131700826783, 0.9250161755216071]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,-2.797759916791059,12.752226842722266,5.5309391665643,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9260939001053587, 0.0021739258435367792], [0.006720438197599928, 0.9159851640973469]]"
Bobby Nobody - Stitch Up,mixture,-2.29911031238876,12.514671750910106,8.82958439387479,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8928494530980389, 0.02999772796110766], [0.002786624672151651, 0.9276408658385518]]"
Buitraker - Revo X,mixture,-1.275594283053346,14.088847831098914,8.833211956020929,"[[-576.0, -575.0], [-576.0, -576.0]]","[[0.9268899609656477, 0.011223640149554763], [0.013398174485488874, 0.9229385124414694]]"
Carlos Gonzalez - A Place For Us,mixture,-2.8612483100867783,14.343617777633552,8.170171360442623,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9357870078882514, -0.0006907474818989859], [-0.000395128086687997, 0.9347711884409509]]"
Cristina Vane - So Easy,mixture,-3.7886532284978185,17.09008456349118,6.338863614302721,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9313405740957468, 0.009218625026491843], [0.0055188762643473225, 0.9360244868666927]]"
Detsky Sad - Walkie Talkie,mixture,-2.342399859936787,9.733514550761198,15.160112551290817,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8767749409754046, 0.02953870325409991], [0.04172275231916339, 0.8729338700255125]]"
Enda Reilly - Cur An Long Ag Seol,mixture,-1.1330821891536176,16.80000808744733,7.207783160386545,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9095538353371111, 0.029692194196032386], [0.030191079190105986, 0.9080428390652663]]"
Forkupines - Semantics,mixture,-2.947472855703599,10.332437818000404,15.76607944927434,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8998187934545702, 0.009000490020477267], [0.0026316131881189003, 0.9150030320320593]]"
Georgia Wonder - Siren,mixture,-2.4509860953432887,11.0157362560902,12.836887438470967,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.862497432597899, 0.027143348271898304], [-0.008152959631556014, 0.9233491830259482]]"
Girls Under Glass - We Feel Alright,mixture,-2.2669343846287022,10.903257744693514,13.841067134110737,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9018733229477518, 0.017628085352595215], [-0.001343562487509331, 0.9268699671486524]]"
Hollow Ground - Ill Fate,mixture,-2.736910667050716,14.625111782518472,9.636391145261523,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9400838807271599, -0.0006136483355755574], [0.003951264215379387, 0.9355818100798332]]"
James Elder & Mark M Thompson - The English Actor,mixture,-3.0590819783370025,16.12428837802746,5.638683217107981,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.936017272760192, 0.0007443384749874112], [0.0011490234259114809, 0.9370764152516476]]"
Juliet's Rescue - Heartbeats,mixture,-3.3674846348404612,14.081239357305018,9.384562121081743,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9220032396573342, 0.010515370774256438], [0.00882183904816703, 0.9240652751478604]]"
Little Chicago's Finest - My Own,mixture,-1.188052717888718,3.5727740582131626,14.486245867386094,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.38801944281608225, 0.3451444160463081], [0.2504780354764098, 0.5640832845284973]]"
Louis Cressy Band - Good Time,mixture,-2.4302606289911965,12.283666759833661,9.564168893680048,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9267158025487485, -0.0009900155408426707], [-0.0020122929126061505, 0.9282942043289936]]"
Lyndsey Ollard - Catching Up,mixture,-2.9248236479007073,15.886705389165565,3.4013561605578007,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9371927345700322, 0.0010531439262468135], [0.00019268940358528906, 0.9382889482453418]]"
M.E.R.C. Music - Knockout,mixture,-2.6381941814459644,12.01163033529531,9.980739744729437,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9126300124164197, 0.003206457025606157], [0.004265295917060288, 0.914310987687559]]"
Moosmusic - Big Dummy Shake,mixture,-2.941348483470641,11.970605830686015,14.669888413441557,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8906044133258955, 0.033083856181974826], [0.02618411488764268, 0.896178507951549]]"
Motor Tapes - Shore,mixture,-3.157101335307993,15.844853520660829,7.169823716728172,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9418539100220247, 0.0], [0.001608594507842157, 0.938655820092776]]"
Mu - Too Bright,mixture,-2.792763967068632,12.835327525086344,9.727324512309496,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.908782193091207, 0.01191685650996972], [0.002638503877671219, 0.9185057219239303]]"
Nerve 9 - Pray For The Rain,mixture,-3.03438452942103,16.683193814934913,5.7498849348696135,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.936919761997035, 0.003738147164007369], [0.00016497052973869997, 0.9435656976270829]]"
PR - Happy Daze,mixture,-2.524031770823305,12.569785497494765,16.889948760777667,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8505340203158331, 0.06038899762476852], [0.03169997579021698, 0.8856609362762522]]"
PR - Oh No,mixture,-3.3940484154500377,12.838113907931783,12.045762064137831,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8912991007394249, 0.014617743894245977], [0.19424722736057212, 0.8085508776222149]]"
Punkdisco - Oral Hygiene,mixture,-3.8051167784392756,15.144651609967529,7.4631568683351475,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8918209679734389, 0.0419440449111442], [0.05369539207962579, 0.8819617131400792]]"
Raft Monk - Tiring,mixture,-2.727282777649485,13.021205746143163,12.325512795800268,"[[-576.0, -577.0], [-575.0, -576.0]]","[[0.920004346421933, 0.01579173939862529], [0.013172879684171569, 0.9240374933236917]]"
Sambasevam Shanmugam - Kaathaadi,mixture,-2.6230769589257577,20.940881187160322,4.2898161025365145,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9425740789100672, 0.0026693374229886657], [0.003551133287245091, 0.9434593285369888]]"
Secretariat - Borderline,mixture,-2.7717955468108464,12.709670348795783,10.055660205841413,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9096879869477842, 0.015474264588643566], [0.012455804701601066, 0.9169960472156267]]"
Secretariat - Over The Top,mixture,-2.526134763919932,11.389632749619821,14.658725505838849,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.876496465339037, 0.048710914659848545], [0.06369052350408885, 0.8485283728798565]]"
Side Effects Project - Sing With Me,mixture,-3.5030220813803066,12.519784648637291,9.921465954374343,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.878607524332271, 0.03838341783092315], [0.04325475968186687, 0.8810442545236059]]"
Signe Jakobsen - What Have You Done To Me,mixture,-2.674924071842633,11.828538241316675,10.250166970862509,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9117687923816247, 0.007433109178273856], [1.2268289530643958e-05, 0.9235672919477893]]"
Skelpolu - Resurrection,mixture,-2.5602498861329614,13.791533735057296,11.820488628018314,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9065500787913291, 0.017891256132365026], [0.03187280343989228, 0.8806016792186884]]"
