,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,20.744051968249618,12.080781455077549,9.982750363699155,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8818303319307402, 0.0368131881341171], [0.038480380398487654, 0.8771877214465114]]"
Al James - Schoolboy Facination,mixture,20.769387045274534,10.886542443651134,12.074457356438263,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8955295871939499, 0.011625108884967022], [0.0027593856742008397, 0.9150773082039665]]"
Angels In Amplifiers - I'm Alright,mixture,23.03772066651007,13.396970401822816,10.070724604437032,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9261371012993946, 0.0020128601837285497], [0.0018160388264154888, 0.9296752029413764]]"
Arise - Run Run Run,mixture,25.204259248566903,20.197510743673973,6.097630182327315,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9434414244743703, 0.003113723732058974], [0.012498650047161308, 0.9341085774989161]]"
BKS - Bulldozer,mixture,24.19105422133324,15.572465529954107,7.641557882861974,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9297379466615131, 0.010346122524575726], [0.008034873643603963, 0.9346464113982346]]"
BKS - Too Much,mixture,22.883552584753275,14.389120786773113,8.610620259103042,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9053028268805203, 0.025365945926272598], [0.004687612084242342, 0.9329162385715766]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,23.543223399101297,14.206778234068151,4.622352161732747,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9352636323066672, 7.815264688881143e-05], [0.003447717096891504, 0.9294672124955629]]"
Bobby Nobody - Stitch Up,mixture,23.58001658762997,14.361029812902538,7.303966548699086,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9134045904444968, 0.020260178957939523], [0.0033476942772236494, 0.9351822333189947]]"
Buitraker - Revo X,mixture,24.464818968679793,16.05738306618313,7.133149200933802,"[[0.0, 0.0], [-1.0, 0.0]]","[[0.9370213342503609, 0.005862741582295718], [0.007354803793800961, 0.9346163090897595]]"
Carlos Gonzalez - A Place For Us,mixture,24.591834478208177,16.306046939028732,6.373070891204908,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9408007601431809, -0.00039756829994296787], [-0.0004933438362189274, 0.9406826558049239]]"
Cristina Vane - So Easy,mixture,25.066786049101154,18.775683989096258,5.247470709844837,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9393841404467524, 0.005498586303966191], [0.004204262023791314, 0.940607929483148]]"
Detsky Sad - Walkie Talkie,mixture,22.261784018533337,11.555189369589929,12.740549308027884,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9142605712372883, 0.01491096723926356], [0.01992901769687594, 0.9093022095108265]]"
Enda Reilly - Cur An Long Ag Seol,mixture,24.26524975161322,17.68492530439909,6.612372197492005,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9221365231810791, 0.020373045190345038], [0.021783327085852646, 0.9181996475971823]]"
Forkupines - Semantics,mixture,23.253910365112525,12.447223163764708,12.56462521667232,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9258617770910713, 0.0035883743085945797], [0.0006472324315310759, 0.9322333949766828]]"
Georgia Wonder - Siren,mixture,20.944946802382383,11.98334663975002,11.697578397324305,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8862896790230993, 0.017470957285103485], [-0.007421096941042735, 0.9318878558883594]]"
Girls Under Glass - We Feel Alright,mixture,23.618096707601218,13.039662572320944,11.072570001990819,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9268094283006625, 0.007045267170631983], [0.0010066204744166875, 0.9358454766098051]]"
Hollow Ground - Ill Fate,mixture,24.9506470082802,16.904291190263844,7.7305942705194965,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9428426908703593, 0.0001870199416910308], [0.0010861439152415411, 0.9439529084377588]]"
James Elder & Mark M Thompson - The English Actor,mixture,24.758231095601065,18.364058181548486,4.606452026735211,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9422008517444672, 1.173003244795525e-05], [0.00034094693628176296, 0.9424176494564244]]"
Juliet's Rescue - Heartbeats,mixture,24.020582418099394,15.489971125220963,8.10871956913388,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9312347581063245, 0.005784020992653732], [0.004378691200237065, 0.9348709999571929]]"
Little Chicago's Finest - My Own,mixture,4.368069853925977,3.9917099979615522,14.031601666798153,"[[0.0, 0.0], [0.0, 0.0]]","[[0.39936846337484755, 0.35104447578347], [0.267595780004162, 0.5656844310087892]]"
Louis Cressy Band - Good Time,mixture,23.84275102133654,14.29588122254909,7.61490248000445,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9357430300542554, -0.00019134984836209282], [-0.0011920133117229864, 0.9371704010841208]]"
