,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,-2.3358669697659904,11.415282453740442,10.422262304357865,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8474398981424982, 0.0654666319013677], [0.06200490352027761, 0.8467563934975667]]"
Al James - Schoolboy Facination,mixture,-2.416266358067036,9.916659757554825,13.326103694534236,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8709569199831384, 0.029174179586136002], [0.01914117682087535, 0.884312655932252]]"
Angels In Amplifiers - I'm Alright,mixture,-2.5069426477935908,12.255311959144702,11.385543479966003,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9122828375884295, 0.011219137279143174], [0.011430969875118487, 0.9119179707419811]]"
Arise - Run Run Run,mixture,-3.2117100271841634,19.769001193907176,6.416652713784982,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9354716153762801, 0.009684714747714186], [0.018839390395557955, 0.9276194249046337]]"
BKS - Bulldozer,mixture,-2.506237348831031,13.945611388642527,8.740615627319848,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9166330568663239, 0.02174997013792689], [0.018396819359242006, 0.9207425974299095]]"
BKS - Too Much,mixture,-2.1172848729925327,13.32213901238404,9.530596251834538,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8746697984544611, 0.043033844609231126], [0.021607479267263613, 0.9156337750161632]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,-2.8045790002378883,13.30080280199719,5.3269191803591545,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9190191675203542, 0.008824970204621125], [0.017086688396697393, 0.9065309619074637]]"
Bobby Nobody - Stitch Up,mixture,-2.3006498872671184,13.336328286322555,7.8099208213549645,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8761730077924628, 0.05305644485344169], [0.029827984114163514, 0.9038540567698377]]"
Buitraker - Revo X,mixture,-1.2790569686020632,14.260673314850209,8.68585485404768,"[[-576.0, -575.0], [-576.0, -576.0]]","[[0.9179290772763216, 0.017539318007401952], [0.019036675753564665, 0.9171607545769989]]"
Carlos Gonzalez - A Place For Us,mixture,-2.860223440872463,14.687263314106405,7.882350665777591,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9325858158986725, 0.00606448725360097], [0.005009898855026371, 0.9315637732002371]]"
Cristina Vane - So Easy,mixture,-3.8003292946790475,17.84094986898763,5.670339089751916,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9234979769900461, 0.019182029739636775], [0.01780669729696817, 0.9260892843369283]]"
Detsky Sad - Walkie Talkie,mixture,-2.3679611865026113,10.303283856671026,14.275570830415697,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8607232085672895, 0.05826715473113029], [0.06488183021616113, 0.8593724452150571]]"
Enda Reilly - Cur An Long Ag Seol,mixture,-1.1296711768346914,16.954249561842516,6.9624994867234555,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.907437215234328, 0.0347264909181288], [0.03610149056971698, 0.9022748841759164]]"
Forkupines - Semantics,mixture,-2.962239747929539,10.966916283104416,14.062596903653043,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8844710938595882, 0.03892170295844185], [0.02957120404647535, 0.8931405468063108]]"
Georgia Wonder - Siren,mixture,-2.4653258391232895,11.267302802016065,12.57210797651045,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8647159011548169, 0.02839582881079447], [-0.003986032444495717, 0.9227805402015367]]"
Girls Under Glass - We Feel Alright,mixture,-2.2834578815500164,11.372802976399772,13.129486873472679,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8947612356327055, 0.031011301631948776], [0.021572206709410586, 0.912562359008406]]"
Hollow Ground - Ill Fate,mixture,-2.745046783494258,16.107221531885035,8.174229635032336,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9242607496495306, 0.018862920011917115], [0.018839100844142854, 0.9252642006648486]]"
James Elder & Mark M Thompson - The English Actor,mixture,-3.0579867695460012,16.718682633890904,5.558123011448123,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9342539659075504, 0.006931006739385752], [0.007794710033945068, 0.9370978982720554]]"
Juliet's Rescue - Heartbeats,mixture,-3.367833832013824,14.289546582256758,9.081495405849434,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9171893439245407, 0.015453070527821059], [0.015506628959276644, 0.9179974906845674]]"
Little Chicago's Finest - My Own,mixture,-1.2013572612244525,3.736805381131181,14.24506159194347,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.3912883596899738, 0.3501271679107475], [0.25849936301316323, 0.5620949864525301]]"
Louis Cressy Band - Good Time,mixture,-2.4343252113602016,12.676131991952705,9.313660566545716,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9237867575701575, 0.0046879499427590855], [0.004668575869718766, 0.926669827750397]]"
Lyndsey Ollard - Catching Up,mixture,-2.921978508962642,16.938312795030853,3.1025835533802635,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9320281110103387, 0.00805214816062601], [0.005729640384923853, 0.934065080338022]]"
M.E.R.C. Music - Knockout,mixture,-2.6343327023891847,12.347055471378443,9.625604668790317,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9098122043743474, 0.010056155063214885], [0.0074179292329212, 0.9132940363631111]]"
Moosmusic - Big Dummy Shake,mixture,-2.9791509692892326,12.76200596021676,13.724223346891687,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8726509189404222, 0.051461927215065394], [0.04406930833140879, 0.8828151256759625]]"
Motor Tapes - Shore,mixture,-3.1546752565852594,16.227541143735344,6.891795730431545,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.9363647590702203, 0.0067257210229042744], [0.006849211790703532, 0.9330864402921903]]"
Mu - Too Bright,mixture,-2.8045442677324273,13.376985399611897,9.260038077268188,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8978700013274086, 0.023656216823930556], [0.019829466911479958, 0.9077812244345584]]"
Nerve 9 - Pray For The Rain,mixture,-3.039015865113575,17.470549055691944,5.165847720152226,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.931215340775871, 0.01064547730531199], [0.007989410073820072, 0.9367469727388348]]"
PR - Happy Daze,mixture,-2.554402268205634,13.292793442070458,15.61117234504199,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8361353640531143, 0.08534479828912038], [0.06009860349145798, 0.8629183853234991]]"
PR - Oh No,mixture,-3.3953570230964134,13.158325170113542,11.601462767769423,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8789009694345821, 0.020852558759508255], [0.196929192594495, 0.80295744695212]]"
Punkdisco - Oral Hygiene,mixture,-3.830796402083937,16.085082862312422,6.402807918009897,"[[-576.0, -576.0], [-576.0, -576.0]]","[[0.8774632379961866, 0.06295714970416799], [0.06505830673155369, 0.8620755698262721]]"
