,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,22.221238221778606,13.635764762092968,8.69998713922767,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8932573435720685, 0.04128810889189628], [0.03737774337960674, 0.8956359982293587]]"
Al James - Schoolboy Facination,mixture,22.436628352587547,12.55574795062345,10.218232890795552,"[[0.0, 0.0], [0.0, 0.0]]","[[0.907119667894221, 0.022333114422401698], [0.018608871582514914, 0.9156142996131519]]"
Angels In Amplifiers - I'm Alright,mixture,23.83041511938805,14.945188649949188,8.522650254354069,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9310780627676847, 0.007412223428955381], [0.005905279643969216, 0.9316505882231295]]"
Arise - Run Run Run,mixture,25.469994006309413,22.137494288192872,4.929597675864865,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9408982769802512, 0.006296406883868726], [0.011326502390557686, 0.937052387036869]]"
BKS - Bulldozer,mixture,24.807109890178598,17.096867559931862,6.461548973911549,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9356733085657338, 0.008869243780948548], [0.008153022735131854, 0.9376716726673388]]"
BKS - Too Much,mixture,23.447943481882145,15.636422761978308,7.165781347547772,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9076380258723501, 0.02611806192225558], [0.013006939924833398, 0.9316204422823586]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,24.6199142934958,16.65159867219727,3.905990477946064,"[[0.0, 0.0], [0.0, 0.0]]","[[0.934518751270544, 0.008006395489026541], [0.008514570779429461, 0.9309674663171663]]"
Bobby Nobody - Stitch Up,mixture,24.542369602396192,16.68582254778785,5.525953496708675,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9119202731165185, 0.03068619691389717], [0.025347988565778048, 0.923162858231481]]"
Buitraker - Revo X,mixture,24.931117760098154,17.92978850049056,5.85456502943293,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9387244628213569, 0.005846392506321469], [0.0065107633561117, 0.9374887494142555]]"
Carlos Gonzalez - A Place For Us,mixture,25.043104515668677,17.8303973433836,5.471226370726485,"[[0.0, 0.0], [0.0, 0.0]]","[[0.942145833880578, 0.0029634972011496293], [0.0034099629045061105, 0.9416360034574575]]"
Cristina Vane - So Easy,mixture,25.366358674065484,20.54669075790507,4.119321071497355,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9375101932740092, 0.00942177236600296], [0.009366672244214008, 0.9379801402297043]]"
Detsky Sad - Walkie Talkie,mixture,23.48144110838525,13.750771188073665,9.794292737671725,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9185654118731705, 0.021955020292515382], [0.02540617735004026, 0.917347190644971]]"
Enda Reilly - Cur An Long Ag Seol,mixture,24.916088212129672,19.32016447768809,5.636391500397791,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9281985341228357, 0.016376208066337588], [0.01920083406323845, 0.9267160617402893]]"
Forkupines - Semantics,mixture,24.193282523448282,14.669797115685828,9.427912592913792,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9234831797746118, 0.016313507163449717], [0.015533808338808163, 0.9265375369488086]]"
Georgia Wonder - Siren,mixture,22.495429475639813,13.636567181387147,9.979634941214888,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9045252292794608, 0.016751398950290142], [0.004148918906207288, 0.9335759625290104]]"
Girls Under Glass - We Feel Alright,mixture,24.23240619363963,15.060250985204501,8.762553676945846,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9287225271067527, 0.012390788186937406], [0.007996531929898446, 0.9358087078899764]]"
Hollow Ground - Ill Fate,mixture,25.276487906757247,19.319208591098697,5.692871881685575,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9375041641621242, 0.010186896587208269], [0.010145066866815699, 0.9357649984312061]]"
James Elder & Mark M Thompson - The English Actor,mixture,25.242397801192034,20.489999307390715,3.7826624510365576,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9433537968160158, 0.0031220238614444156], [0.003433466534959524, 0.9442947451311611]]"
Juliet's Rescue - Heartbeats,mixture,24.715100889026434,17.458214276222442,6.626049855874481,"[[0.0, 0.0], [0.0, 0.0]]","[[0.935726105834476, 0.00753689975163736], [0.006458412001029496, 0.9370023246827375]]"
Little Chicago's Finest - My Own,mixture,4.375477148731046,4.4417864584262166,13.732043633433033,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4072204459622782, 0.3635024360300855], [0.27510763035103913, 0.5671088165937662]]"
Louis Cressy Band - Good Time,mixture,24.5470238185923,16.198381111861362,6.231314819787347,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9390035717067369, 0.003048570320793675], [0.002542100925337663, 0.9401798149999235]]"
Lyndsey Ollard - Catching Up,mixture,25.382084445711392,20.57804959833843,2.0622022607716186,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9416087633598478, 0.00494141266416486], [0.004613460625244168, 0.9418584931267637]]"
