,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,20.8988859515442,12.476483557175632,9.563928893315007,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8711437251407286, 0.051817518209445565], [0.05075574975816716, 0.8739410883902688]]"
Al James - Schoolboy Facination,mixture,21.013040941333937,11.23387323364922,11.517641567556506,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8914363817037421, 0.02877187093961167], [0.020226392202741073, 0.9035096898837777]]"
Angels In Amplifiers - I'm Alright,mixture,22.93932776466787,13.646908186784469,9.738091021882594,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9240302337674958, 0.008651111551165252], [0.00862239603867392, 0.9238320308060095]]"
Arise - Run Run Run,mixture,25.219758099123123,20.873184581804914,5.719447762754695,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9408276614930567, 0.006787407280246953], [0.01503203735552961, 0.9323428213547913]]"
BKS - Bulldozer,mixture,24.145846529318224,15.599194204459577,7.483283144854398,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9286514082190626, 0.013938741262238952], [0.012605077105758781, 0.9311553404248615]]"
BKS - Too Much,mixture,22.80465722871898,14.516902342573474,8.17909652327528,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8926124535833777, 0.03473643299005996], [0.017909403244389586, 0.9255669929825948]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,23.776741338186977,15.039217165915616,4.532082749472999,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9281353776102487, 0.009254354410421991], [0.012233624784129813, 0.9233311279850291]]"
Bobby Nobody - Stitch Up,mixture,23.85347001476086,15.226103556987233,6.420575652590443,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9000378144479603, 0.039187238843368916], [0.030845375896342578, 0.9123420013850496]]"
Buitraker - Revo X,mixture,24.51676333444327,16.221301823866916,6.95769534774554,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9325340086988467, 0.009904373157201211], [0.011018528651136915, 0.9306472428801329]]"
Carlos Gonzalez - A Place For Us,mixture,24.649969003933684,16.55713789458559,6.338807561934272,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9392174484077769, 0.003537124981060362], [0.0035759048736523475, 0.9388893637435696]]"
Cristina Vane - So Easy,mixture,25.10799302751343,19.25522230544871,4.821477883816592,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9321289440818897, 0.013838153533483496], [0.014117459852712387, 0.932656387701711]]"
Detsky Sad - Walkie Talkie,mixture,22.037702323646705,12.135974552441535,11.857226314227704,"[[0.0, 0.0], [0.0, 0.0]]","[[0.898214618173088, 0.037056666366511296], [0.03995563554714819, 0.8959268421565455]]"
Enda Reilly - Cur An Long Ag Seol,mixture,24.473605525460048,18.000881264497913,6.282183968507814,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9180107317888937, 0.02743039122727314], [0.025743948909320847, 0.9164521452209291]]"
Forkupines - Semantics,mixture,23.141053539934042,13.049733266982702,11.288426069190772,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9103011289814729, 0.02599924555951044], [0.02387199931544205, 0.9137984211462978]]"
Georgia Wonder - Siren,mixture,21.37114855774609,12.423457470589094,11.308422026614588,"[[0.0, 0.0], [0.0, 0.0]]","[[0.887110304310909, 0.02180502405357572], [0.0015427268856661404, 0.9284141431903254]]"
Girls Under Glass - We Feel Alright,mixture,23.44143370736601,13.540337953746437,10.379660479492292,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9177649759731645, 0.018350653367430816], [0.012667803223095832, 0.9276853764687258]]"
Hollow Ground - Ill Fate,mixture,24.980040327239426,17.963226072440502,6.647792587231376,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9328467943468067, 0.014036786071202794], [0.015333885233702485, 0.930708218639911]]"
James Elder & Mark M Thompson - The English Actor,mixture,24.90431154604852,18.694623305686072,4.493531920596675,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9403692892659746, 0.004541224200031649], [0.0052327829173581, 0.9413980528669534]]"
Juliet's Rescue - Heartbeats,mixture,24.046778598514116,15.901779248090959,7.776828133798708,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9297677574103237, 0.010518236975016138], [0.009522841218945213, 0.9295735785253924]]"
Little Chicago's Finest - My Own,mixture,4.3330959427846825,4.219242051282125,13.834339140228304,"[[0.0, 0.0], [0.0, 0.0]]","[[0.40141283505708236, 0.3582632762415359], [0.2726961956912544, 0.5634550669905645]]"
Louis Cressy Band - Good Time,mixture,23.92838780204761,14.727916520774144,7.392072078876997,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9343865865807246, 0.003234685686841869], [0.004377604965016728, 0.9350896391622655]]"
Lyndsey Ollard - Catching Up,mixture,25.077010075574936,19.1807321290204,2.531237531356748,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9390291441521157, 0.005435298528048496], [0.005096470164054773, 0.940381594080415]]"
