,,,SSR,SRR,cost,shift,scale
fadg0,-6,1.0,2.4394955766280946,-6.756780828551394,31.69185179936261,"[[117.0, 0.0], [117.0, 0.0]]","[[-0.025793190341859708, -0.024697413149271874], [0.6994367388196899, 0.6725036361689651]]"
fadg0,-3,-1.0,2.6495268234620806,-4.883511942445137,21.10931160214375,"[[0.0, -3143.0], [0.0, -3143.0]]","[[0.571581271718917, 0.6796004004998861], [-0.0033942526744752226, -0.008251325282348412]]"
fadg0,-3,-0.8,4.219333450620303,-3.5829034130364534,23.130595660826316,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6991217971202499, 0.6991217971202497], [0.11321850970755304, 0.11321850970755301]]"
fadg0,-3,-0.6,6.613979430867443,-3.6460569218742664,23.106355015664754,"[[0.0, 0.0], [0.0, 0.0]]","[[0.668339312054611, 0.6683393120546107], [0.2159199515872578, 0.21591995158725774]]"
fadg0,-3,-0.3999999999999999,10.004977144117595,-3.529043464590007,23.128523822407764,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6354638430855873, 0.6354638430855871], [0.32229169211395853, 0.3222916921139584]]"
fadg0,-3,-0.19999999999999996,15.90605894483624,-3.6127606554094425,23.128679910389295,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5723586724055596, 0.5723586724055596], [0.41282545553785854, 0.4128254555378585]]"
fadg0,-3,0.0,46.755977809157734,-3.549701870868258,23.128727380004108,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5050986593178718, 0.5050986593178717], [0.5001763489388213, 0.5001763489388211]]"
fadg0,-3,0.20000000000000018,15.931889309049868,-3.629511491306163,23.143314710010824,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4126095899372943, 0.41260958993729424], [0.5714389613981556, 0.5714389613981556]]"
fadg0,-3,0.40000000000000013,10.17805336877272,-3.5751890082660234,23.109654955842515,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3236216714156057, 0.3236216714156057], [0.6299390627429128, 0.6299390627429127]]"
fadg0,-3,0.6000000000000001,6.586476067360067,-3.580782985644584,23.121139557972093,"[[0.0, 0.0], [0.0, 0.0]]","[[0.21799424376671517, 0.2179942437667151], [0.6737312695508909, 0.6737312695508908]]"
fadg0,-3,0.8,4.24015019201531,-3.605463311005698,23.129653922007282,"[[0.0, 0.0], [0.0, 0.0]]","[[0.11340498096631249, 0.11340498096631246], [0.697187557860647, 0.6971875578606469]]"
fadg0,-3,1.0,2.429944017369194,-3.539650333396752,21.409609444358445,"[[-4388.5, 0.0], [-4388.5, 0.0]]","[[0.007024554631034095, 0.005252280842115573], [0.7036571214694995, 0.6690671243608923]]"
fadg0,0,-1.0,2.704966350904887,-3.8160862416114814,15.303675954654043,"[[0.0, -5174.5], [0.0, -5174.5]]","[[0.4878117043245137, 0.6452527061307394], [-0.0019284513810295858, 0.0019773751645473757]]"
fadg0,0,-0.8,4.19032993881607,-0.6318080042227381,16.34228677156193,"[[0.0, 0.0], [0.0, 0.0]]","[[0.694301906811522, 0.6943019068115219], [0.10914588252808408, 0.10914588252808405]]"
fadg0,0,-0.6,6.636669905114816,-0.6483146834687846,16.383431816369935,"[[0.0, 0.0], [0.0, 0.0]]","[[0.668849292154959, 0.6688492921549589], [0.2172270884612612, 0.21722708846126115]]"
fadg0,0,-0.3999999999999999,9.96542324558439,-0.5617557702227738,16.3773054117999,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6339341251943793, 0.6339341251943792], [0.31984382028042246, 0.3198438202804224]]"
fadg0,0,-0.19999999999999996,15.691873832209733,-0.5025380744093693,16.371641927942214,"[[0.0, 0.0], [0.0, 0.0]]","[[0.580669619638964, 0.5806696196389639], [0.41648488770233894, 0.4164848877023388]]"
fadg0,0,0.0,47.45149615534022,-0.6245526213386766,16.384279649114344,"[[0.0, 0.0], [0.0, 0.0]]","[[0.49697138299977417, 0.49697138299977406], [0.500373504483303, 0.5003735044833029]]"
fadg0,0,0.20000000000000018,16.293068956549696,-0.5630603271993617,16.38166355726597,"[[0.0, 0.0], [0.0, 0.0]]","[[0.41974980329809286, 0.41974980329809275], [0.5727741261807421, 0.5727741261807419]]"
fadg0,0,0.40000000000000013,10.009227433779408,-0.6067345970805973,16.360185936923784,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3182426617171949, 0.31824266171719484], [0.6298058227837302, 0.62980582278373]]"
fadg0,0,0.6000000000000001,6.564132104882277,-0.5919702617565706,16.360031079049136,"[[0.0, 0.0], [0.0, 0.0]]","[[0.2164110638853956, 0.21641106388539555], [0.6728343288493266, 0.6728343288493266]]"
fadg0,0,0.8,4.144044535254112,-0.6153449222662322,16.35804662582314,"[[0.0, 0.0], [0.0, 0.0]]","[[0.10767138299900456, 0.10767138299900453], [0.6965689167159073, 0.696568916715907]]"
fadg0,0,1.0,2.4129282396590646,-0.4320772357632693,15.166252373640491,"[[-4426.5, 0.0], [-4426.5, 0.0]]","[[0.003995171949372445, 0.002971658441093159], [0.7048314659803365, 0.6757354872155468]]"
fadg0,3,-1.0,2.315532299348212,2.416171688644474,11.585140294824718,"[[0.0, 3360.5], [0.0, 3360.5]]","[[0.7075975600886715, 0.7075975600886714], [0.0018113390287130748, 0.0018113390287130752]]"
fadg0,3,-0.8,4.156241953422634,2.395580073093497,11.586299915053763,"[[0.0, 0.0], [0.0, 0.0]]","[[0.697601356383697, 0.6976013563836969], [0.10887880416320925, 0.10887880416320922]]"
fadg0,3,-0.6,6.615565644641071,2.404203348428303,11.598268267556389,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6728453203772553, 0.6728453203772551], [0.21871677753668345, 0.2187167775366834]]"
fadg0,3,-0.3999999999999999,10.077993515507467,2.4308073357467723,11.590315685863334,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6318929516291194, 0.6318929516291193], [0.32190957527016084, 0.3219095752701608]]"
fadg0,3,-0.19999999999999996,15.827695091592902,2.423794854082776,11.58677907393194,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5750254294037764, 0.5750254294037762], [0.41375143368595363, 0.4137514336859536]]"
fadg0,3,0.0,46.47920286721262,2.4168614546862317,11.593243939695839,"[[0.0, 0.0], [0.0, 0.0]]","[[0.500083352824676, 0.500083352824676], [0.5015085023054657, 0.5015085023054655]]"
fadg0,3,0.20000000000000018,15.966689380096845,2.4034347241498573,11.597326746741683,"[[0.0, 0.0], [0.0, 0.0]]","[[0.41455367794163633, 0.4145536779416362], [0.5731711740487506, 0.5731711740487505]]"
fadg0,3,0.40000000000000013,9.9688957141942,2.410236531046203,11.593787359602334,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3185135738314202, 0.3185135738314201], [0.6319963520229589, 0.6319963520229588]]"
fadg0,3,0.6000000000000001,6.695520667498267,2.4053517486272025,11.585620777380532,"[[0.0, 0.0], [0.0, 0.0]]","[[0.22129847993223067, 0.22129847993223062], [0.6712713890575651, 0.671271389057565]]"
fadg0,3,0.8,4.189789135722748,2.4125982340004386,11.569157680787969,"[[0.0, 0.0], [0.0, 0.0]]","[[0.11081207747374092, 0.11081207747374089], [0.6976689332720392, 0.6976689332720389]]"
fadg0,3,1.0,2.2966128710257907,2.800798567383768,11.057094844277213,"[[-1128.0, 0.0], [-1128.0, 0.0]]","[[-0.0007915392232160732, -0.0006733556190631597], [0.7056098579156989, 0.7165322130673695]]"
fadg0,6,-1.0,2.419353047339611,5.475808977846331,7.686885559488352,"[[0.0, -3772.5], [0.0, -3772.5]]","[[0.6725758384370375, 0.7061311098514804], [0.0016881428253726792, 0.002171721760120541]]"
fadg0,6,-0.8,4.17832220759308,5.441530566495362,8.203656759541426,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7010425562515235, 0.7010425562515232], [0.11189281138574891, 0.11189281138574887]]"
fadg0,6,-0.6,6.613310497782294,5.397397325160235,8.215017477810811,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6727054618264237, 0.6727054618264234], [0.2185238605437128, 0.21852386054371276]]"
fadg0,6,-0.3999999999999999,10.075512863078519,5.411584026976124,8.204423202418493,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6305793408340774, 0.6305793408340772], [0.32086961571112405, 0.320869615711124]]"
fadg0,6,-0.19999999999999996,15.945037552692387,5.430694832182018,8.203453911002152,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5745884556433198, 0.5745884556433196], [0.41540780835795876, 0.41540780835795865]]"
fadg0,6,0.0,52.535911268617994,5.439846299414393,8.189040757695283,"[[0.0, 0.0], [0.0, 0.0]]","[[0.501764931897134, 0.5017649318971339], [0.5002269744651073, 0.5002269744651071]]"
fadg0,6,0.20000000000000018,16.07625810515155,5.412811268936387,8.203358918187096,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4158029028168663, 0.41580290281686627], [0.572482323086545, 0.5724823230865449]]"
fadg0,6,0.40000000000000013,10.1167083469086,5.388972806277132,8.212377770539344,"[[0.0, 0.0], [0.0, 0.0]]","[[0.32114664838715246, 0.32114664838715246], [0.6291649460160046, 0.6291649460160045]]"
fadg0,6,0.6000000000000001,6.624739325342571,5.391132124212815,8.213734233499187,"[[0.0, 0.0], [0.0, 0.0]]","[[0.2186166772573249, 0.21861667725732484], [0.6720173670911853, 0.6720173670911851]]"
fadg0,6,0.8,4.210660193344145,5.400431311479326,8.203784241984296,"[[0.0, 0.0], [0.0, 0.0]]","[[0.11197498541036285, 0.11197498541036283], [0.697652506277722, 0.6976525062777219]]"
fadg0,6,1.0,2.3612343297835965,5.627746308208453,7.77286507673792,"[[-3309.0, 0.0], [-3309.0, 0.0]]","[[0.006885800646499933, 0.00670788054733849], [0.706495862535823, 0.6940624363227548]]"
fadg0,12,-1.0,2.396527138769352,11.669756978399999,3.775037493729885,"[[0.0, -5367.5], [0.0, -5367.5]]","[[0.6821468900858951, 0.7052357215684559], [-0.0004627171390389306, -0.000686707565320972]]"
fadg0,12,-0.8,4.1705412059593465,11.405180549965593,4.1096880800278965,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6980289771211596, 0.6980289771211594], [0.10990633678699085, 0.10990633678699084]]"
fadg0,12,-0.6,6.614473732031581,11.396141957036571,4.1172618839036925,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6726022325930261, 0.672602232593026], [0.21851595519971925, 0.2185159551997192]]"
fadg0,12,-0.3999999999999999,10.08352416890145,11.415047758642473,4.110361566231265,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6304996801936711, 0.630499680193671], [0.32106576456552927, 0.32106576456552915]]"
fadg0,12,-0.19999999999999996,16.048039006152038,11.401213927508403,4.110842534707203,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5719007316049058, 0.5719007316049056], [0.41484218207526513, 0.414842182075265]]"
fadg0,12,0.0,56.770235247431,11.412642911522404,4.1099720053513575,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4994181735394462, 0.49941817353944606], [0.5008126320698285, 0.5008126320698283]]"
fadg0,12,0.20000000000000018,16.08092357362696,11.413866580968111,4.114698489195256,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4162736105960252, 0.4162736105960251], [0.5729165354550345, 0.5729165354550343]]"
fadg0,12,0.40000000000000013,10.105928244922463,11.399310293043442,4.112925526602615,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3210726237988377, 0.32107262379883766], [0.6295385735166241, 0.629538573516624]]"
fadg0,12,0.6000000000000001,6.620503402837178,11.41072785814322,4.109759014157555,"[[0.0, 0.0], [0.0, 0.0]]","[[0.2186799116447008, 0.21867991164470074], [0.6724267921006417, 0.6724267921006415]]"
fadg0,12,0.8,4.187746477173627,11.406681127367237,4.111052528253749,"[[0.0, 0.0], [0.0, 0.0]]","[[0.1109673742996128, 0.11096737429961276], [0.6982061769112426, 0.6982061769112424]]"
fadg0,12,1.0,2.4089270721121534,11.642940255299214,3.768492791543572,"[[-5557.5, 0.0], [-5557.5, 0.0]]","[[-0.0030133590430270335, -0.0028523205576346834], [0.7050657896166237, 0.6777345669868412]]"
fadg0,24,-1.0,2.6220000766506173,17.557570253237724,1.7458174259203976,"[[0.0, -6478.0], [0.0, -6478.0]]","[[0.5812085130409251, 0.6799825468987689], [0.00011803095018478928, 0.0003462017992570911]]"
fadg0,24,-0.8,4.177028670241761,23.40242913338775,1.0334059731417922,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6984431477168869, 0.6984431477168868], [0.11048342974373923, 0.1104834297437392]]"
fadg0,24,-0.6,6.615460583718797,23.392047488893112,1.0342225623315775,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6723013446578399, 0.6723013446578399], [0.2183768319493078, 0.21837683194930774]]"
fadg0,24,-0.3999999999999999,10.09613262389308,23.420089954742497,1.031362568274855,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6300748032714267, 0.6300748032714266], [0.3211539450435724, 0.32115394504357236]]"
fadg0,24,-0.19999999999999996,16.07813265818646,23.40627612947665,1.0328296654070033,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5721010289885062, 0.5721010289885061], [0.4155196412913657, 0.4155196412913656]]"
fadg0,24,0.0,76.03005704338656,23.411560176684414,1.0321573019880868,"[[0.0, 0.0], [0.0, 0.0]]","[[0.499953882296583, 0.4999538822965829], [0.499954380934484, 0.49995438093448386]]"
fadg0,24,0.20000000000000018,16.074933100789117,23.419224780441276,1.031299031368541,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4154862076907164, 0.4154862076907163], [0.5721247656614828, 0.5721247656614827]]"
fadg0,24,0.40000000000000013,10.09964981046123,23.40735204551146,1.032882194232776,"[[0.0, 0.0], [0.0, 0.0]]","[[0.321220055280777, 0.3212200552807769], [0.6300135873796442, 0.6300135873796441]]"
fadg0,24,0.6000000000000001,6.6163323909969645,23.405455782262614,1.0331590945982265,"[[0.0, 0.0], [0.0, 0.0]]","[[0.21858720837841253, 0.21858720837841245], [0.6725813100793796, 0.6725813100793795]]"
fadg0,24,0.8,4.177832471901256,23.400605770371513,1.0338663887522204,"[[0.0, 0.0], [0.0, 0.0]]","[[0.11062468703749098, 0.11062468703749097], [0.6986311922437813, 0.6986311922437811]]"
fadg0,24,1.0,2.5395373268759185,20.080140155413662,1.3550257386707585,"[[-6741.5, 0.0], [-6741.5, 0.0]]","[[0.0009053750466134869, 0.0007773798895850912], [0.6964735162617048, 0.6288866618774311]]"
faks0,-24,-1.0,1.9888119666931734,-25.011005324792237,260.8082508237707,"[[0.0, -26.0], [0.0, -26.0]]","[[0.6713724162049252, 0.6796235686019463], [0.1413786735102567, 0.14121394092373427]]"
faks0,-24,-0.8,2.0275434084994854,-25.11670891363838,262.97643969081804,"[[0.0, 785.0], [0.0, 785.0]]","[[0.6627730932800507, 0.6709185601853065], [-0.14224180917529475, -0.14224180917529475]]"
faks0,-24,-0.6,2.130946615556196,-25.437954770006034,263.00023075240426,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6286388983827536, 0.6286388983827536], [0.12772419239023614, 0.21898346694599158]]"
faks0,-24,-0.3999999999999999,9.648947787804198,-25.544025174310203,263.0058897430322,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5861771417538463, 0.5861771417538463], [0.28370626854757264, 0.32149521568168404]]"
faks0,-24,-0.19999999999999996,15.057630510921445,-25.564294367611282,263.00588974303224,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5282017892364805, 0.5282017892364805], [0.37831344536492295, 0.41610239249903436]]"
faks0,-24,0.0,21.78360404379026,-25.56404062742462,263.0058897430323,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4625529220554135, 0.4625529220554134], [0.46268650758746954, 0.46268650758746954]]"
faks0,-24,0.20000000000000018,14.52199793261309,-25.54327376009542,263.00588974303224,"[[0.0, 0.0], [0.0, 0.0]]","[[0.37176732419624947, 0.37176732419624947], [0.5347479104051539, 0.5347479104051539]]"
faks0,-24,0.40000000000000013,9.322768182617498,-25.502791087063443,263.0058897430322,"[[0.0, 0.0], [0.0, 0.0]]","[[0.27716014737889905, 0.27716014737889905], [0.5927232629225199, 0.5927232629225199]]"
faks0,-24,0.6000000000000001,4.330796608423595,-25.351697613998656,262.9949552174517,"[[-1.0, 0.0], [-1.0, 0.0]]","[[0.1996191857586187, 0.19961971124301886], [0.635147571561657, 0.6351492435459374]]"
faks0,-24,0.8,1.9803677446162482,-25.110448460180503,262.9824951825973,"[[940.0, 0.0], [940.0, 0.0]]","[[-0.17747521263681404, -0.1659361699085027], [0.6610876309211793, 0.6610876309211793]]"
faks0,-24,1.0,1.932678423638784,-25.012517035012444,262.9810878073058,"[[940.0, 0.0], [940.0, 0.0]]","[[-0.1749039279744842, -0.16581705485219517], [0.6697932887740167, 0.6697932887740167]]"
faks0,-12,-1.0,2.303000366866036,-12.941987083097228,65.51207147401074,"[[0.0, -26.0], [0.0, -26.0]]","[[0.6960897443619595, 0.7001638107422115], [0.03551271716952367, 0.03547133821463236]]"
faks0,-12,-0.8,4.109001134822074,-12.981438724548319,66.06409258526273,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6889948426348411, 0.688994842634841], [0.10124314551091004, 0.10124314551091004]]"
faks0,-12,-0.6,6.54906550351815,-12.99451877424395,66.06409258526274,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6630922312650884, 0.6630922312650883], [0.2091352866940834, 0.2091352866940834]]"
faks0,-12,-0.3999999999999999,10.031160741609808,-13.003425235693857,66.06409258526271,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6206304746361813, 0.6206304746361812], [0.31164703542977595, 0.31164703542977595]]"
faks0,-12,-0.19999999999999996,16.015500003970057,-13.007912563040803,66.06409258526274,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5626551221188154, 0.5626551221188153], [0.40625421224712616, 0.40625421224712616]]"
faks0,-12,0.0,33.78360404379029,-13.007856489115603,66.06409258526274,"[[0.0, 0.0], [0.0, 0.0]]","[[0.4905937193011311, 0.490593719301131], [0.49062727446967286, 0.49062727446967286]]"
faks0,-12,0.20000000000000018,15.840542117974575,-13.003258569065213,66.06409258526274,"[[0.0, 0.0], [0.0, 0.0]]","[[0.40622065707858435, 0.4062206570785843], [0.5626886772873573, 0.5626886772873573]]"
faks0,-12,0.40000000000000013,9.943153383941564,-12.994246123233012,66.06409258526273,"[[0.0, 0.0], [0.0, 0.0]]","[[0.311613480261234, 0.3116134802612339], [0.6206640298047233, 0.6206640298047233]]"
faks0,-12,0.6000000000000001,6.490872768131565,-12.981067582958328,66.06409258526274,"[[0.0, 0.0], [0.0, 0.0]]","[[0.2091017315255417, 0.20910173152554168], [0.6631257864336302, 0.6631257864336302]]"
faks0,-12,0.8,4.07022149592929,-12.964083535493875,66.06409258526273,"[[0.0, 0.0], [0.0, 0.0]]","[[0.10120959034236829, 0.10120959034236829], [0.689028397803383, 0.689028397803383]]"
faks0,-12,1.0,2.2968907883348346,-12.926832735443462,66.05786262068011,"[[940.0, 0.0], [940.0, 0.0]]","[[-0.04393388034968359, -0.0416513610196109], [0.6977340556562203, 0.6977340556562203]]"
faks0,-6,-1.0,2.3163040505499906,-6.8904255328168995,32.833815200918906,"[[0.0, -26.0], [0.0, -26.0]]","[[0.7015851829776624, 0.7036007408183741], [0.017798520476781307, 0.01777778187284894]]"
faks0,-6,-0.8,4.145328770173817,-6.905160892016005,33.11047980490382,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6936868155315222, 0.6936868155315222], [0.10591838066114476, 0.10591838066114476]]"
faks0,-6,-0.6,6.584242008047818,-6.911597388813812,33.110479804903825,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6677842041617695, 0.6677842041617694], [0.2138105218443182, 0.2138105218443182]]"
faks0,-6,-0.3999999999999999,10.06638442482964,-6.915974490577334,33.11047980490381,"[[0.0, 0.0], [0.0, 0.0]]","[[0.6253224475328625, 0.6253224475328625], [0.3163222705800106, 0.3163222705800106]]"
faks0,-6,-0.19999999999999996,16.069125704612016,-6.918178068968002,33.110479804903825,"[[0.0, 0.0], [0.0, 0.0]]","[[0.5673470950154965, 0.5673470950154964], [0.41092944739736087, 0.41092944739736087]]"
faks0,-6,0.0,39.7836040437902,-6.918150540063083,33.110479804903825,"[[0.0, 0.0], [0.0, 0.0]]","[[0.49528569219781243, 0.49528569219781243], [0.49530250961990757, 0.49530250961990757]]"
faks0,-6,0.20000000000000018,15.979468992855338,-6.91589262377715,33.110479804903825,"[[0.0, 0.0], [0.0, 0.0]]","[[0.41091262997526556, 0.4109126299752655], [0.5673639124375921, 0.5673639124375921]]"
faks0,-6,0.40000000000000013,10.02169418135657,-6.911463321810205,33.11047980490382,"[[0.0, 0.0], [0.0, 0.0]]","[[0.3163054531579152, 0.31630545315791514], [0.625339264954958, 0.625339264954958]]"
