,spr/num,sfr/num,true_angle,est_angle,est_deviation,file
0,15.173,163.203,-90.0,-100.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
1,16.087,163.213,-90.0,-99.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
2,17.108,162.768,-90.0,-98.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
3,18.266,162.735,-90.0,-97.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
4,19.603,161.974,-90.0,-96.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
5,21.186,161.508,-90.0,-95.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
6,23.123,160.351,-90.0,-94.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
7,25.621,161.09,-90.0,-93.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
8,29.142,160.139,-90.0,-92.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
9,35.163,160.147,-90.0,-91.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
10,309.092,309.092,-90.0,-90.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
11,35.163,159.97,-90.0,-89.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
12,29.142,160.31,-90.0,-88.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
13,25.621,160.503,-90.0,-87.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
14,23.123,160.577,-90.0,-86.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
15,21.186,160.679,-90.0,-85.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
16,19.603,161.05,-90.0,-84.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
17,18.266,161.34,-90.0,-83.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
18,17.108,161.098,-90.0,-82.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
19,16.087,161.335,-90.0,-81.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
20,15.173,161.583,-90.0,-80.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
21,15.173,161.724,-75.0,-85.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
22,16.087,161.879,-75.0,-84.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
23,17.108,161.103,-75.0,-83.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
24,18.266,161.897,-75.0,-82.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
25,19.603,161.287,-75.0,-81.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
26,21.186,161.302,-75.0,-80.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
27,23.123,160.842,-75.0,-79.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
28,25.621,161.112,-75.0,-78.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
29,29.142,160.857,-75.0,-77.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
30,35.163,160.516,-75.0,-76.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
31,309.025,309.025,-75.0,-75.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
32,35.163,160.43,-75.0,-74.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
33,29.142,160.127,-75.0,-73.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
34,25.621,160.614,-75.0,-72.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
35,23.123,160.76,-75.0,-71.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
36,21.186,160.776,-75.0,-70.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
37,19.603,160.937,-75.0,-69.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
38,18.266,161.33,-75.0,-68.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
39,17.108,160.787,-75.0,-67.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
40,16.087,161.268,-75.0,-66.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
41,15.173,160.882,-75.0,-65.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
42,15.173,162.436,-60.0,-70.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
43,16.087,162.774,-60.0,-69.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
44,17.108,161.868,-60.0,-68.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
45,18.266,162.039,-60.0,-67.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
46,19.603,162.129,-60.0,-66.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
47,21.186,161.942,-60.0,-65.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
48,23.123,161.956,-60.0,-64.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
49,25.621,161.791,-60.0,-63.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
50,29.142,161.913,-60.0,-62.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
51,35.163,161.822,-60.0,-61.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
52,309.018,309.018,-60.0,-60.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
53,35.163,161.776,-60.0,-59.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
54,29.142,161.72,-60.0,-58.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
55,25.621,161.893,-60.0,-57.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
56,23.123,161.992,-60.0,-56.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
57,21.186,161.818,-60.0,-55.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
58,19.603,161.92,-60.0,-54.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
59,18.266,161.739,-60.0,-53.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
60,17.108,162.021,-60.0,-52.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
61,16.087,162.278,-60.0,-51.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
62,15.173,161.582,-60.0,-50.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
63,15.173,162.743,-45.0,-55.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
64,16.087,162.508,-45.0,-54.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
65,17.108,162.76,-45.0,-53.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
