,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,32.31040787008984,15.688556470414571,7.745558645627318,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9647819780426654, 0.023215818453751327], [0.037147851035519965, 0.9570292690976243]]"
Al James - Schoolboy Facination,mixture,34.35260869017711,15.76409241862532,7.097235158840846,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9722894861607542, 0.017443150748602018], [0.016956007907760553, 0.9768806676020991]]"
Angels In Amplifiers - I'm Alright,mixture,37.47463471910728,17.255478785116182,6.845181531331314,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9851049650422379, 0.007755337209568482], [0.01041798030232361, 0.9854097721748487]]"
Arise - Run Run Run,mixture,38.01903305684141,20.76324370842563,6.0668808998143575,"[[0.0, 0.0], [0.0, 0.0]]","[[0.966559176319584, 0.029761209582368463], [0.01202747830649583, 0.9858513358201468]]"
BKS - Bulldozer,mixture,39.19819495211185,18.680957123752624,5.597366313589232,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9857104139917519, 0.01037390148269502], [0.007376562668386466, 0.988015872414826]]"
BKS - Too Much,mixture,34.773174699792484,17.307119366198457,5.992554084361325,"[[0.0, 0.0], [0.0, 0.0]]","[[0.964120028900666, 0.02588735638736329], [0.0068730094163265785, 0.9875397763687815]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,37.6245129140067,18.655619046842794,3.104819948721511,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9764113274925386, 0.019393484671894008], [0.011550262640161135, 0.9799505826589392]]"
Bobby Nobody - Stitch Up,mixture,34.082168609589885,19.312972863663518,4.319279764826767,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9474538673225663, 0.04704395820516802], [0.03607461229571329, 0.9638074114147884]]"
Buitraker - Revo X,mixture,36.99187472091915,19.196256258890543,5.250344575078267,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9767850557244881, 0.023368105506722157], [-0.00318961400827938, 0.9955320412848625]]"
Carlos Gonzalez - A Place For Us,mixture,38.80290644516125,18.391597473270792,5.251185501352973,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9851546916882187, 0.00572619663059573], [0.005216638842262743, 0.9860686296648282]]"
Cristina Vane - So Easy,mixture,35.79235545649058,20.236308707952887,4.6630260028554265,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9530240300098111, 0.04256036933013489], [0.001808488589737529, 0.993605681313674]]"
