,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,34.86435357008871,17.327119488160065,6.293757023806307,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9765272109349155, 0.014103832855003605], [0.028099733964850618, 0.9674572238321025]]"
Al James - Schoolboy Facination,mixture,36.25598620046617,16.86223921916497,6.2123616316379655,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9774907874294744, 0.013424078352151564], [0.012957960048845116, 0.9809770056611463]]"
Angels In Amplifiers - I'm Alright,mixture,39.61123668807297,18.195620217996723,6.101612119035229,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9886921352067641, 0.005427055279162235], [0.007621430754747017, 0.9877049117213594]]"
Arise - Run Run Run,mixture,39.067262714129384,21.484143563278778,5.552888936913016,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9700709533257605, 0.026980724501191794], [0.005167641523756128, 0.990704979838704]]"
BKS - Bulldozer,mixture,40.50464696062019,19.488806158089155,4.959039226024534,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9878203036254862, 0.009000133285055913], [0.0057590170101147285, 0.9908161276809491]]"
BKS - Too Much,mixture,37.178103987139565,18.751358051369838,5.240133738200925,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9725227592643053, 0.020971126122678777], [0.0065500622565576655, 0.9895959448856759]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,39.11359718157328,19.668063952510416,2.7863883432437193,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9797497555931474, 0.016555642168171413], [0.009695029817309072, 0.984380522333081]]"
Bobby Nobody - Stitch Up,mixture,35.46241960588523,20.180723578139503,3.9614961222465874,"[[0.0, 0.0], [0.0, 0.0]]","[[0.955130186993612, 0.039794387599754275], [0.029051253359057887, 0.9715166751125697]]"
Buitraker - Revo X,mixture,37.952395946442934,19.871714797688256,4.839884923905526,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9769107026687656, 0.02335620135195434], [-0.0026644504625905384, 0.9961797332736405]]"
Carlos Gonzalez - A Place For Us,mixture,41.00850652614632,19.40521764436783,4.725053416256233,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9885377200992003, 0.004119057711133405], [0.004004233625653845, 0.9885667859542742]]"
Cristina Vane - So Easy,mixture,36.4004339423881,20.89280464833869,4.276683122547418,"[[0.0, 0.0], [0.0, 0.0]]","[[0.956876534641305, 0.03934955213009211], [-0.0016754441485543332, 0.9964503628361469]]"
