,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,24.33525767457805,12.304506701932114,10.823642758308921,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9000077510702993, 0.08295086986904607], [0.09422697590715276, 0.8984230782225118]]"
Al James - Schoolboy Facination,mixture,25.068449883231274,11.356624359960811,11.527001322346788,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9215770937720492, 0.05473906142025402], [0.058989892557479086, 0.9292851408066872]]"
Angels In Amplifiers - I'm Alright,mixture,28.189847894445556,12.588484536640177,11.258336710903702,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9546244211993925, 0.028170356310984204], [0.03487413220945482, 0.956459452462745]]"
Arise - Run Run Run,mixture,28.82199347687751,16.64777665303556,9.627239003676662,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9099566275357078, 0.0798532764348258], [0.06495423605318193, 0.9339216971441711]]"
BKS - Bulldozer,mixture,30.891833483744733,13.73319311945224,9.482260735172687,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9612205278313687, 0.026801451686164844], [0.022330403498596503, 0.9631406495509324]]"
BKS - Too Much,mixture,26.48625513262743,13.580751718389802,9.447560503558924,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9145618500038232, 0.06863255581061668], [0.053690219023716436, 0.9442488180511958]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,27.91146235103669,14.2799405115705,5.151364120215371,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9305534095699799, 0.06041517340003322], [0.04553857900058518, 0.9369201963069453]]"
Bobby Nobody - Stitch Up,mixture,24.80398811577482,15.153857740703884,6.9413972577519605,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8595941625895688, 0.1260189264487572], [0.1245854222974884, 0.8843355974958498]]"
Buitraker - Revo X,mixture,29.59763429678459,14.58948866472115,9.049338066531933,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9499938513777846, 0.03942927172994061], [0.015743336952888043, 0.9650071502290547]]"
Carlos Gonzalez - A Place For Us,mixture,29.78186308427763,13.651990199822128,8.986540898334903,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9591048297600775, 0.025104904156952452], [0.02397862462830875, 0.9589346923082496]]"
Cristina Vane - So Easy,mixture,27.827118819105664,16.43845708400944,6.976376700759889,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8940232335966466, 0.1041759632271475], [0.05751165943191052, 0.9369230635372539]]"
Detsky Sad - Walkie Talkie,mixture,24.026347998638336,11.564887383381654,13.264900886980843,"[[0.0, 0.0], [0.0, 0.0]]","[[0.896858445785736, 0.0862890544343469], [0.06098584607517567, 0.9188509127541186]]"
Enda Reilly - Cur An Long Ag Seol,mixture,29.806685924407642,16.645666238766005,7.867824111864517,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9404266094589532, 0.05931639210656839], [0.05409477990258359, 0.9360924094554055]]"
Forkupines - Semantics,mixture,26.11057195865788,12.915488288808259,12.2709521591512,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9203002470240239, 0.07387981754304955], [0.07272287677319668, 0.9195896544585472]]"
Georgia Wonder - Siren,mixture,27.34043992819963,11.93741095336669,12.655210115349025,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9431586752037965, 0.03439199981286291], [0.034621996874483356, 0.9510940635618235]]"
Girls Under Glass - We Feel Alright,mixture,26.631613332833965,13.217816408341747,11.172199384801527,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9284971550789888, 0.06450951172886826], [0.05398602190416092, 0.9380989294947472]]"
Hollow Ground - Ill Fate,mixture,26.95161309886579,15.727972387732237,9.401786449752151,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9190824593367161, 0.07771617656618199], [0.08821297000818967, 0.9165814048508584]]"
James Elder & Mark M Thompson - The English Actor,mixture,,,6.790078064169403,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9644226394575869, 0.024350593483561517], [0.03682170868994425, 0.9629493565190308]]"
Juliet's Rescue - Heartbeats,mixture,30.20310011864758,14.661343961473667,9.783197269853385,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9517820643202763, 0.03337385132020372], [0.023167399159908987, 0.9607055379467031]]"
Little Chicago's Finest - My Own,mixture,5.793059426358574,0.5867500886908705,19.186076524425857,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.3857387002569301, 0.1416564102089449], [-0.07750549532410764, 0.6450275659204543]]"
Louis Cressy Band - Good Time,mixture,30.293828841607024,12.851784870960557,9.648208352843284,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9644718761026377, 0.019343626068303026], [0.014301968399278246, 0.9676087075211192]]"
Lyndsey Ollard - Catching Up,mixture,31.730144751609174,16.242969422542878,3.4836731093818685,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9507598776026193, 0.0430594374146478], [0.03690173994825878, 0.9608158049376505]]"
M.E.R.C. Music - Knockout,mixture,27.853964810371547,12.63280799777648,10.264954491993695,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9506874839589607, 0.032845628188585274], [0.03872024843679424, 0.9499586633485941]]"
Moosmusic - Big Dummy Shake,mixture,23.676171618052727,14.4358091494739,12.105957563563587,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8137005165305368, 0.16694922531156214], [0.1265029377035102, 0.8722983620116188]]"
Motor Tapes - Shore,mixture,31.858420494469538,15.11876009461849,8.57205313902822,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9671419496470183, 0.02338206508651624], [0.01923463479944179, 0.9660843655794267]]"
Mu - Too Bright,mixture,26.877371049111588,14.261487515302395,9.191418001980896,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9228433270406365, 0.06137380220807698], [0.05080935575845774, 0.9439533532401304]]"
Nerve 9 - Pray For The Rain,mixture,30.03011411516368,16.142418854731588,6.105450709754587,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9372914006571199, 0.05615279587100259], [0.04487258698262291, 0.9525845904393766]]"
PR - Happy Daze,mixture,28.02030474283116,17.30015822940501,10.726434329113843,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8240881430319312, 0.16515676177472316], [0.17098912961812598, 0.8286620485365616]]"
PR - Oh No,mixture,28.960496742305722,17.542540274977675,7.350277497142488,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7999804196419602, 0.08665467021747686], [0.22915808739624519, 0.8725373221598415]]"
Punkdisco - Oral Hygiene,mixture,27.684447879472625,14.649807530620176,8.7994576686919,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8575155546368782, 0.11707299615722605], [0.17920942761916073, 0.8044334887668142]]"
Raft Monk - Tiring,mixture,30.218938208397844,13.486079634015539,12.484501063049247,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9547952710716391, 0.0303134099508523], [0.024290970541586576, 0.9621233181220453]]"
Sambasevam Shanmugam - Kaathaadi,mixture,35.932547104982774,17.904645721485373,6.259199347842679,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9773547810820269, 0.01569219421315832], [0.01959855690807753, 0.9791530221532967]]"
Secretariat - Borderline,mixture,25.175673815631505,14.067029376126355,9.875632775573168,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8999788073501687, 0.07910213907754739], [0.09327988640710214, 0.9119344270763589]]"
Secretariat - Over The Top,mixture,23.917930954187717,12.54009280738127,14.456068711174911,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8907364276518812, 0.09449773646426413], [0.10401382938808768, 0.8780656835930548]]"
Side Effects Project - Sing With Me,mixture,24.511831746769207,14.332234748820413,8.644380729410067,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8543149753776643, 0.13001421629783044], [0.12745436254515302, 0.8666527215231865]]"
Signe Jakobsen - What Have You Done To Me,mixture,28.097917914834817,13.997984491046376,7.968786690956626,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9385725319999104, 0.04792308215113812], [0.04342885218331054, 0.9453195410039814]]"
Skelpolu - Resurrection,mixture,26.962845558134703,15.385365433826141,10.537291090095795,"[[0.0, 0.0], [0.0, 0.0]]","[[0.882884923647786, 0.10889807887112804], [0.12771539552314187, 0.8590286796875316]]"
