,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,35.63437322826255,17.23801798673443,6.399966738571727,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9809428676367722, 0.00891625801766648], [0.02373865129101877, 0.971100571994977]]"
Al James - Schoolboy Facination,mixture,37.709736238793106,16.649361997311452,6.411776628148803,"[[0.0, 0.0], [0.0, 0.0]]","[[0.98147496117372, 0.009413995478875377], [0.008036471801116144, 0.9841687106525399]]"
Angels In Amplifiers - I'm Alright,mixture,40.57231564951272,17.96809575780503,6.275593586975287,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9900358258719295, 0.002243278520464142], [0.005227133631608431, 0.9893937152032936]]"
Arise - Run Run Run,mixture,40.71058082571507,21.269116238995945,5.655434665959483,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9763711210517132, 0.018995031011918816], [-0.0028453571282919836, 0.9980649846910009]]"
BKS - Bulldozer,mixture,41.59389547869671,19.42134408248875,5.060559428793032,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9896127795855889, 0.00711855740822176], [0.00327563524860233, 0.9919744187162526]]"
BKS - Too Much,mixture,38.04397485672868,18.645700069271676,5.2967498095723355,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9765457718097954, 0.01840537774853956], [0.001827385088513156, 0.993502251951102]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,41.79660288264168,19.430724773860277,2.920860725480452,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9841675126616805, 0.011122481193281821], [0.004595730717380489, 0.9899004764922477]]"
Bobby Nobody - Stitch Up,mixture,38.96391259423208,19.983606411355005,4.104459460935022,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9691721494267649, 0.027269224949157636], [0.014001233746543655, 0.9839320367992677]]"
Buitraker - Revo X,mixture,38.14956433084522,19.730804461335985,4.911690028258377,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9786464613104227, 0.021568075548919097], [-0.007021206580129067, 0.9989111164665321]]"
Carlos Gonzalez - A Place For Us,mixture,41.45636964857666,19.166021072010146,4.846321900459871,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9891015109247675, 0.0020273855708027944], [0.001604371560636406, 0.9903253239077217]]"
Cristina Vane - So Easy,mixture,37.81717201514872,20.617721608790276,4.424061850584116,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9638378541343221, 0.032299585169039385], [-0.010032974260543753, 1.003530089765225]]"
