,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,41.83974473482079,21.57986382208519,3.8910653147488885,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9957549448104558, -0.000942952004559533], [0.011334852838295988, 0.9863459012536395]]"
Al James - Schoolboy Facination,mixture,47.187569925859954,21.76239543894072,3.625651576233472,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9939348747026264, 0.002920752676320574], [0.0009867992063438415, 0.9956194829126195]]"
Angels In Amplifiers - I'm Alright,mixture,47.867079946608634,22.465649356483482,3.7893451547260053,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9962651058580706, -0.0005752689564681294], [0.0014855346907636717, 0.9961352011602871]]"
Arise - Run Run Run,mixture,42.9035409806045,23.75544201116245,4.269526995609013,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9823972993602117, 0.014892709581418489], [-0.008476972009798737, 1.0042360273818154]]"
BKS - Bulldozer,mixture,46.620782421058415,23.792692281645426,3.124901202582958,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9945822652562343, 0.003908889619332701], [-0.0016248140674022472, 0.9982007339331722]]"
BKS - Too Much,mixture,43.696355870541396,22.934348117607563,3.249403851088606,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9877315424023052, 0.009638975884582103], [-0.00535050558771685, 1.0009177583435602]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,48.650389705654774,23.89861148562234,1.8452731827039262,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9935534395729955, 0.0042997406956883245], [0.0, 0.9973829356712745]]"
Bobby Nobody - Stitch Up,mixture,45.8790412160007,23.99594448175155,2.5341329378069775,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9865762131990081, 0.012125696677183159], [6.890262890859473e-05, 0.9976933248321348]]"
Buitraker - Revo X,mixture,40.0556360082467,24.06967424447362,3.211354550652458,"[[0.0, 1.0], [0.0, 0.0]]","[[0.9846205143544291, 0.016211226125869633], [-0.011450898099405398, 1.0055061675225678]]"
Carlos Gonzalez - A Place For Us,mixture,46.13430905085886,22.424165389324028,3.104117549348764,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9947471253035877, -0.0007565692342774834], [-0.000831813875996073, 0.9954531924351523]]"
Cristina Vane - So Easy,mixture,39.17024745366651,22.870120480489952,3.469707079406626,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9713867662869563, 0.024826527780321406], [-0.01818381814085241, 1.0120494855049467]]"
Detsky Sad - Walkie Talkie,mixture,46.087473835011934,22.056049502025438,4.764074470157499,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9918485324039288, 0.006099852452174897], [-0.0007099076718175665, 0.9976199628339529]]"
Enda Reilly - Cur An Long Ag Seol,mixture,48.37065617499754,24.87455161020742,3.0973530767367445,"[[0.0, 0.0], [0.0, 0.0]]","[[0.993988052135831, 0.004485105485898818], [0.002663913245422981, 0.9952876105760642]]"
Forkupines - Semantics,mixture,47.320914326569536,22.939039474563288,4.391042025691273,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9944374584226108, 0.0031670109561416407], [0.0015475158801117142, 0.994856224078331]]"
Georgia Wonder - Siren,mixture,46.163065301177454,21.963834198227246,4.109382310800428,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9963768720642747, -0.0007162477331513057], [0.0038532754085310347, 0.9938895348844679]]"
Girls Under Glass - We Feel Alright,mixture,46.68768682454406,22.781307033146113,3.862686768446932,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9948920311038495, 0.002089318219335639], [0.0018782417408844923, 0.9952941903920995]]"
Hollow Ground - Ill Fate,mixture,46.550778930402515,24.127824340146603,3.619344192522627,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9965795540639946, 0.0015589799958689089], [0.006003941004273132, 0.9931604582558782]]"
James Elder & Mark M Thompson - The English Actor,mixture,,,2.3164932357321435,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9972520464718786, 0.00023155881057910523], [0.0015483708628728078, 0.9964263527022794]]"
Juliet's Rescue - Heartbeats,mixture,45.86669330282879,23.180052890349984,3.728012535699053,"[[0.0, 0.0], [0.0, 0.0]]","[[0.993121096842658, 0.003895613696025253], [-0.003620836037871619, 0.9991287372376967]]"
Little Chicago's Finest - My Own,mixture,6.165446504100062,1.0621105295538529,18.90949732342031,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.40863096836471785, 0.11233391687092996], [-0.09647073253405428, 0.6805058358350952]]"
Louis Cressy Band - Good Time,mixture,47.35673532609668,23.102219275975582,3.0146466997149926,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9957552105170566, 0.0025254049166002724], [-0.0011640623387199683, 0.9979089596548697]]"
Lyndsey Ollard - Catching Up,mixture,48.736681801192105,25.413877400012318,1.3419275135233009,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9940404712068055, 0.0050946434436822865], [-0.00018178952035953147, 0.9989775052787807]]"
M.E.R.C. Music - Knockout,mixture,47.32731840779152,22.580352191562994,3.3350739689570212,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9969928723930064, -0.00032084080525682614], [0.00275604327558245, 0.995203551893111]]"
