,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,26.41665816570437,12.154146406193725,11.024252657816792,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9201760589809316, 0.05840841148358293], [0.06826755109712582, 0.9160933674276062]]"
Al James - Schoolboy Facination,mixture,26.689511397839297,11.104454580216101,11.844746335889308,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9332728963478492, 0.04053171949953609], [0.03901180005012499, 0.9387990157628545]]"
Angels In Amplifiers - I'm Alright,mixture,29.717432020251287,12.321553037655704,11.676564903791927,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9623375956950049, 0.018156185658862595], [0.02308522865118559, 0.9618556098997613]]"
Arise - Run Run Run,mixture,33.24267841815028,16.21899731942363,10.086944360065372,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9451988362931172, 0.0439336580764476], [0.026809091291922615, 0.969364709506189]]"
BKS - Bulldozer,mixture,32.033415876963,13.657608089557352,9.504644174666273,"[[0.0, 0.0], [0.0, 0.0]]","[[0.966472544116058, 0.01901612542085555], [0.01711021270066149, 0.967741427594099]]"
BKS - Too Much,mixture,28.138642436719095,13.37333100204199,9.717362287656835,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9270528756162671, 0.053103209130938606], [0.036013350113411204, 0.9551760612171339]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,30.55422929343141,13.88358425288084,5.486086692931118,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9469949699883853, 0.04048284240392903], [0.027574472787769835, 0.9547261194800408]]"
Bobby Nobody - Stitch Up,mixture,29.183655089483185,14.46473882652191,7.5134719385187285,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9099660249032736, 0.07488486237095193], [0.06539254082471488, 0.9342168757690914]]"
Buitraker - Revo X,mixture,31.5414962825307,14.370723929917084,9.184738568459204,"[[0.0, 0.5], [0.0, 0.0]]","[[0.9538603432383141, 0.03228433754729527], [0.009308331625224948, 0.973831253631869]]"
Carlos Gonzalez - A Place For Us,mixture,31.75337097857215,13.443945503522418,9.462235383400031,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9675883689880557, 0.01360613670778311], [0.012160754497716374, 0.9669585080592232]]"
Cristina Vane - So Easy,mixture,32.17678752244574,15.794408388123859,7.657169030340837,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9303185037583328, 0.05948409207352651], [0.01584490115294508, 0.9738343753384398]]"
Detsky Sad - Walkie Talkie,mixture,25.61832487287079,11.234444845727896,13.715708944288506,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9161672536359097, 0.05633912309457442], [0.038690615929890676, 0.9377357021294179]]"
Enda Reilly - Cur An Long Ag Seol,mixture,33.41578246034612,15.966178351256964,8.342234617182203,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9569148072632969, 0.03709787196513752], [0.03583383093693057, 0.9552335234508944]]"
Forkupines - Semantics,mixture,28.83092085610666,12.584284573642492,12.829645871177586,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9420274913523127, 0.044510107780314195], [0.04054578218035552, 0.9426148764855415]]"
Georgia Wonder - Siren,mixture,28.07452205000558,11.67411182256666,13.011073133707018,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9476043030219979, 0.025031109794782166], [0.02555464678774327, 0.9563176150423514]]"
Girls Under Glass - We Feel Alright,mixture,29.239515035722064,12.767603008790438,11.74763588282121,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9444818669504098, 0.0392736220973192], [0.029618777497802153, 0.9567310380125275]]"
Hollow Ground - Ill Fate,mixture,31.337608271794647,15.187279004295085,9.983876111765152,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9522366602299641, 0.04011970945126098], [0.04726450207256226, 0.9473687649235425]]"
James Elder & Mark M Thompson - The English Actor,mixture,,,7.117111904655887,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9765831924774642, 0.01119981343896846], [0.021478470772286408, 0.9705255123538731]]"
Juliet's Rescue - Heartbeats,mixture,31.7714525817576,14.443557596383876,9.913138327275798,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9590369232453875, 0.02386282613008447], [0.013801851760429733, 0.9702181822441178]]"
