,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,20.746319119999242,9.838526952799901,13.811322791701677,"[[0.0, 0.0], [0.0, 0.0]]","[[0.848416283337917, 0.11993715033906618], [0.13322957683777556, 0.843491922037235]]"
Al James - Schoolboy Facination,mixture,20.67086388528252,8.76694312568863,15.40872101992791,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8603635770590912, 0.09152083352758211], [0.08966631701515737, 0.8848957780422242]]"
Angels In Amplifiers - I'm Alright,mixture,24.535523591413195,10.232901804282637,14.599934142238363,"[[0.0, 0.0], [0.0, 0.0]]","[[0.929510878088867, 0.03886753863560227], [0.04756636560911112, 0.9314758593168506]]"
Arise - Run Run Run,mixture,25.11482175007029,14.656292659974321,12.110367244370385,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8741088247538489, 0.11384620471293931], [0.1081797887452363, 0.8930588058705202]]"
BKS - Bulldozer,mixture,26.03194211330006,11.542894587722127,12.282072730654567,"[[0.0, 0.0], [0.0, 0.0]]","[[0.932237417326072, 0.04982253655331448], [0.04293383722916707, 0.9386083381352051]]"
BKS - Too Much,mixture,23.005342095853102,11.482494123460325,12.016562801262886,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8707820776933006, 0.10184451012726038], [0.079884767263973, 0.911974463665505]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,23.848070681640746,11.90954991082609,6.817636387447138,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8904031577775557, 0.09946744723959045], [0.07879737927857647, 0.8888491736717639]]"
Bobby Nobody - Stitch Up,mixture,21.388110408646106,13.018295859896623,8.830070834923959,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7933736419372601, 0.1857095513290002], [0.18051655389461085, 0.8268508949503426]]"
Buitraker - Revo X,mixture,25.78451779962737,12.559844919695678,11.454230155861186,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9121992841868287, 0.0700824405380474], [0.04431697571570681, 0.9352912475434934]]"
Carlos Gonzalez - A Place For Us,mixture,26.04038320231291,11.648545362216783,11.642842716002846,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9357102650917396, 0.0391375325574005], [0.03870238838218446, 0.9384643166276265]]"
Cristina Vane - So Easy,mixture,23.91963381282741,14.71427548439865,8.58573912480181,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8495811963173654, 0.14454259557729043], [0.10735379567127068, 0.8857526231581705]]"
Detsky Sad - Walkie Talkie,mixture,20.0622035923891,9.816150027750494,16.255754244028708,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8469214102923509, 0.1299932122879296], [0.1140998803392735, 0.8628643056482793]]"
Enda Reilly - Cur An Long Ag Seol,mixture,25.63899068875007,14.432889002388066,10.175195681787386,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9020113840727614, 0.09735839874396046], [0.08991315141796721, 0.8994285067261631]]"
Forkupines - Semantics,mixture,22.031263679809946,11.11639500057989,15.433616023123973,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8648313236265446, 0.12092270375120402], [0.12220659569237283, 0.8650470220707589]]"
