,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,40.52365393177889,20.3685006418685,4.488598170058532,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9940407194162362, 0.00026902132879390187], [0.014137906849493601, 0.9835778715794852]]"
Al James - Schoolboy Facination,mixture,44.56659668349346,20.26166151285345,4.282441037195873,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9917916491155175, 0.0038863555994897965], [0.002538538024736826, 0.9932596489785068]]"
Angels In Amplifiers - I'm Alright,mixture,46.10464529715879,21.157226808313027,4.369902062700188,"[[0.0, 0.0], [0.0, 0.0]]","[[0.995631114073474, 0.00017419979311332853], [0.002327325880717232, 0.9947206380651705]]"
Arise - Run Run Run,mixture,42.080845099121554,23.112968300458043,4.605911194085554,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9805769817042986, 0.016137110865207263], [-0.006556948400085246, 1.0015496827643897]]"
BKS - Bulldozer,mixture,45.20104913036225,22.549528514269088,3.5904580208145305,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9935714322939027, 0.004596458853146091], [-0.00034678634497178705, 0.9972938326681807]]"
BKS - Too Much,mixture,42.14614609689518,21.70641580372311,3.752616544869822,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9850419973878749, 0.010915855730960336], [-0.004711662312113822, 1.00025735264263]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,46.73004482304319,22.545360037091193,2.078929085366548,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9916864136523704, 0.005497639003027507], [0.0003280903569458567, 0.9963747874147235]]"
Bobby Nobody - Stitch Up,mixture,44.189905827964225,22.81468728271352,2.899320374458425,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9825534644720675, 0.015337652186132061], [0.0028476365824213127, 0.9947989786924103]]"
Buitraker - Revo X,mixture,39.89584754573644,22.890988037078156,3.611998726936465,"[[0.0, 1.0], [0.0, 0.0]]","[[0.9837628748991779, 0.01647771915828166], [-0.010315989854261482, 1.0043122484660048]]"
Carlos Gonzalez - A Place For Us,mixture,45.2044684107105,21.656968161001465,3.5407921178032753,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9938846104513863, -0.0004163791215581847], [-0.0005676417089524767, 0.9949804594482259]]"
Cristina Vane - So Easy,mixture,39.065436161523834,22.273176801422537,3.695691896250776,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9699373844310146, 0.02794178170894607], [-0.016116952085046723, 1.0095285994097756]]"
Detsky Sad - Walkie Talkie,mixture,42.64616413757527,20.17006349039638,5.864635756832389,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9885124746289794, 0.0071719470228870565], [0.0007231993265322964, 0.9953478438487425]]"
Enda Reilly - Cur An Long Ag Seol,mixture,46.101638206630355,23.80907658455952,3.502576928260761,"[[0.0, 0.0], [0.0, 0.0]]","[[0.992112667638653, 0.005667234830948767], [0.003832392902830048, 0.9936855579391263]]"
Forkupines - Semantics,mixture,45.277020670586346,21.54413650363181,5.148731027868806,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9919323107813631, 0.0046900113832050215], [0.003309244450160713, 0.9927956601728029]]"
Georgia Wonder - Siren,mixture,44.40460319933297,20.643277781497336,4.7705930872151905,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9947937671989651, 0.00014462669748211676], [0.004472468074022465, 0.992561795991434]]"
Girls Under Glass - We Feel Alright,mixture,44.61652448747776,21.518548427103674,4.438496459298113,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9931421463755781, 0.00321760113570014], [0.0031441819197023735, 0.9933376030283253]]"
Hollow Ground - Ill Fate,mixture,44.56465407298792,23.244052122730984,4.008367059969757,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9946622362964844, 0.003141771557457808], [0.008616947163027138, 0.9903701675106134]]"
James Elder & Mark M Thompson - The English Actor,mixture,,,2.636966624134233,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9961026447443392, 0.0011007950414650709], [0.003004937260043367, 0.995364765939502]]"
Juliet's Rescue - Heartbeats,mixture,44.87956216947363,22.268031997380273,4.088260775209541,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9918208625418615, 0.004603947575336791], [-0.002607419414323226, 0.997807221394863]]"
Little Chicago's Finest - My Own,mixture,6.157469345639733,1.0443237372397733,18.92772950778287,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.40661833947135473, 0.11326877892285928], [-0.0964954808044297, 0.6790937710701991]]"
Louis Cressy Band - Good Time,mixture,45.866294327513835,21.890018788245985,3.480735043152248,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9946240229701383, 0.0029214287798773352], [-0.0009966360308514167, 0.9969682467274258]]"
Lyndsey Ollard - Catching Up,mixture,47.72787694012149,24.352686024693828,1.4318984848372383,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9928844977085923, 0.006291544469869995], [0.00010404450348555134, 0.9977609350781989]]"
