,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,37.703179866201275,19.003722186124087,5.193902659503282,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9867295508379059, 0.0072751657033052015], [0.020741228985336205, 0.9764587313153321]]"
Al James - Schoolboy Facination,mixture,40.05331629838463,18.721695503854257,5.098512748193197,"[[0.0, 0.0], [0.0, 0.0]]","[[0.985822552054224, 0.009155029583851726], [0.008879833104711802, 0.9876351380331436]]"
Angels In Amplifiers - I'm Alright,mixture,42.71180540529662,19.902888143034097,5.015458925499775,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9921624157153333, 0.002926434478438964], [0.0057801213451424, 0.9919066149693991]]"
Arise - Run Run Run,mixture,40.97403497373869,22.515744883819725,4.91781345661457,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9755640918285393, 0.021726488494639658], [-0.0008629591375939698, 0.9967253615967833]]"
BKS - Bulldozer,mixture,43.28684266738907,21.21474309334454,4.135088474501097,"[[0.0, 0.0], [0.0, 0.0]]","[[0.991342376568923, 0.006737273842503324], [0.0019899521953803505, 0.9945007026890579]]"
BKS - Too Much,mixture,39.83577010455744,20.376804419535443,4.352226457722471,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9799663033399998, 0.015254934955806425], [0.0005178633523765991, 0.9961361359992502]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,41.961215808079885,21.282462677294696,2.3201135349930917,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9849694845258018, 0.012191930401978492], [0.005279581973832617, 0.9901263736538474]]"
Bobby Nobody - Stitch Up,mixture,38.80692570375663,21.651917690784607,3.352675011788514,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9681990876706756, 0.02766353688609239], [0.017522118732140105, 0.9827484280603545]]"
Buitraker - Revo X,mixture,39.32029151919065,21.554923923603475,4.082710165702931,"[[0.0, 0.5], [0.0, 0.0]]","[[0.9799017917457695, 0.021343576192369117], [-0.00707991979235062, 1.0013150177239967]]"
Carlos Gonzalez - A Place For Us,mixture,43.317498942829815,20.619653352829207,3.9909084144250144,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9911582733599084, 0.0021648159509090924], [0.0012363947250406625, 0.9918525595638145]]"
Cristina Vane - So Easy,mixture,37.810442561427294,21.697176652297756,3.887721141386386,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9639867202514061, 0.0313011287454465], [-0.008794835848353928, 1.0035134448168548]]"
