,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,41.55901828438116,21.589682579569292,3.8598667281802728,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9948799151185727, 0.000337861619243189], [0.013346332592226264, 0.9850460469927198]]"
Al James - Schoolboy Facination,mixture,46.36050398342087,22.02945365325664,3.5440430217389176,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9938081822129119, 0.00393678754132225], [0.0027604206159323724, 0.9945777000511505]]"
Angels In Amplifiers - I'm Alright,mixture,47.86936223345109,22.639087884102047,3.704024078171267,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9958370662214253, 0.0006344274125094343], [0.002638673995591277, 0.9954936279523032]]"
Arise - Run Run Run,mixture,41.62397656645783,23.86933899221913,4.184016255548483,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9782183393926185, 0.019548195605966396], [-0.004466011393543303, 1.0000951926809463]]"
BKS - Bulldozer,mixture,46.06551415498025,23.828643577862522,3.0741659172367517,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9941588732148406, 0.0047817465271583655], [-0.00048218534205036204, 0.997796637167439]]"
BKS - Too Much,mixture,42.99714979453566,23.067069728827146,3.2301421849011276,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9865472886377568, 0.0109121086590667], [-0.004079230572955006, 1.0000475621955942]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,47.21863178257806,23.902591189055343,1.8189686658851336,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9920062521973443, 0.0065606921682290695], [0.0007340255081917202, 0.9965467299534994]]"
Bobby Nobody - Stitch Up,mixture,43.504312029887764,24.123203821675894,2.4956472016431244,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9815011231188302, 0.017226225532724168], [0.0049668651946801826, 0.9930081698419106]]"
Buitraker - Revo X,mixture,40.26431556107075,24.221159878786686,3.2541639294292883,"[[0.0, 1.0], [0.0, 0.0]]","[[0.9848947835668491, 0.016687502116303127], [-0.010035505289805444, 1.0038209476525655]]"
Carlos Gonzalez - A Place For Us,mixture,46.1955981946989,22.558801503359533,3.03781002966901,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9940805156811672, 0.0006744610233340218], [0.00010203439308960148, 0.9948995402677369]]"
Cristina Vane - So Easy,mixture,38.841081766292646,23.082184274959154,3.4274902983182267,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9695634309244456, 0.027291816494356677], [-0.014392232129049373, 1.0091717519056358]]"
Detsky Sad - Walkie Talkie,mixture,43.866235409542746,22.078283204225357,4.7701475365174755,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9895738960318076, 0.008727708561391838], [0.0005835547460824309, 0.9963018271789236]]"
Enda Reilly - Cur An Long Ag Seol,mixture,46.67711107881844,25.235366108890705,2.998765439439226,"[[0.0, 0.0], [0.0, 0.0]]","[[0.992325558896745, 0.006510232367480158], [0.004285974405661428, 0.9936375718409295]]"
Forkupines - Semantics,mixture,46.3268433188568,22.97571067026222,4.3913835371375525,"[[0.0, 0.0], [0.0, 0.0]]","[[0.992756167369767, 0.005281130786768775], [0.003918939998734623, 0.9937112399399164]]"
Georgia Wonder - Siren,mixture,45.30600413764748,22.111453760954166,4.032538398622121,"[[0.0, 0.0], [0.0, 0.0]]","[[0.995827317926101, 2.1716336058714883e-05], [0.005129979533193338, 0.9930012693774034]]"
Girls Under Glass - We Feel Alright,mixture,45.62763688365217,22.951938738692434,3.804688940574324,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9940527798846169, 0.0035501085059003023], [0.003789646013484892, 0.9936223839244589]]"
Hollow Ground - Ill Fate,mixture,43.92309696294567,24.11830136003859,3.6183795207435527,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9931977049525141, 0.006032704737586791], [0.01220354733098104, 0.9879114379521153]]"
James Elder & Mark M Thompson - The English Actor,mixture,,,2.280551894087082,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9968709507222013, 0.0014974919459863512], [0.00234219488050199, 0.9956836767121094]]"
Juliet's Rescue - Heartbeats,mixture,45.749495857785504,23.21849311536895,3.720021168866258,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9921721329159823, 0.004862930667630196], [-0.0028221121014641373, 0.9985443686518806]]"
Little Chicago's Finest - My Own,mixture,6.164000182915306,1.0640595518954927,18.918803307040015,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.40669299394730773, 0.1120402421965139], [-0.09655966679770728, 0.6806012896495421]]"
Louis Cressy Band - Good Time,mixture,46.96951936199659,23.255847263648477,2.966941602606354,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9952143214525395, 0.0031787725203553377], [-0.0010963310960611164, 0.9976664763374129]]"
Lyndsey Ollard - Catching Up,mixture,47.286997415616355,25.676122959599258,1.3309891952107615,"[[0.0, 0.0], [0.0, 0.0]]","[[0.993055211038721, 0.006064040367706909], [0.0013139712514239534, 0.9975406734199324]]"
M.E.R.C. Music - Knockout,mixture,46.52801434618785,22.792124910071216,3.2923967523792768,"[[0.0, 0.0], [0.0, 0.0]]","[[0.996433494601277, 0.0006273847265038212], [0.003543299672374471, 0.9942538134933291]]"
Moosmusic - Big Dummy Shake,mixture,42.03019027966937,23.345485957494787,4.544620842548026,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9785232978604064, 0.0174723331532091], [0.0007723366690795897, 0.9962050412199142]]"
Motor Tapes - Shore,mixture,48.55214225031878,24.929287804747116,2.794658493358224,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9951423751576984, 0.0020857756318777895], [-0.0006216614446235507, 0.9970437125577393]]"
Mu - Too Bright,mixture,44.702520909175306,23.27907968903489,3.381122445195018,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9904282704439977, 0.007080176769564923], [-0.0002640739722393845, 0.9981039493519597]]"
Nerve 9 - Pray For The Rain,mixture,45.71125352909304,25.197731409020804,2.186361491731451,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9895328897402564, 0.01047790008171713], [-0.002982269020579113, 1.0000065015490855]]"
PR - Happy Daze,mixture,46.649637271256196,25.29296510345842,4.33579286400567,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9813956299934724, 0.015513742364216576], [0.01608166373226956, 0.9819181902079458]]"
PR - Oh No,mixture,45.60718535492421,24.759654401909863,3.1879049757476907,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9816658344321618, 0.007334996433675172], [0.02182724272462269, 0.9849839681879338]]"
Punkdisco - Oral Hygiene,mixture,33.47653926296593,17.09617936853206,7.18299095787399,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9833168928600762, -0.0013539732036366107], [0.04232870765424292, 0.9372195260352771]]"
Raft Monk - Tiring,mixture,44.91032690796952,23.49183080315106,3.971858307357647,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9914871006260134, 0.007292909875223057], [-0.0024943372100391303, 0.9993931198143611]]"
Sambasevam Shanmugam - Kaathaadi,mixture,50.214695188888115,26.63978543347627,2.2863064562156605,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9980934665188328, 0.0003836909236865786], [0.002461892550880333, 0.9970524175941948]]"
Secretariat - Borderline,mixture,45.39961964647591,23.71751646594344,3.4382365821998158,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9894639848595077, 0.008043962457120352], [0.005923630423977417, 0.9935953708019475]]"
Secretariat - Over The Top,mixture,43.27044275766234,22.423849679289553,4.917177984843349,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9885652756968264, 0.009829906085326497], [0.008081676695847011, 0.9889999453101765]]"
Side Effects Project - Sing With Me,mixture,42.501219528614044,22.14416446721174,3.5321764185700113,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9845162509568534, 0.011421196250397435], [0.004536295365660899, 0.9897618900819714]]"
Signe Jakobsen - What Have You Done To Me,mixture,46.309019248921615,23.57081705251243,2.7733951069386604,"[[0.0, 0.0], [0.0, 0.0]]","[[0.990301233550257, 0.0077557522637371375], [-0.0009139520058867784, 0.9982617876589183]]"
Skelpolu - Resurrection,mixture,41.92856339069626,22.185847586996754,4.75312709055889,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9924505581651175, 0.0033126424546562026], [0.019654734488948188, 0.9740086850478857]]"
Speak Softly - Broken Man,mixture,43.58439798447062,22.35407166569771,3.860873927946603,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9805593114925345, 0.01132931484243566], [0.0011436718331332327, 0.9928112888889152]]"
Speak Softly - Like Horses,mixture,46.89166673909558,25.805799037983768,2.2975665728982855,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9867331870409463, 0.011974478776483711], [0.010950058561708087, 0.9881216384661964]]"
The Doppler Shift - Atrophy,mixture,42.04724301162215,24.261413665094928,3.4608583700557376,"[[0.0, 1.0], [-1.0, 0.0]]","[[0.9869565574611898, 0.009624799115815041], [-0.006982954669088539, 1.0004282521387293]]"
The Easton Ellises (Baumi) - SDRNR,mixture,46.822993275965544,22.170548589012903,4.52319775896269,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9944892023349439, 0.003175841219578583], [0.0007344344226921025, 0.9958816949076414]]"
The Easton Ellises - Falcon 69,mixture,48.15964409087656,24.681356160450353,3.898210983935254,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9932185165442463, 0.00523991706933244], [0.006037916001795252, 0.9926616509524037]]"
The Long Wait - Dark Horses,mixture,43.72963586547692,24.647306653080996,2.2216252441858524,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9807504523426676, 0.018218889868883488], [0.009194928293021659, 0.9881236236954696]]"
The Mountaineering Club - Mallory,mixture,46.573591518418226,24.287717086234547,2.4024999441244175,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9929873562260375, 0.0038946687579057755], [-3.9962314465093506e-05, 0.9982423588975734]]"
The Sunshine Garcia Band - For I Am The Moon,mixture,43.93598958059955,24.37487691202839,2.976659081453829,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9888423046528025, 0.007603073664169221], [0.02036913522182332, 0.9785708281779937]]"
