,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,24.694694383782448,11.487720612541427,11.87580268860858,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9062432640484621, 0.07173983368542594], [0.08108707553251607, 0.8987563800142905]]"
Al James - Schoolboy Facination,mixture,25.04497194737681,10.3183231045434,13.04557822035747,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9166469458426008, 0.04935853915229859], [0.049874483809644876, 0.9254860601336763]]"
Angels In Amplifiers - I'm Alright,mixture,27.970501149190316,11.503769920980153,12.777373741278243,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9517603798436844, 0.023379547039341787], [0.027352911899000323, 0.9537326940995267]]"
Arise - Run Run Run,mixture,31.64295706990854,15.372827543531422,10.971440268517274,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9337638882390262, 0.05560535670830688], [0.031668439869074666, 0.96197678614657]]"
BKS - Bulldozer,mixture,30.508636967559355,12.855351771582392,10.418419461691403,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9605219535982443, 0.02287115820912149], [0.02231979616068989, 0.9599576305289709]]"
BKS - Too Much,mixture,26.78984839362425,12.649619369745718,10.488667165734505,"[[0.0, 0.0], [0.0, 0.0]]","[[0.912268805333909, 0.06190786636879914], [0.0448870980193661, 0.9466931776314274]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,28.76515219162765,13.050839377531336,5.991095735629553,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9367798113839132, 0.047685525115166646], [0.03404461203349684, 0.9453704863347768]]"
Bobby Nobody - Stitch Up,mixture,27.346577443654656,13.637570003041912,8.277449095930315,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8922559432889203, 0.08720876514262094], [0.08067919627279038, 0.9143579528226112]]"
Buitraker - Revo X,mixture,29.833495308971315,13.614727391140107,10.15979087035904,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9432435394938969, 0.04057874762214944], [0.016845673559712677, 0.9668321157909441]]"
Carlos Gonzalez - A Place For Us,mixture,30.387702208500702,12.868713476299787,10.13765050712112,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9597143332916129, 0.01641759028970044], [0.018223942698911796, 0.9617674929061549]]"
Cristina Vane - So Easy,mixture,30.947245258595313,14.97934355064935,8.42898645992182,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9269102520640471, 0.06303790308662938], [0.022397193731715576, 0.9650615034891643]]"
Detsky Sad - Walkie Talkie,mixture,24.16584326922461,10.53956064748756,14.783466544617163,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9028506728518282, 0.06660247792590941], [0.052143122497052455, 0.9215266392208129]]"
Enda Reilly - Cur An Long Ag Seol,mixture,31.738252117796648,15.292078697046993,8.97081053543982,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9499179142225902, 0.043191475499877986], [0.04413793999477726, 0.9489284345827953]]"
Forkupines - Semantics,mixture,26.335504563446776,11.905067890078287,13.678187916496714,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9245278760112537, 0.06011439768497783], [0.05971770615829452, 0.9230034062482146]]"
Georgia Wonder - Siren,mixture,26.819376466159266,10.894609210545653,14.156650715445886,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9385607846892403, 0.029417087377052405], [0.028642251892423552, 0.9493929649266792]]"
Girls Under Glass - We Feel Alright,mixture,27.248675302426413,12.003942218704966,12.687850060258342,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9301842235567026, 0.05267635586972874], [0.042057551110416355, 0.9413712261514866]]"
Hollow Ground - Ill Fate,mixture,30.232854014561823,14.326154966070902,10.920176257001312,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9443403631861708, 0.04524401899585373], [0.05996819207826273, 0.9378316246013243]]"
James Elder & Mark M Thompson - The English Actor,mixture,,,7.40898277721668,"[[0.0, 0.0], [0.0, 0.0]]","[[0.968530092551839, 0.014138959730575516], [0.02638236793722639, 0.9652647942729097]]"
Juliet's Rescue - Heartbeats,mixture,29.65169318070185,13.731055893078759,10.973054758367459,"[[0.0, 0.0], [0.0, 0.0]]","[[0.949326468733302, 0.030454390534439785], [0.022053116244902693, 0.9599128476651533]]"
Little Chicago's Finest - My Own,mixture,5.743081675205371,0.4592588667064398,19.37139965189239,"[[0.0, 1.0], [0.0, 0.0]]","[[0.3852509031947284, 0.1391235831030344], [-0.07771035674622292, 0.6442478809471452]]"
