,,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,mixture,18.833599551812945,8.842623522796284,15.229582103096945,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8160383207328898, 0.1457562158163953], [0.16555078633974638, 0.8040511929882546]]"
Al James - Schoolboy Facination,mixture,18.49963565232789,7.626494896590801,17.754175296323403,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8249916009742446, 0.11110853694904949], [0.11107941719888792, 0.8506014052419686]]"
Angels In Amplifiers - I'm Alright,mixture,21.68441929676598,9.317399013695567,15.879034898575945,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9035131902291449, 0.057987010124368084], [0.06663769765686761, 0.9050713723077728]]"
Arise - Run Run Run,mixture,22.821255529254046,13.716842631882674,13.288298622650139,"[[0.0, 0.0], [0.0, 0.0]]","[[0.842507220391381, 0.13884258687686718], [0.14783043611743885, 0.856669394838801]]"
BKS - Bulldozer,mixture,22.970760050927993,10.587582896155535,13.639176026179046,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9034150982303213, 0.07122400004914006], [0.06336515919325442, 0.9158897159196353]]"
BKS - Too Much,mixture,20.81298307685207,10.511786174052428,13.58044009828234,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8367822213696696, 0.12832445116709396], [0.10234660475047734, 0.8887299697700917]]"
Ben Carrigan - We'll Talk About It All Tonight,mixture,21.446828743919255,10.553312241974314,7.971028140410766,"[[0.0, 0.0], [0.0, 0.0]]","[[0.8572558315532363, 0.12765842923295778], [0.1077772371245046, 0.8489256996164873]]"
Bobby Nobody - Stitch Up,mixture,20.0923451396363,11.909508370658521,9.896596126745738,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7543232536873422, 0.21270549369085523], [0.207842560833492, 0.7960099678510988]]"
Buitraker - Revo X,mixture,23.144904108043928,11.528916197438853,12.900806166412067,"[[0.0, 1.0], [0.0, 0.0]]","[[0.8879654248161477, 0.08550560862044812], [0.06118051166827476, 0.9070590507467254]]"
Carlos Gonzalez - A Place For Us,mixture,22.817556514493262,10.493669977215204,13.076409939427853,"[[0.0, 0.0], [0.0, 0.0]]","[[0.9056319343985771, 0.06445034614680169], [0.060944039461101475, 0.9060309604029799]]"
Cristina Vane - So Easy,mixture,22.104070053314615,13.81195837794698,9.422816292778046,"[[0.0, 0.0], [0.0, 0.0]]","[[0.803190410284023, 0.18823424456534038], [0.14752607608235221, 0.8485397213562899]]"
Detsky Sad - Walkie Talkie,mixture,17.18896957644673,8.823254443866182,18.055504736207062,"[[0.0, 0.0], [0.0, 0.0]]","[[0.7978861848147282, 0.17547087175138756], [0.16028125305833923, 0.8039694899480514]]"
