,spr/num,sfr/num,true_angle,est_angle,est_deviation,file
0,2.3226069375299288,147.63757596355728,0.0,-45.0,-45.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
1,3.298366476119996,158.99409358861794,0.0,-40.0,-40.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
2,4.416564044560751,143.4054722597825,0.0,-35.0,-35.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
3,5.719475575328316,159.38488648031543,0.0,-30.0,-30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
4,7.272665047035705,160.40649670659292,0.0,-25.0,-25.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
5,9.185995483492587,164.56345286416618,0.0,-20.0,-20.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
6,11.66544676645949,161.0716922715591,0.0,-15.0,-15.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
7,15.173480022351878,161.91031446064147,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
8,21.185809347623504,160.73802622847404,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
9,309.0924653714979,309.0924653714979,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
10,21.18580850804648,162.00574859040114,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
11,15.173479819227778,162.87350048439163,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
12,11.665446775981227,164.2984102148294,0.0,15.0,15.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
13,9.185995519945394,166.3954934280049,0.0,20.0,20.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
14,7.272665163100964,161.86776789281788,0.0,25.0,25.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
15,5.719475552041367,165.09449043923897,0.0,30.0,30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
16,4.41656390864419,161.78135050836983,0.0,35.0,35.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
17,3.2983662954990307,149.5719238684121,0.0,40.0,40.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
18,2.3226067521763367,155.28598711010503,0.0,45.0,45.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
19,2.3226069271727074,155.74573541740816,0.0,-45.0,-45.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
20,3.2983664463352302,146.40915250568634,0.0,-40.0,-40.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
21,4.416564077150329,145.14514140515357,0.0,-35.0,-35.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
22,5.719475579795662,158.44538370731416,0.0,-30.0,-30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
23,7.2726650546263505,159.82978559678023,0.0,-25.0,-25.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
24,9.185995462111494,160.3448950963302,0.0,-20.0,-20.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
25,11.665446775571233,161.0840857867609,0.0,-15.0,-15.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
26,15.173480062832965,161.27604025465584,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
27,21.18580934807543,160.77616382225216,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
28,310.3502957545633,310.3502957545633,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
29,21.18580832561043,161.01348205230374,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
30,15.173479781597045,162.52585121772793,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
31,11.665446757681163,163.99927189564238,0.0,15.0,15.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
32,9.185995593929064,162.00063897286145,0.0,20.0,20.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
33,7.2726651554613095,160.84016589159447,0.0,25.0,25.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
34,5.71947553532436,164.04835992331098,0.0,30.0,30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
35,4.41656392980145,163.07362447159906,0.0,35.0,35.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
36,3.2983663020117726,142.2276674919998,0.0,40.0,40.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
37,2.3226067585548056,155.59383998897286,0.0,45.0,45.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
38,2.322606902223982,153.17417354454292,0.0,-45.0,-45.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
39,3.2983664610301044,148.79291666262395,0.0,-40.0,-40.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
40,4.416564070859881,140.9261864721009,0.0,-35.0,-35.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
41,5.719475539885435,160.87544069452295,0.0,-30.0,-30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
42,7.272665056280911,163.57902537695213,0.0,-25.0,-25.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
43,9.185995468415477,161.8334566936943,0.0,-20.0,-20.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
44,11.665446719469053,161.82492938577585,0.0,-15.0,-15.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
45,15.173480058292624,161.3018288729662,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
46,21.185809326439838,160.72020937387438,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
47,308.9192133327084,308.9192133327084,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
48,21.18580849637228,161.97828349747,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
49,15.173479896082094,163.277221814309,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
50,11.665446792017333,163.08414119704526,0.0,15.0,15.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
51,9.18599558184451,163.57233038737635,0.0,20.0,20.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
52,7.272665143396521,165.69208944538954,0.0,25.0,25.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
