,spr,sfr,true_angle,est_angle,est_deviation,file
227,-2.3,0.0,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
228,-2.269,0.0,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
229,-2.285,0.0,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
230,-2.229,0.0,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
231,-2.38,0.001,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
232,-2.426,0.001,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
233,-2.476,0.001,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
234,-2.567,0.001,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
235,-2.727,0.0,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
236,-2.726,0.0,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
237,-2.733,0.0,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
238,-2.686,0.001,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
239,-2.71,0.001,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
240,-2.748,0.001,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
241,-2.771,0.001,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
242,-2.879,0.001,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
243,-2.891,0.001,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
244,-2.866,0.001,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
245,-2.927,0.001,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
246,-2.942,0.001,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
247,-2.923,0.001,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
248,-3.004,0.001,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
249,-2.951,0.001,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
250,-2.931,0.001,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
251,-2.822,0.001,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
252,-1.549,0.0,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
253,-1.638,0.0,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
254,-1.701,0.0,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
255,-1.792,0.0,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
256,-1.95,0.0,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
257,-1.975,0.0,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
258,-1.99,0.0,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
259,-1.964,0.0,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
260,-1.997,0.0,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
261,-2.049,0.0,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
262,-2.08,0.0,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
263,-2.173,0.0,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
264,-2.199,0.0,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
265,-2.193,0.0,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
266,-2.262,0.0,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
267,-2.285,0.0,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
268,-2.25,0.0,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
269,-2.309,0.0,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
270,-2.251,0.0,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
271,-2.241,0.0,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
272,-2.151,0.0,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
273,-1.862,0.0,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
274,-1.922,0.0,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
275,-1.97,0.0,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
276,-2.062,0.0,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
277,-2.221,0.0,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
278,-2.233,0.0,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
279,-2.235,0.0,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
280,-2.184,0.0,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
281,-2.193,0.0,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
282,-2.221,0.0,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
283,-2.254,0.0,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
284,-2.377,0.0,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
285,-2.418,0.0,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
286,-2.414,0.0,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
287,-2.475,0.0,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
288,-2.501,0.0,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
289,-2.491,0.0,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
290,-2.58,0.0,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
291,-2.544,0.0,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
292,-2.543,0.0,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
293,-2.447,0.0,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
294,-2.839,0.001,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
295,-2.926,0.001,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
296,-2.984,0.001,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
297,-3.062,0.001,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
298,-3.209,0.001,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
299,-3.186,0.001,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
300,-3.163,0.001,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
301,-3.07,0.001,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
302,-3.038,0.001,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
303,-3.009,0.001,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
304,-2.962,0.001,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
305,-3.028,0.001,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
306,-3.015,0.001,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
307,-2.984,0.001,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
308,-3.063,0.0,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
309,-3.107,0.0,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
310,-3.125,0.0,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
311,-3.265,0.0,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
312,-3.264,0.0,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
313,-3.309,0.0,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
314,-3.249,0.0,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
315,-2.058,0.0,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
316,-2.162,0.0,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
317,-2.252,0.0,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
318,-2.369,0.0,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
319,-2.545,0.0,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
320,-2.566,0.0,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
321,-2.564,0.0,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
322,-2.498,0.0,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
323,-2.479,0.0,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
324,-2.465,0.0,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
325,-2.449,0.0,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
326,-2.528,0.0,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
327,-2.539,0.0,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
328,-2.536,0.0,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
329,-2.627,0.0,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
330,-2.678,0.0,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
331,-2.689,0.0,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
332,-2.79,0.0,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
333,-2.764,0.0,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
334,-2.769,0.0,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
335,-2.68,0.0,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
336,-1.36,0.0,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
337,-1.413,0.0,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
338,-1.465,0.0,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
339,-1.58,0.0,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
340,-1.778,0.0,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
341,-1.824,0.0,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
342,-1.844,0.0,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
343,-1.823,0.0,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
344,-1.873,0.0,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
345,-1.945,0.0,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
346,-1.99,0.0,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
347,-2.092,0.0,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
348,-2.122,0.0,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
349,-2.106,0.0,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
350,-2.156,0.0,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
351,-2.169,0.0,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
352,-2.14,0.0,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
353,-2.215,0.0,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
354,-2.174,0.0,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
355,-2.179,0.0,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
356,-2.115,0.0,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
357,-2.014,0.0,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
358,-2.103,0.0,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
359,-2.16,0.0,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
360,-2.236,0.0,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
361,-2.364,0.0,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
362,-2.354,0.0,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
363,-2.352,0.0,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
364,-2.309,0.0,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
365,-2.312,0.0,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
366,-2.301,0.0,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
367,-2.268,0.0,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
368,-2.318,0.0,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
369,-2.315,0.0,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
370,-2.304,0.0,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
371,-2.395,0.0,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
372,-2.461,0.0,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
373,-2.488,0.0,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
374,-2.587,0.0,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
375,-2.542,0.0,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
376,-2.521,0.0,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
377,-2.425,0.0,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
378,-3.165,0.001,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
379,-3.241,0.001,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
380,-3.283,0.001,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
381,-3.332,0.001,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
382,-3.423,0.001,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
383,-3.353,0.001,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
384,-3.269,0.001,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
385,-3.113,0.001,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
386,-3.01,0.001,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
387,-2.917,0.001,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
388,-2.833,0.001,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
389,-2.882,0.001,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
390,-2.881,0.001,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
391,-2.881,0.001,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
392,-2.997,0.001,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
393,-3.09,0.001,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
394,-3.164,0.001,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
395,-3.338,0.001,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
396,-3.37,0.001,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
397,-3.418,0.001,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
398,-3.366,0.001,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
399,-2.118,0.001,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
400,-2.177,0.001,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
401,-2.217,0.001,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
402,-2.286,0.001,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
403,-2.423,0.001,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
404,-2.423,0.001,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
405,-2.415,0.001,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
406,-2.343,0.001,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
407,-2.309,0.001,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
408,-2.272,0.001,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
409,-2.217,0.001,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
410,-2.262,0.001,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
411,-2.261,0.001,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
412,-2.256,0.001,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
413,-2.353,0.001,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
414,-2.426,0.001,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
415,-2.454,0.001,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
416,-2.56,0.001,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
417,-2.518,0.001,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
418,-2.501,0.001,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
419,-2.409,0.001,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
420,-2.563,0.001,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
421,-2.588,0.001,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
422,-2.593,0.001,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
423,-2.62,0.001,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
424,-2.708,0.001,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
425,-2.665,0.001,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
426,-2.63,0.001,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
427,-2.539,0.001,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
428,-2.499,0.001,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
429,-2.469,0.0,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
430,-2.451,0.0,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
431,-2.548,0.0,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
432,-2.587,0.0,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
433,-2.617,0.0,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
434,-2.732,0.0,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
435,-2.806,0.0,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
436,-2.841,0.0,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
437,-2.953,0.0,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
438,-2.944,0.0,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
439,-2.958,0.0,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
440,-2.883,0.0,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
441,-3.37,0.0,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
442,-3.405,0.0,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
443,-3.401,0.0,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
444,-3.407,0.0,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
445,-3.463,0.0,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
446,-3.371,0.0,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
447,-3.277,0.0,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
448,-3.124,0.0,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
449,-3.035,0.0,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
450,-2.965,0.0,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
451,-2.917,0.0,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
452,-2.998,0.0,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
453,-3.012,0.0,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
454,-3.018,0.0,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
455,-3.131,0.0,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
