,spr,sfr,true_angle,est_angle,est_deviation,file
215,-2.252,-3.825,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
216,-2.252,-3.818,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
217,-2.205,-3.884,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
218,-2.202,-3.91,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
219,-2.2,-3.969,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
220,-2.182,-4.072,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
221,-2.251,-4.029,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
222,-2.252,-4.053,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
223,-2.231,-4.059,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
224,-2.281,-3.94,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
225,-2.285,-3.903,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
226,-2.257,-3.926,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
227,-2.33,-3.822,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
228,-2.312,-3.832,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
229,-2.341,-3.777,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
230,-2.303,-3.813,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
231,-2.779,-2.956,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
232,-2.789,-2.98,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
233,-2.782,-3.046,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
234,-2.803,-3.091,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
235,-2.904,-3.037,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
236,-2.876,-3.093,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
237,-2.876,-3.101,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
238,-2.817,-3.18,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
239,-2.808,-3.226,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
240,-2.797,-3.292,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
241,-2.771,-3.377,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
242,-2.846,-3.325,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
243,-2.84,-3.35,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
244,-2.81,-3.391,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
245,-2.865,-3.34,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
246,-2.866,-3.353,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
247,-2.84,-3.39,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
248,-2.928,-3.286,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
249,-2.911,-3.268,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
250,-2.945,-3.177,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
251,-2.9,-3.16,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
252,-2.06,-3.734,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
253,-2.069,-3.798,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
254,-2.057,-3.894,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
255,-2.071,-3.948,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
256,-2.156,-3.883,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
257,-2.136,-3.961,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
258,-2.127,-4.0,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
259,-2.077,-4.103,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
260,-2.075,-4.14,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
261,-2.086,-4.164,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
262,-2.08,-4.208,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
263,-2.149,-4.118,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
264,-2.156,-4.124,0.0,2.0,2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
265,-2.143,-4.15,0.0,3.0,3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
266,-2.204,-4.064,0.0,4.0,4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
267,-2.214,-4.059,0.0,5.0,5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
268,-2.177,-4.119,0.0,6.0,6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
269,-2.245,-4.009,0.0,7.0,7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
270,-2.222,-4.008,0.0,8.0,8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
271,-2.254,-3.919,0.0,9.0,9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
272,-2.215,-3.925,0.0,10.0,10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
273,-2.252,-3.526,0.0,-10.0,-10.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
274,-2.262,-3.561,0.0,-9.0,-9.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
275,-2.252,-3.634,0.0,-8.0,-8.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
276,-2.269,-3.683,0.0,-7.0,-7.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
277,-2.361,-3.622,0.0,-6.0,-6.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
278,-2.339,-3.687,0.0,-5.0,-5.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
279,-2.331,-3.705,0.0,-4.0,-4.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
280,-2.277,-3.784,0.0,-3.0,-3.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
281,-2.27,-3.808,0.0,-2.0,-2.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
282,-2.27,-3.835,0.0,-1.0,-1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
283,-2.254,-3.904,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
284,-2.324,-3.853,0.0,1.0,1.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
