,spr/num,sfr/num,true_angle,est_angle,est_deviation,file
0,-3.01,145.841,-45.0,-135.0,-90.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
1,-0.0,146.656,-45.0,-105.0,-60.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
2,5.719,164.438,-45.0,-75.0,-30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
3,309.101,309.101,-45.0,-45.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
4,5.719,170.965,-45.0,-15.0,30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
5,-0.0,146.653,-45.0,15.0,60.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
6,-3.01,153.257,-45.0,45.0,90.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
7,-3.01,150.738,-30.0,-120.0,-90.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
8,-0.0,152.04,-30.0,-90.0,-60.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
9,5.719,166.895,-30.0,-60.0,-30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
10,309.049,309.049,-30.0,-30.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
11,5.719,163.277,-30.0,0.0,30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
12,-0.0,142.32,-30.0,30.0,60.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
13,-3.01,154.483,-30.0,60.0,90.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
14,-3.01,140.815,-15.0,-105.0,-90.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
15,0.0,151.27,-15.0,-75.0,-60.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
16,5.719,163.713,-15.0,-45.0,-30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
17,309.025,309.025,-15.0,-15.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
18,5.719,160.957,-15.0,15.0,30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
19,-0.0,144.086,-15.0,45.0,60.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
20,-3.01,143.21,-15.0,75.0,90.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
21,-3.01,159.745,0.0,-90.0,-90.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
22,0.0,145.652,0.0,-60.0,-60.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
23,5.719,159.385,0.0,-30.0,-30.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
24,309.092,309.092,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
